 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.973E-01                                       6.935E+03   1.508E+01 
    2   1.142E+01                                       3.257E+03   7.106E+00 
    3   6.426E+01   6.042E+00   1.750E+00               1.657E+02   1.789E-01 
    4   1.521E+02   1.733E+01   3.378E+00   1.818E-01   3.647E+00   2.784E-03 
    5   1.387E+02   1.674E+01   3.377E+00   1.802E-01   1.641E+01   1.238E-02 
    6   1.248E+02   1.630E+01   3.380E+00               2.854E+02   3.064E-01 
    7   1.406E+02   1.699E+01   3.376E+00   1.793E-01   3.334E+01   2.483E-02 
    8   1.473E+02   1.714E+01   3.375E+00   1.785E-01   3.004E+01   2.270E-02 
    9   1.397E+02   1.672E+01   3.375E+00   1.778E-01   2.988E+01   2.253E-02 
   10   1.313E+02   1.634E+01   3.374E+00   1.773E-01   2.953E+01   2.223E-02 
   11   1.200E+02   1.578E+01   3.373E+00   1.768E-01   2.211E+01   1.662E-02 
   12   1.270E+02   1.595E+01   3.372E+00   1.765E-01   1.755E+01   1.319E-02 
   13   1.330E+02   1.600E+01   3.372E+00   1.753E-01   2.768E+01   2.050E-02 
   14   1.266E+02   1.565E+01   3.378E+00               2.321E+02   2.494E-01 
   15   1.297E+02   1.576E+01   3.372E+00   1.743E-01   2.753E+01   2.042E-02 
   16   1.293E+02   1.555E+01   3.370E+00   1.739E-01   2.900E+01   2.167E-02 
   17   1.131E+02   1.501E+01   3.371E+00   1.744E-01   1.904E+01   1.425E-02 
   18   1.371E+02   1.577E+01   3.370E+00   1.740E-01   2.902E+01   2.169E-02 
   19   1.214E+02   1.517E+01   3.368E+00   1.742E-01   2.875E+01   2.150E-02 
   20   1.106E+02   1.480E+01   3.368E+00   1.747E-01   1.991E+01   1.490E-02 
   21   1.079E+02   1.466E+01   3.367E+00   1.750E-01   1.241E+01   9.309E-03 
   22   1.165E+02   1.498E+01   3.368E+00   1.744E-01   1.517E+01   1.136E-02 
   23   1.265E+02   1.536E+01   3.368E+00   1.740E-01   2.726E+01   2.036E-02 
   24   1.289E+02   1.547E+01   3.369E+00   1.741E-01   2.904E+01   2.170E-02 
   25   1.271E+02   1.548E+01   3.370E+00   1.743E-01   2.910E+01   2.175E-02 
   26   1.228E+02   1.525E+01   3.369E+00   1.751E-01   2.926E+01   2.191E-02 
   27   1.268E+02   1.542E+01   3.369E+00   1.757E-01   2.941E+01   2.206E-02 
   28   1.190E+02   1.527E+01   3.370E+00   1.758E-01   2.941E+01   2.206E-02 
   29   1.306E+02   1.604E+01   3.371E+00   1.764E-01   2.913E+01   2.188E-02 
   30   1.442E+02   1.684E+01   3.373E+00   1.771E-01   2.818E+01   2.087E-02 
   31   1.424E+02   1.716E+01   3.374E+00   1.792E-01   1.493E+01   1.119E-02 
   32   1.495E+02   1.755E+01   3.375E+00   1.824E-01   1.932E+00   1.478E-03 
   33   1.491E+02   1.741E+01                           3.457E+03   1.697E+01 
   34   1.403E+02                                       2.224E+03   1.052E+01 
   35   1.389E+02   2.037E+01                           1.088E+03   5.330E+00 
   36   1.387E+02   1.743E+01                           2.694E+03   1.323E+01 
   37   1.356E+02   1.711E+01   3.376E+00               3.462E+02   3.670E-01 
   38   1.366E+02   1.696E+01   3.374E+00   1.811E-01   1.050E+01   7.836E-03 
   39   1.536E+02   1.652E+01   3.372E+00               3.273E+02   3.488E-01 
   40   1.483E+02   1.590E+01   3.368E+00   1.765E-01   1.702E+01   1.281E-02 
   41   1.329E+02   1.543E+01   3.367E+00   1.767E-01   1.262E+01   9.500E-03 
   42   1.297E+02   1.539E+01   3.367E+00   1.771E-01   6.501E+00   4.907E-03 
   43   1.342E+02   1.559E+01   3.367E+00   1.754E-01   1.754E+01   1.290E-02 
   44   1.221E+02                                       7.778E+03   2.482E+02 
   45   1.473E+02                                       2.246E+03   1.064E+01 
   46   1.292E+02   2.552E+01                           9.635E+02   4.745E+00 
   47   1.190E+02   2.270E+01                           7.241E+02   3.560E+00 
   48   1.075E+02                                       1.742E+03   8.360E+00 
   49   7.047E+01                                       2.155E+03   1.802E+01 
   50   2.038E+02                                       3.443E+03   1.952E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1986.75000000000     
