 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.027E+00                                       2.287E+03   1.514E+01 
    2   5.663E+00                                       2.009E+03   7.261E+00 
    3   3.802E+01   1.289E+01   2.155E+00               6.099E+01   1.830E-01 
    4   5.852E+01   2.816E+01   3.708E+00   1.942E-01   1.735E+00   2.866E-03 
    5   5.829E+01   2.813E+01   3.706E+00   1.933E-01   7.551E+00   1.243E-02 
    6   5.855E+01   2.824E+01   3.712E+00               1.190E+02   3.142E-01 
    7   5.864E+01   2.825E+01   3.708E+00   1.930E-01   1.454E+01   2.390E-02 
    8   5.882E+01   2.824E+01   3.705E+00   1.925E-01   1.451E+01   2.380E-02 
    9   5.913E+01   2.825E+01   3.703E+00   1.921E-01   1.447E+01   2.369E-02 
   10   5.885E+01   2.819E+01   3.702E+00   1.918E-01   1.434E+01   2.347E-02 
   11   5.879E+01   2.815E+01   3.700E+00   1.916E-01   1.076E+01   1.762E-02 
   12   5.884E+01   2.813E+01   3.698E+00   1.912E-01   8.543E+00   1.396E-02 
   13   5.898E+01   2.807E+01   3.695E+00   1.906E-01   1.264E+01   2.060E-02 
   14   5.904E+01   2.804E+01   3.701E+00               9.655E+01   2.551E-01 
   15   5.907E+01   2.803E+01   3.694E+00   1.903E-01   1.292E+01   2.103E-02 
   16   5.920E+01   2.799E+01   3.691E+00   1.901E-01   1.429E+01   2.325E-02 
   17   5.924E+01   2.804E+01   3.693E+00   1.903E-01   9.358E+00   1.525E-02 
   18   5.932E+01   2.801E+01   3.690E+00   1.901E-01   1.429E+01   2.325E-02 
   19   5.947E+01   2.803E+01   3.689E+00   1.902E-01   1.415E+01   2.303E-02 
   20   6.052E+01   2.836E+01   3.691E+00   1.906E-01   9.681E+00   1.578E-02 
   21   5.953E+01   2.804E+01   3.689E+00   1.910E-01   6.090E+00   9.950E-03 
   22   5.933E+01   2.798E+01   3.689E+00   1.904E-01   7.458E+00   1.214E-02 
   23   5.928E+01   2.797E+01   3.689E+00   1.901E-01   1.342E+01   2.184E-02 
   24   5.926E+01   2.796E+01   3.690E+00   1.902E-01   1.430E+01   2.326E-02 
   25   5.936E+01   2.797E+01   3.692E+00   1.904E-01   1.432E+01   2.331E-02 
   26   5.937E+01   2.799E+01   3.693E+00   1.907E-01   1.435E+01   2.339E-02 
   27   5.934E+01   2.804E+01   3.696E+00   1.910E-01   1.437E+01   2.346E-02 
   28   5.925E+01   2.809E+01   3.697E+00   1.912E-01   1.438E+01   2.348E-02 
   29   5.922E+01   2.815E+01   3.698E+00   1.914E-01   1.420E+01   2.321E-02 
   30   5.912E+01   2.822E+01   3.700E+00   1.916E-01   1.242E+01   2.033E-02 
   31   5.891E+01   2.829E+01   3.701E+00   1.925E-01   6.717E+00   1.103E-02 
   32   5.863E+01   2.829E+01   3.703E+00   1.946E-01   9.169E-01   1.516E-03 
   33   5.850E+01   2.827E+01                           1.719E+03   1.698E+01 
   34   5.823E+01                                       1.568E+03   1.075E+01 
   35   5.781E+01   2.906E+01                           5.505E+02   5.329E+00 
   36   5.849E+01   2.840E+01                           1.335E+03   1.322E+01 
   37   5.891E+01   2.835E+01   3.699E+00               1.373E+02   3.626E-01 
   38   5.916E+01   2.830E+01   3.698E+00   1.926E-01   4.357E+00   7.156E-03 
   39   5.943E+01   2.812E+01   3.697E+00               1.329E+02   3.509E-01 
   40   5.976E+01   2.798E+01   3.693E+00   1.912E-01   8.272E+00   1.352E-02 
   41   5.983E+01   2.796E+01   3.691E+00   1.911E-01   6.104E+00   9.969E-03 
   42   5.997E+01   2.795E+01   3.690E+00   1.911E-01   3.142E+00   5.131E-03 
   43   5.939E+01   2.795E+01   3.689E+00   1.905E-01   7.576E+00   1.233E-02 
   44   5.526E+01                                       5.846E+03   2.553E+02 
   45   5.771E+01                                       1.568E+03   1.085E+01 
   46   5.811E+01   3.073E+01                           5.091E+02   4.774E+00 
   47   5.874E+01   2.995E+01                           3.708E+02   3.551E+00 
   48   5.767E+01                                       1.206E+03   8.508E+00 
   49   2.802E+01                                       9.184E+02   1.828E+01 
   50   1.166E+02                                       1.911E+03   1.949E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.50000000000     
