 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.700E-01                                       1.276E+03   1.413E+01 
    2   1.219E+00                                       6.551E+02   5.470E+00 
    3   1.954E+01   3.119E+00   1.678E+00               3.476E+01   1.092E-01 
    4   3.150E+01   2.804E+01   4.262E+00   4.172E-01   4.203E+00   5.732E-03 
    5   3.155E+01   2.804E+01   4.260E+00   4.152E-01   1.832E+01   2.489E-02 
    6   3.155E+01   2.820E+01   4.266E+00               1.316E+02   3.096E-01 
    7   3.154E+01   2.814E+01   4.262E+00   4.148E-01   3.528E+01   4.789E-02 
    8   3.155E+01   2.807E+01   4.258E+00   4.138E-01   3.523E+01   4.772E-02 
    9   3.153E+01   2.800E+01   4.257E+00   4.129E-01   3.515E+01   4.752E-02 
   10   3.156E+01   2.799E+01   4.255E+00   4.123E-01   3.483E+01   4.705E-02 
   11   3.175E+01   2.805E+01   4.254E+00   4.114E-01   2.612E+01   3.522E-02 
   12   3.189E+01   2.807E+01   4.253E+00   4.104E-01   2.073E+01   2.791E-02 
   13   3.195E+01   2.805E+01   4.251E+00   4.093E-01   3.071E+01   4.126E-02 
   14   3.214E+01   2.808E+01   4.256E+00               1.064E+02   2.505E-01 
   15   3.200E+01   2.799E+01   4.250E+00   4.083E-01   3.136E+01   4.205E-02 
   16   3.204E+01   2.795E+01   4.247E+00   4.078E-01   3.471E+01   4.650E-02 
   17   3.228E+01   2.809E+01   4.248E+00   4.083E-01   2.272E+01   3.047E-02 
   18   3.208E+01   2.794E+01   4.245E+00   4.078E-01   3.470E+01   4.649E-02 
   19   3.207E+01   2.791E+01   4.243E+00   4.082E-01   3.435E+01   4.607E-02 
   20   3.234E+01   2.808E+01   4.244E+00   4.087E-01   2.349E+01   3.153E-02 
   21   3.207E+01   2.790E+01   4.242E+00   4.096E-01   1.477E+01   1.986E-02 
   22   3.198E+01   2.784E+01   4.241E+00   4.084E-01   1.810E+01   2.427E-02 
   23   3.192E+01   2.781E+01   4.242E+00   4.078E-01   3.258E+01   4.364E-02 
   24   3.156E+01   2.762E+01   4.243E+00   4.079E-01   3.472E+01   4.652E-02 
   25   3.191E+01   2.783E+01   4.245E+00   4.083E-01   3.475E+01   4.661E-02 
   26   3.204E+01   2.794E+01   4.248E+00   4.090E-01   3.481E+01   4.674E-02 
   27   3.209E+01   2.802E+01   4.250E+00   4.096E-01   3.487E+01   4.687E-02 
   28   3.186E+01   2.797E+01   4.252E+00   4.103E-01   3.492E+01   4.698E-02 
   29   3.142E+01   2.778E+01   4.252E+00   4.112E-01   3.450E+01   4.650E-02 
   30   3.139E+01   2.786E+01   4.254E+00   4.119E-01   3.020E+01   4.076E-02 
   31   3.146E+01   2.806E+01   4.256E+00   4.138E-01   1.631E+01   2.209E-02 
   32   3.145E+01   2.816E+01   4.257E+00   4.172E-01   2.216E+00   3.022E-03 
   33   3.147E+01   2.822E+01                           2.336E+03   1.733E+01 
   34   2.974E+01                                       9.326E+02   7.969E+00 
   35   3.068E+01   2.823E+01                           7.246E+02   5.459E+00 
   36   3.118E+01   2.808E+01                           1.814E+03   1.354E+01 
   37   3.128E+01   2.798E+01   4.255E+00               1.517E+02   3.568E-01 
   38   3.132E+01   2.782E+01   4.252E+00   4.150E-01   1.061E+01   1.441E-02 
   39   3.179E+01   2.789E+01   4.251E+00               1.466E+02   3.449E-01 
   40   3.203E+01   2.789E+01   4.247E+00   4.104E-01   2.009E+01   2.704E-02 
   41   3.203E+01   2.784E+01   4.245E+00   4.104E-01   1.482E+01   1.994E-02 
   42   3.195E+01   2.775E+01   4.243E+00   4.103E-01   7.632E+00   1.028E-02 
   43   3.155E+01   2.758E+01   4.242E+00   4.089E-01   1.841E+01   2.471E-02 
   44   2.647E+01                                       3.337E+03   1.874E+02 
   45   2.768E+01                                       9.016E+02   7.934E+00 
   46   2.970E+01   2.802E+01                           6.384E+02   5.033E+00 
   47   3.063E+01   2.795E+01                           4.753E+02   3.642E+00 
   48   2.657E+01                                       7.382E+02   7.668E+00 
   49   9.576E+00                                       4.744E+02   1.630E+01 
   50   3.547E+01                                       1.117E+03   1.839E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1991.75000000000     
