 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.021E+00                                       7.301E+02   1.506E+01 
    2   4.878E+00                                       7.204E+02   7.238E+00 
    3   3.260E+01   1.152E+01   2.191E+00               2.086E+01   1.821E-01 
    4   5.156E+01   2.714E+01   3.755E+00   2.039E-01   7.028E-01   3.018E-03 
    5   5.153E+01   2.711E+01   3.751E+00   2.010E-01   3.283E+00   1.450E-02 
    6   5.157E+01   2.722E+01   3.761E+00               4.419E+01   3.136E-01 
    7   5.051E+01   2.699E+01   3.752E+00   2.000E-01   6.442E+00   2.862E-02 
    8   5.082E+01   2.697E+01   3.748E+00   1.984E-01   6.005E+00   2.581E-02 
    9   5.056E+01   2.687E+01   3.746E+00   1.974E-01   5.790E+00   2.440E-02 
   10   5.145E+01   2.705E+01   3.746E+00   1.963E-01   5.648E+00   2.357E-02 
   11   5.181E+01   2.709E+01   3.745E+00   1.956E-01   4.225E+00   1.762E-02 
   12   5.181E+01   2.701E+01   3.742E+00   1.946E-01   3.344E+00   1.389E-02 
   13   5.156E+01   2.686E+01   3.739E+00   1.931E-01   4.955E+00   2.057E-02 
   14   5.128E+01   2.674E+01   3.748E+00               3.585E+01   2.546E-01 
   15   5.115E+01   2.671E+01   3.738E+00   1.926E-01   5.076E+00   2.105E-02 
   16   5.061E+01   2.653E+01   3.735E+00   1.922E-01   5.621E+00   2.330E-02 
   17   5.090E+01   2.661E+01   3.739E+00   1.929E-01   3.904E+00   1.672E-02 
   18   5.050E+01   2.650E+01   3.735E+00   1.922E-01   5.558E+00   2.290E-02 
   19   5.027E+01   2.644E+01   3.734E+00   1.925E-01   5.505E+00   2.273E-02 
   20   5.040E+01   2.647E+01   3.735E+00   1.933E-01   4.039E+00   1.734E-02 
   21   5.020E+01   2.643E+01   3.733E+00   1.940E-01   2.492E+00   1.061E-02 
   22   5.010E+01   2.639E+01   3.733E+00   1.928E-01   2.905E+00   1.202E-02 
   23   5.003E+01   2.637E+01   3.732E+00   1.924E-01   5.220E+00   2.155E-02 
   24   4.996E+01   2.636E+01   3.732E+00   1.924E-01   5.559E+00   2.295E-02 
   25   5.023E+01   2.646E+01   3.733E+00   1.926E-01   5.569E+00   2.299E-02 
   26   5.057E+01   2.659E+01   3.734E+00   1.931E-01   5.585E+00   2.308E-02 
   27   5.095E+01   2.675E+01   3.737E+00   1.941E-01   5.617E+00   2.328E-02 
   28   5.125E+01   2.691E+01   3.740E+00   1.946E-01   5.633E+00   2.337E-02 
   29   5.114E+01   2.695E+01   3.741E+00   1.955E-01   5.622E+00   2.350E-02 
   30   5.084E+01   2.692E+01   3.742E+00   1.968E-01   5.186E+00   2.230E-02 
   31   5.062E+01   2.694E+01   3.744E+00   1.993E-01   2.738E+00   1.169E-02 
   32   5.099E+01   2.711E+01   3.747E+00   2.029E-01   3.683E-01   1.576E-03 
   33   5.141E+01   2.721E+01                           6.551E+02   1.688E+01 
   34   5.156E+01                                       5.199E+02   1.059E+01 
   35   5.123E+01   2.792E+01                           2.083E+02   5.301E+00 
   36   5.172E+01   2.723E+01                           5.103E+02   1.315E+01 
   37   5.174E+01   2.721E+01   3.744E+00               5.099E+01   3.615E-01 
   38   5.186E+01   2.727E+01   3.743E+00   2.000E-01   1.842E+00   8.023E-03 
   39   5.183E+01   2.713E+01   3.742E+00               4.952E+01   3.513E-01 
   40   5.065E+01   2.658E+01   3.735E+00   1.951E-01   3.361E+00   1.426E-02 
   41   5.050E+01   2.646E+01   3.732E+00   1.952E-01   2.461E+00   1.041E-02 
   42   5.052E+01   2.636E+01   3.731E+00   1.963E-01   1.243E+00   5.214E-03 
   43   4.993E+01   2.632E+01   3.730E+00   1.946E-01   3.257E+00   1.418E-02 
   44   5.039E+01                                       1.939E+03   2.514E+02 
   45   5.634E+01                                       5.200E+02   1.072E+01 
   46   5.350E+01   2.931E+01                           1.898E+02   4.732E+00 
   47   5.268E+01   2.896E+01                           1.420E+02   3.561E+00 
   48   5.078E+01                                       4.049E+02   8.424E+00 
   49   2.719E+01                                       3.306E+02   1.816E+01 
   50   1.028E+02                                       6.754E+02   1.940E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.85000000000     
