 # Concentrations in food-stuffs being consumed by people [Bq/kg]
#  Cs-137
      time(yr)         box1            box2            box3            box4            box5            box6            box7            box8            box9            box10           box11           box12           box13           box14           box15           box16           box17           box18           box19           box20           box21           box22           box23           box24           box25           box26           box27           box28           box29           box30           box31           box32           box33           box34           box35           box36           box37           box38           box39           box40           box41           box42           box43           box44           box45           box46           box47           box48           box49           box50           box51           box52           box53           
    0.1944000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1945000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1946000E+04   0.9423957E-04   0.2631536E-03   0.4408144E-02   0.5930213E-02   0.5930624E-02   0.5930336E-02   0.5933622E-02   0.5940684E-02   0.5942295E-02   0.5941099E-02   0.5942926E-02   0.5945312E-02   0.5944666E-02   0.5940836E-02   0.5940795E-02   0.5931241E-02   0.5934088E-02   0.5927478E-02   0.5925579E-02   0.5927903E-02   0.5925006E-02   0.5923636E-02   0.5918551E-02   0.5914877E-02   0.5936634E-02   0.5955923E-02   0.5975209E-02   0.5977422E-02   0.5970635E-02   0.5964794E-02   0.5954862E-02   0.5931851E-02   0.5835173E-02   0.5832422E-02   0.5792375E-02   0.5887003E-02   0.5994800E-02   0.5999740E-02   0.6025387E-02   0.6051332E-02   0.6062596E-02   0.6092282E-02   0.5943296E-02   0.5566809E-02   0.5964172E-02   0.5993033E-02   0.5959549E-02   0.6205360E-02   0.4489304E-02   0.1964976E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1947000E+04   0.1587091E-03   0.4017161E-03   0.5535260E-02   0.8051671E-02   0.8054987E-02   0.8049350E-02   0.8058163E-02   0.8072506E-02   0.8077809E-02   0.8076629E-02   0.8081184E-02   0.8087445E-02   0.8089383E-02   0.8086110E-02   0.8086487E-02   0.8076127E-02   0.8079182E-02   0.8072041E-02   0.8070020E-02   0.8072533E-02   0.8069388E-02   0.8067924E-02   0.8061855E-02   0.8057646E-02   0.8088135E-02   0.8116321E-02   0.8143445E-02   0.8143604E-02   0.8131611E-02   0.8116842E-02   0.8092628E-02   0.8052319E-02   0.7911640E-02   0.7882613E-02   0.7821708E-02   0.7955761E-02   0.8134549E-02   0.8157801E-02   0.8205965E-02   0.8248719E-02   0.8262353E-02   0.8299526E-02   0.8096723E-02   0.7461803E-02   0.7991444E-02   0.8042001E-02   0.8055630E-02   0.8152453E-02   0.3946689E-02   0.2643220E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1948000E+04   0.1533646E-03   0.3274542E-03   0.3407179E-02   0.5402572E-02   0.5407388E-02   0.5398583E-02   0.5408547E-02   0.5422337E-02   0.5428649E-02   0.5428261E-02   0.5433104E-02   0.5439959E-02   0.5443957E-02   0.5443800E-02   0.5444529E-02   0.5440774E-02   0.5441748E-02   0.5439282E-02   0.5438621E-02   0.5439468E-02   0.5438386E-02   0.5437926E-02   0.5435036E-02   0.5433290E-02   0.5453363E-02   0.5472741E-02   0.5490328E-02   0.5487530E-02   0.5477363E-02   0.5461677E-02   0.5436104E-02   0.5401398E-02   0.5297892E-02   0.5253555E-02   0.5208023E-02   0.5301790E-02   0.5451380E-02   0.5481431E-02   0.5524046E-02   0.5558110E-02   0.5565410E-02   0.5586321E-02   0.5458267E-02   0.4918071E-02   0.5260548E-02   0.5308880E-02   0.5369717E-02   0.5241096E-02   0.1039145E-02   0.1677891E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1949000E+04   0.2524661E-03   0.5645607E-03   0.7435955E-02   0.1055842E-01   0.1056327E-01   0.1055474E-01   0.1056668E-01   0.1058549E-01   0.1059249E-01   0.1059101E-01   0.1059688E-01   0.1060503E-01   0.1060807E-01   0.1060467E-01   0.1060535E-01   0.1059404E-01   0.1059722E-01   0.1058964E-01   0.1058755E-01   0.1059015E-01   0.1058688E-01   0.1058536E-01   0.1057833E-01   0.1057359E-01   0.1061026E-01   0.1064382E-01   0.1067579E-01   0.1067513E-01   0.1066025E-01   0.1064158E-01   0.1061026E-01   0.1055829E-01   0.1037221E-01   0.1032830E-01   0.1025067E-01   0.1042393E-01   0.1066055E-01   0.1069057E-01   0.1074988E-01   0.1080256E-01   0.1081940E-01   0.1086482E-01   0.1062067E-01   0.9775421E-02   0.1046070E-01   0.1053646E-01   0.1055393E-01   0.1071034E-01   0.5750646E-02   0.3275509E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1950000E+04   0.2637287E-03   0.5263659E-03   0.5615713E-02   0.8662747E-02   0.8670336E-02   0.8656401E-02   0.8671321E-02   0.8692375E-02   0.8701812E-02   0.8701214E-02   0.8708385E-02   0.8718510E-02   0.8724554E-02   0.8724619E-02   0.8725731E-02   0.8720941E-02   0.8722190E-02   0.8719217E-02   0.8718545E-02   0.8719503E-02   0.8718274E-02   0.8717705E-02   0.8713247E-02   0.8710466E-02   0.8739366E-02   0.8766981E-02   0.8792148E-02   0.8787906E-02   0.8773000E-02   0.8750200E-02   0.8712357E-02   0.8659721E-02   0.8495614E-02   0.8427293E-02   0.8356699E-02   0.8504101E-02   0.8736871E-02   0.8780362E-02   0.8842080E-02   0.8891761E-02   0.8902904E-02   0.8934327E-02   0.8747223E-02   0.7901828E-02   0.8448527E-02   0.8527738E-02   0.8611482E-02   0.8470440E-02   0.2388233E-02   0.2536659E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1951000E+04   0.2530766E-03   0.4423256E-03   0.4087041E-02   0.6480441E-02   0.6482712E-02   0.6478701E-02   0.6485567E-02   0.6494529E-02   0.6498555E-02   0.6498019E-02   0.6501398E-02   0.6506227E-02   0.6508477E-02   0.6507175E-02   0.6507655E-02   0.6502387E-02   0.6503702E-02   0.6499999E-02   0.6498775E-02   0.6500138E-02   0.6498410E-02   0.6497745E-02   0.6495333E-02   0.6493979E-02   0.6512256E-02   0.6529815E-02   0.6545790E-02   0.6544420E-02   0.6536439E-02   0.6524894E-02   0.6506954E-02   0.6482463E-02   0.6368106E-02   0.6344082E-02   0.6312974E-02   0.6377801E-02   0.6521820E-02   0.6542698E-02   0.6576543E-02   0.6604476E-02   0.6611030E-02   0.6629765E-02   0.6515632E-02   0.6128051E-02   0.6362860E-02   0.6388567E-02   0.6424281E-02   0.6350802E-02   0.3438827E-02   0.1658600E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1952000E+04   0.8487083E-03   0.2074599E-02   0.3178010E-01   0.4373157E-01   0.4370925E-01   0.4375559E-01   0.4374813E-01   0.4375399E-01   0.4374415E-01   0.4373411E-01   0.4373384E-01   0.4373204E-01   0.4370889E-01   0.4366710E-01   0.4366363E-01   0.4357176E-01   0.4359883E-01   0.4353253E-01   0.4351138E-01   0.4353571E-01   0.4350541E-01   0.4349200E-01   0.4345629E-01   0.4343047E-01   0.4358233E-01   0.4371655E-01   0.4385363E-01   0.4388659E-01   0.4385532E-01   0.4384971E-01   0.4384843E-01   0.4377538E-01   0.4312820E-01   0.4331822E-01   0.4315474E-01   0.4357713E-01   0.4414959E-01   0.4410102E-01   0.4421675E-01   0.4435770E-01   0.4443560E-01   0.4464111E-01   0.4361906E-01   0.4250653E-01   0.4440934E-01   0.4437364E-01   0.4390679E-01   0.4604335E-01   0.4308570E-01   0.1377166E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1953000E+04   0.1431905E-02   0.3422913E-02   0.4712887E-01   0.6841233E-01   0.6838192E-01   0.6844586E-01   0.6844666E-01   0.6846590E-01   0.6845769E-01   0.6844221E-01   0.6844703E-01   0.6845194E-01   0.6842174E-01   0.6835912E-01   0.6835430E-01   0.6821137E-01   0.6825348E-01   0.6814916E-01   0.6811529E-01   0.6815399E-01   0.6810574E-01   0.6808478E-01   0.6803165E-01   0.6799386E-01   0.6823922E-01   0.6846213E-01   0.6868616E-01   0.6873360E-01   0.6867839E-01   0.6865185E-01   0.6862220E-01   0.6848673E-01   0.6744773E-01   0.6768969E-01   0.6743386E-01   0.6808285E-01   0.6905974E-01   0.6902891E-01   0.6924711E-01   0.6948572E-01   0.6960014E-01   0.6990912E-01   0.6829206E-01   0.6639766E-01   0.6919748E-01   0.6914695E-01   0.6858804E-01   0.7116823E-01   0.6784296E-01   0.2155408E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
