 # Concentrations in TOP SEDIMENT LAYER [Bq/kg].
#  Cs-137
      time(yr)         box1            box2            box3            box4            box5            box6            box7            box8            box9            box10           box11           box12           box13           box14           box15           box16           box17           box18           box19           box20           box21           box22           box23           box24           box25           box26           box27           box28           box29           box30           box31           box32           box33           box34           box35           box36           box37           box38           box39           box40           box41           box42           box43           box44           box45           box46           box47           box48           box49           box50           box51           box52           box53           
    0.1944000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1945000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1946000E+04   0.3252540E-03   0.3099189E-03   0.1177546E-06   0.7617106E-10   0.1775856E-09   0.1172810E-06   0.2848836E-09   0.2342411E-09   0.2172229E-09   0.2077997E-09   0.1538735E-09   0.1287964E-09   0.1665345E-09   0.9399054E-07   0.1609265E-09   0.1713092E-09   0.1488626E-09   0.1744847E-09   0.1910832E-09   0.1578427E-09   0.1202028E-09   0.1208266E-09   0.1731713E-09   0.1754998E-09   0.1782379E-09   0.1812954E-09   0.1885857E-09   0.1858249E-09   0.2096027E-09   0.1955290E-09   0.1467678E-09   0.3915935E-10   0.7976332E-04   0.5764982E-03   0.3594664E-04   0.6856474E-04   0.1317388E-06   0.1102115E-09   0.1214910E-06   0.1537302E-09   0.1259748E-09   0.9094081E-10   0.1555132E-09   0.2289156E-02   0.6002254E-03   0.5148065E-04   0.3448965E-04   0.5011203E-03   0.8174268E-03   0.1100145E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1947000E+04   0.1181872E-02   0.1055537E-02   0.1383369E-05   0.1546792E-08   0.4571133E-08   0.1523041E-05   0.7768087E-08   0.6822050E-08   0.6430819E-08   0.6130576E-08   0.4463767E-08   0.3572266E-08   0.4846517E-08   0.1217482E-05   0.4724825E-08   0.5130412E-08   0.4094124E-08   0.5235606E-08   0.5636816E-08   0.4405282E-08   0.3096842E-08   0.3266598E-08   0.5106947E-08   0.5265350E-08   0.5283763E-08   0.5379390E-08   0.5560673E-08   0.5550411E-08   0.5970242E-08   0.5536075E-08   0.3656033E-08   0.7599782E-09   0.5003567E-03   0.1771633E-02   0.1889143E-03   0.4084106E-03   0.1681904E-05   0.2510466E-08   0.1591449E-05   0.4069820E-08   0.3175744E-08   0.2043818E-08   0.4065758E-08   0.6908628E-02   0.1828679E-02   0.2296490E-03   0.1567794E-03   0.1483590E-02   0.1628106E-02   0.3450635E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1948000E+04   0.2212726E-02   0.1830194E-02   0.5160700E-05   0.8365675E-08   0.2765434E-07   0.6112464E-05   0.4880584E-07   0.4405475E-07   0.4193000E-07   0.4015178E-07   0.2926798E-07   0.2311558E-07   0.3219364E-07   0.4925382E-05   0.3167101E-07   0.3466156E-07   0.2636387E-07   0.3527812E-07   0.3741455E-07   0.2839243E-07   0.1923886E-07   0.2098151E-07   0.3410024E-07   0.3546764E-07   0.3546832E-07   0.3594640E-07   0.3692427E-07   0.3708238E-07   0.3893113E-07   0.3586561E-07   0.2230344E-07   0.4118607E-08   0.1261589E-02   0.2768304E-02   0.4402591E-03   0.1008634E-02   0.6800761E-05   0.1482150E-07   0.6507814E-05   0.2550906E-07   0.1949434E-07   0.1181194E-07   0.2522140E-07   0.1061982E-01   0.2840779E-02   0.4818244E-03   0.3369962E-03   0.2270111E-02   0.1837736E-02   0.5466696E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1949000E+04   0.3537311E-02   0.2768605E-02   0.1196821E-04   0.2617208E-07   0.9269026E-07   0.1508407E-04   0.1677903E-06   0.1536180E-06   0.1470955E-06   0.1415377E-06   0.1035132E-06   0.8137909E-07   0.1154515E-06   0.1223376E-04   0.1144549E-06   0.1256535E-06   0.9265745E-07   0.1273756E-06   0.1334528E-06   0.9942462E-07   0.6589791E-07   0.7359012E-07   0.1223034E-06   0.1279222E-06   0.1279344E-06   0.1290254E-06   0.1318573E-06   0.1328605E-06   0.1373688E-06   0.1259429E-06   0.7553077E-07   0.1299028E-07   0.2229270E-02   0.3970852E-02   0.7566414E-03   0.1770367E-02   0.1693425E-04   0.4943779E-07   0.1629662E-04   0.8785799E-07   0.6635323E-07   0.3865675E-07   0.8617373E-07   0.1512448E-01   0.4071801E-02   0.7900705E-03   0.5613895E-03   0.3261141E-02   0.2787354E-02   0.7827291E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1950000E+04   0.5196744E-02   0.3879152E-02   0.2247983E-04   0.6181811E-07   0.2287681E-06   0.2971336E-04   0.4210768E-06   0.3881824E-06   0.3730113E-06   0.3603210E-06   0.2643369E-06   0.2075495E-06   0.2984948E-06   0.2418447E-04   0.2977337E-06   0.3271852E-06   0.2365211E-06   0.3303324E-06   0.3429215E-06   0.2525914E-06   0.1650780E-06   0.1873779E-06   0.3155681E-06   0.3312880E-06   0.3318251E-06   0.3331689E-06   0.3391250E-06   0.3423422E-06   0.3503842E-06   0.3202783E-06   0.1877431E-06   0.3090783E-07   0.3508951E-02   0.5286365E-02   0.1170506E-02   0.2775184E-02   0.3354768E-04   0.1220013E-06   0.3237234E-04   0.2209702E-06   0.1657005E-06   0.9405694E-07   0.2155631E-06   0.1994218E-01   0.5407678E-02   0.1187944E-02   0.8506269E-03   0.4305493E-02   0.3204289E-02   0.1041237E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1951000E+04   0.6808812E-02   0.4799287E-02   0.3708520E-04   0.1235632E-06   0.4720594E-06   0.5103717E-04   0.8792908E-06   0.8132952E-06   0.7830851E-06   0.7586771E-06   0.5579305E-06   0.4379449E-06   0.6366840E-06   0.4164725E-04   0.6381504E-06   0.7014717E-06   0.5003488E-06   0.7057282E-06   0.7276304E-06   0.5320446E-06   0.3442380E-06   0.3953332E-06   0.6715237E-06   0.7068130E-06   0.7092356E-06   0.7093068E-06   0.7196899E-06   0.7274039E-06   0.7389968E-06   0.6743579E-06   0.3890147E-06   0.6212988E-07   0.4921865E-02   0.6135004E-02   0.1613739E-02   0.3876541E-02   0.5784789E-04   0.2517217E-06   0.5593190E-04   0.4622068E-06   0.3448937E-06   0.1921215E-06   0.4493989E-06   0.2300994E-01   0.6265811E-02   0.1587520E-02   0.1147428E-02   0.4967473E-02   0.3711333E-02   0.1203516E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1952000E+04   0.1039338E-01   0.7510144E-02   0.5603536E-04   0.2198654E-06   0.8610761E-06   0.7972818E-04   0.1619084E-05   0.1499508E-05   0.1445482E-05   0.1403781E-05   0.1034434E-05   0.8120963E-06   0.1191563E-05   0.6518766E-04   0.1199227E-05   0.1318252E-05   0.9311728E-06   0.1322119E-05   0.1355822E-05   0.9863774E-06   0.6331967E-06   0.7337974E-06   0.1253954E-05   0.1322480E-05   0.1329418E-05   0.1324667E-05   0.1340374E-05   0.1355971E-05   0.1369452E-05   0.1248512E-05   0.7114137E-06   0.1110893E-06   0.6800951E-02   0.1041447E-01   0.2268199E-02   0.5378749E-02   0.9065057E-04   0.4591143E-06   0.8774481E-04   0.8522240E-06   0.6335395E-06   0.3477632E-06   0.8269962E-06   0.4046208E-01   0.1073596E-01   0.2286144E-02   0.1645038E-02   0.8666381E-02   0.1160713E-01   0.1994959E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1953000E+04   0.1789807E-01   0.1346520E-01   0.8537611E-04   0.3660172E-06   0.1455519E-05   0.1228241E-03   0.2753930E-05   0.2548672E-05   0.2457519E-05   0.2390724E-05   0.1764386E-05   0.1385934E-05   0.2048253E-05   0.1004183E-03   0.2068069E-05   0.2272805E-05   0.1596093E-05   0.2273548E-05   0.2322705E-05   0.1685363E-05   0.1076231E-05   0.1254664E-05   0.2151053E-05   0.2271594E-05   0.2287482E-05   0.2271947E-05   0.2293893E-05   0.2321905E-05   0.2335232E-05   0.2128673E-05   0.1203424E-05   0.1855415E-06   0.1090507E-01   0.1968308E-01   0.3706674E-02   0.8662702E-02   0.1396685E-03   0.7759306E-06   0.1351473E-03   0.1450787E-05   0.1075982E-05   0.5850835E-06   0.1407120E-05   0.7757684E-01   0.2035027E-01   0.3862471E-02   0.2745923E-02   0.1643400E-01   0.2502390E-01   0.3753396E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
