 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.026E+00                                       1.540E+03   1.512E+01 
    2   5.401E+00                                       1.404E+03   7.258E+00 
    3   3.643E+01   1.281E+01   2.192E+00               4.186E+01   1.827E-01 
    4   5.897E+01   2.858E+01   3.742E+00   1.987E-01   1.255E+00   2.950E-03 
    5   5.767E+01   2.840E+01   3.739E+00   1.970E-01   5.588E+00   1.313E-02 
    6   5.899E+01   2.868E+01   3.745E+00               8.331E+01   3.141E-01 
    7   6.077E+01   2.894E+01   3.740E+00   1.960E-01   1.116E+01   2.635E-02 
    8   5.968E+01   2.875E+01   3.737E+00   1.952E-01   1.038E+01   2.408E-02 
    9   5.744E+01   2.835E+01   3.734E+00   1.944E-01   1.034E+01   2.391E-02 
   10   5.710E+01   2.830E+01   3.733E+00   1.938E-01   1.022E+01   2.360E-02 
   11   5.685E+01   2.822E+01   3.730E+00   1.933E-01   7.658E+00   1.765E-02 
   12   5.677E+01   2.818E+01   3.730E+00   1.930E-01   6.080E+00   1.400E-02 
   13   5.683E+01   2.815E+01   3.729E+00   1.918E-01   9.393E+00   2.179E-02 
   14   5.667E+01   2.806E+01   3.740E+00               6.765E+01   2.555E-01 
   15   5.681E+01   2.810E+01   3.729E+00   1.907E-01   9.417E+00   2.170E-02 
   16   5.678E+01   2.803E+01   3.722E+00   1.902E-01   1.008E+01   2.302E-02 
   17   5.659E+01   2.799E+01   3.724E+00   1.907E-01   6.609E+00   1.513E-02 
   18   5.673E+01   2.800E+01   3.720E+00   1.903E-01   1.008E+01   2.304E-02 
   19   5.668E+01   2.796E+01   3.717E+00   1.905E-01   9.984E+00   2.284E-02 
   20   5.658E+01   2.793E+01   3.717E+00   1.910E-01   6.888E+00   1.582E-02 
   21   5.661E+01   2.793E+01   3.715E+00   1.915E-01   4.304E+00   9.886E-03 
   22   5.679E+01   2.799E+01   3.716E+00   1.908E-01   5.265E+00   1.207E-02 
   23   5.702E+01   2.808E+01   3.718E+00   1.904E-01   9.465E+00   2.164E-02 
   24   5.717E+01   2.814E+01   3.720E+00   1.904E-01   1.008E+01   2.305E-02 
   25   5.723E+01   2.815E+01   3.724E+00   1.907E-01   1.010E+01   2.310E-02 
   26   5.737E+01   2.815E+01   3.723E+00   1.915E-01   1.015E+01   2.327E-02 
   27   5.757E+01   2.819E+01   3.725E+00   1.922E-01   1.020E+01   2.343E-02 
   28   5.781E+01   2.827E+01   3.725E+00   1.923E-01   1.020E+01   2.343E-02 
   29   5.816E+01   2.844E+01   3.726E+00   1.929E-01   1.010E+01   2.323E-02 
   30   5.861E+01   2.856E+01   3.729E+00   1.936E-01   9.458E+00   2.217E-02 
   31   5.991E+01   2.889E+01   3.732E+00   1.960E-01   5.051E+00   1.188E-02 
   32   5.921E+01   2.877E+01   3.733E+00   1.994E-01   6.642E-01   1.566E-03 
   33   5.755E+01   2.851E+01                           1.223E+03   1.697E+01 
   34   5.833E+01                                       1.087E+03   1.072E+01 
   35   5.793E+01   2.945E+01                           3.924E+02   5.331E+00 
   36   5.865E+01   2.891E+01                           9.534E+02   1.322E+01 
   37   6.025E+01   2.909E+01   3.730E+00               9.954E+01   3.763E-01 
   38   5.968E+01   2.896E+01   3.728E+00   1.980E-01   3.472E+00   8.309E-03 
   39   5.862E+01   2.847E+01   3.725E+00               9.468E+01   3.577E-01 
   40   5.837E+01   2.826E+01   3.720E+00   1.931E-01   5.896E+00   1.360E-02 
   41   5.829E+01   2.823E+01   3.719E+00   1.933E-01   4.365E+00   1.008E-02 
   42   5.822E+01   2.821E+01   3.719E+00   1.937E-01   2.250E+00   5.207E-03 
   43   5.817E+01   2.839E+01   3.718E+00   1.919E-01   5.853E+00   1.370E-02 
   44   5.546E+01                                       4.049E+03   2.542E+02 
   45   5.542E+01                                       1.091E+03   1.084E+01 
   46   5.836E+01   3.086E+01                           3.584E+02   4.752E+00 
   47   5.945E+01   3.050E+01                           2.648E+02   3.564E+00 
   48   6.128E+01                                       8.362E+02   8.504E+00 
   49   2.783E+01                                       6.423E+02   1.827E+01 
   50   1.122E+02                                       1.327E+03   1.948E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.62500000000     
