 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.707E-01                                       1.281E+03   1.459E+01 
    2   2.706E+00                                       1.435E+03   7.126E+00 
    3   2.456E+01   9.529E+00   2.591E+00               5.158E+01   1.786E-01 
    4   3.902E+01   3.029E+01   4.302E+00   2.245E-01   2.191E+00   3.082E-03 
    5   3.907E+01   3.030E+01   4.299E+00   2.197E-01   9.759E+00   1.438E-02 
    6   3.932E+01   3.057E+01   4.310E+00               1.292E+02   3.114E-01 
    7   3.946E+01   3.058E+01   4.301E+00   2.185E-01   1.914E+01   2.911E-02 
    8   3.960E+01   3.057E+01   4.298E+00   2.170E-01   1.819E+01   2.560E-02 
    9   3.954E+01   3.050E+01   4.297E+00   2.161E-01   1.782E+01   2.435E-02 
   10   3.952E+01   3.048E+01   4.296E+00   2.152E-01   1.762E+01   2.399E-02 
   11   3.947E+01   3.044E+01   4.294E+00   2.144E-01   1.318E+01   1.793E-02 
   12   3.947E+01   3.041E+01   4.293E+00   2.135E-01   1.045E+01   1.416E-02 
   13   3.951E+01   3.041E+01   4.294E+00   2.118E-01   1.599E+01   2.290E-02 
   14   3.934E+01   3.030E+01   4.310E+00               1.059E+02   2.589E-01 
   15   3.950E+01   3.039E+01   4.295E+00   2.107E-01   1.648E+01   2.398E-02 
   16   3.968E+01   3.046E+01   4.295E+00   2.099E-01   1.817E+01   2.635E-02 
   17   3.935E+01   3.029E+01   4.300E+00   2.114E-01   1.213E+01   1.812E-02 
   18   3.957E+01   3.038E+01   4.295E+00   2.100E-01   1.797E+01   2.561E-02 
   19   3.955E+01   3.036E+01   4.294E+00   2.109E-01   1.784E+01   2.554E-02 
   20   3.974E+01   3.047E+01   4.295E+00   2.122E-01   1.252E+01   1.862E-02 
   21   3.972E+01   3.045E+01   4.293E+00   2.132E-01   7.750E+00   1.123E-02 
   22   3.948E+01   3.032E+01   4.293E+00   2.115E-01   9.466E+00   1.370E-02 
   23   3.937E+01   3.026E+01   4.291E+00   2.105E-01   1.677E+01   2.365E-02 
   24   3.957E+01   3.037E+01   4.292E+00   2.103E-01   1.787E+01   2.521E-02 
   25   3.967E+01   3.039E+01   4.291E+00   2.106E-01   1.807E+01   2.592E-02 
   26   4.000E+01   3.055E+01   4.291E+00   2.114E-01   1.772E+01   2.451E-02 
   27   4.052E+01   3.079E+01   4.292E+00   2.124E-01   1.764E+01   2.408E-02 
   28   4.085E+01   3.098E+01   4.295E+00   2.131E-01   1.778E+01   2.457E-02 
   29   4.022E+01   3.071E+01   4.294E+00   2.144E-01   1.742E+01   2.366E-02 
   30   4.018E+01   3.075E+01   4.296E+00   2.155E-01   1.560E+01   2.191E-02 
   31   3.995E+01   3.077E+01   4.296E+00   2.178E-01   8.344E+00   1.153E-02 
   32   3.950E+01   3.067E+01   4.295E+00   2.228E-01   1.146E+00   1.604E-03 
   33   3.897E+01   3.052E+01                           2.292E+03   1.667E+01 
   34   3.841E+01                                       1.277E+03   1.049E+01 
   35   3.817E+01   3.074E+01                           7.160E+02   5.236E+00 
   36   3.898E+01   3.066E+01                           1.784E+03   1.300E+01 
   37   3.987E+01   3.078E+01   4.297E+00               1.489E+02   3.579E-01 
   38   4.068E+01   3.106E+01   4.297E+00   2.171E-01   5.377E+00   7.381E-03 
   39   4.045E+01   3.077E+01   4.296E+00               1.446E+02   3.497E-01 
   40   4.042E+01   3.064E+01   4.289E+00   2.143E-01   1.053E+01   1.520E-02 
   41   4.039E+01   3.062E+01   4.289E+00   2.145E-01   7.716E+00   1.101E-02 
   42   3.979E+01   3.029E+01   4.289E+00   2.165E-01   3.936E+00   5.489E-03 
   43   3.922E+01   3.015E+01   4.288E+00   2.144E-01   1.001E+01   1.527E-02 
   44   3.605E+01                                       4.805E+03   2.484E+02 
   45   3.851E+01                                       1.283E+03   1.061E+01 
   46   3.864E+01   3.125E+01                           6.388E+02   4.716E+00 
   47   3.929E+01   3.108E+01                           4.768E+02   3.510E+00 
   48   3.877E+01                                       9.976E+02   8.332E+00 
   49   1.264E+01                                       6.275E+02   1.776E+01 
   50   6.589E+01                                       1.655E+03   1.910E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
