 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.026E+00                                       1.540E+03   1.512E+01 
    2   5.402E+00                                       1.403E+03   7.258E+00 
    3   3.672E+01   1.279E+01   2.191E+00               4.186E+01   1.828E-01 
    4   5.750E+01   2.862E+01   3.743E+00   1.957E-01   1.232E+00   2.868E-03 
    5   5.854E+01   2.875E+01   3.741E+00   1.947E-01   5.364E+00   1.244E-02 
    6   5.964E+01   2.902E+01   3.748E+00               8.331E+01   3.140E-01 
    7   5.960E+01   2.902E+01   3.744E+00   1.944E-01   1.033E+01   2.392E-02 
    8   6.005E+01   2.907E+01   3.741E+00   1.939E-01   1.031E+01   2.382E-02 
    9   5.758E+01   2.861E+01   3.738E+00   1.935E-01   1.028E+01   2.371E-02 
   10   5.747E+01   2.858E+01   3.736E+00   1.933E-01   1.019E+01   2.349E-02 
   11   5.735E+01   2.854E+01   3.734E+00   1.931E-01   7.644E+00   1.763E-02 
   12   5.733E+01   2.851E+01   3.732E+00   1.927E-01   6.069E+00   1.397E-02 
   13   5.742E+01   2.845E+01   3.729E+00   1.921E-01   8.981E+00   2.062E-02 
   14   5.722E+01   2.836E+01   3.736E+00               6.759E+01   2.549E-01 
   15   5.737E+01   2.840E+01   3.729E+00   1.918E-01   9.180E+00   2.105E-02 
   16   5.736E+01   2.835E+01   3.726E+00   1.915E-01   1.015E+01   2.327E-02 
   17   5.721E+01   2.833E+01   3.728E+00   1.918E-01   6.649E+00   1.526E-02 
   18   5.737E+01   2.836E+01   3.725E+00   1.915E-01   1.015E+01   2.327E-02 
   19   5.744E+01   2.838E+01   3.725E+00   1.917E-01   1.005E+01   2.305E-02 
   20   5.735E+01   2.836E+01   3.725E+00   1.920E-01   6.878E+00   1.579E-02 
   21   5.744E+01   2.838E+01   3.724E+00   1.925E-01   4.327E+00   9.958E-03 
   22   5.750E+01   2.839E+01   3.724E+00   1.918E-01   5.299E+00   1.215E-02 
   23   5.755E+01   2.840E+01   3.724E+00   1.916E-01   9.535E+00   2.186E-02 
   24   5.767E+01   2.840E+01   3.725E+00   1.916E-01   1.016E+01   2.328E-02 
   25   5.798E+01   2.845E+01   3.726E+00   1.918E-01   1.017E+01   2.333E-02 
   26   5.831E+01   2.855E+01   3.729E+00   1.921E-01   1.020E+01   2.341E-02 
   27   5.846E+01   2.863E+01   3.731E+00   1.924E-01   1.021E+01   2.348E-02 
   28   5.832E+01   2.865E+01   3.732E+00   1.926E-01   1.022E+01   2.350E-02 
   29   5.823E+01   2.867E+01   3.733E+00   1.928E-01   1.009E+01   2.323E-02 
   30   5.812E+01   2.871E+01   3.735E+00   1.931E-01   8.824E+00   2.035E-02 
   31   6.003E+01   2.914E+01   3.738E+00   1.940E-01   4.772E+00   1.104E-02 
   32   6.079E+01   2.927E+01   3.740E+00   1.961E-01   6.512E-01   1.517E-03 
   33   5.870E+01   2.894E+01                           1.230E+03   1.696E+01 
   34   5.906E+01                                       1.095E+03   1.074E+01 
   35   5.846E+01   2.980E+01                           3.935E+02   5.322E+00 
   36   5.873E+01   2.915E+01                           9.557E+02   1.320E+01 
   37   5.967E+01   2.924E+01   3.736E+00               9.612E+01   3.624E-01 
   38   5.954E+01   2.915E+01   3.734E+00   1.940E-01   3.095E+00   7.161E-03 
   39   5.920E+01   2.888E+01   3.732E+00               9.304E+01   3.507E-01 
   40   5.990E+01   2.890E+01   3.730E+00   1.926E-01   5.877E+00   1.353E-02 
   41   5.968E+01   2.881E+01   3.727E+00   1.926E-01   4.337E+00   9.977E-03 
   42   5.887E+01   2.854E+01   3.725E+00   1.925E-01   2.232E+00   5.135E-03 
   43   5.785E+01   2.841E+01   3.724E+00   1.919E-01   5.383E+00   1.234E-02 
   44   5.428E+01                                       4.090E+03   2.552E+02 
   45   5.502E+01                                       1.095E+03   1.084E+01 
   46   5.752E+01   3.142E+01                           3.632E+02   4.768E+00 
   47   5.948E+01   3.074E+01                           2.648E+02   3.547E+00 
   48   5.577E+01                                       8.434E+02   8.502E+00 
   49   2.795E+01                                       6.439E+02   1.826E+01 
   50   1.132E+02                                       1.333E+03   1.946E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.62500000000     
