 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.022E+00                                       4.745E+03   1.518E+01 
    2   8.406E+00                                       3.135E+03   7.185E+00 
    3   6.636E+01   1.197E+01   1.879E+00               1.169E+02   1.814E-01 
    4   9.129E+01   2.736E+01   3.528E+00   1.898E-01   2.898E+00   2.919E-03 
    5   9.126E+01   2.711E+01   3.525E+00   1.872E-01   1.332E+01   1.324E-02 
    6   9.062E+01   2.749E+01   3.533E+00               2.108E+02   3.123E-01 
    7   8.518E+01   2.682E+01   3.525E+00   1.870E-01   2.707E+01   2.675E-02 
    8   8.173E+01   2.623E+01   3.520E+00   1.857E-01   2.495E+01   2.470E-02 
    9   8.393E+01   2.626E+01   3.519E+00   1.846E-01   2.398E+01   2.370E-02 
   10   8.765E+01   2.643E+01   3.518E+00   1.838E-01   2.332E+01   2.303E-02 
   11   9.240E+01   2.653E+01   3.516E+00   1.833E-01   1.746E+01   1.722E-02 
   12   8.841E+01   2.529E+01   3.506E+00   1.820E-01   1.377E+01   1.354E-02 
   13   8.685E+01   2.465E+01   3.500E+00   1.805E-01   2.076E+01   2.029E-02 
   14   9.548E+01   2.528E+01   3.513E+00               1.888E+02   2.749E-01 
   15   8.615E+01   2.406E+01   3.497E+00   1.799E-01   2.176E+01   2.120E-02 
   16   8.494E+01   2.347E+01   3.489E+00   1.792E-01   2.433E+01   2.362E-02 
   17   9.761E+01   2.508E+01   3.492E+00   1.797E-01   1.747E+01   1.689E-02 
   18   8.601E+01   2.348E+01   3.486E+00   1.790E-01   2.348E+01   2.286E-02 
   19   8.555E+01   2.333E+01   3.484E+00   1.794E-01   2.405E+01   2.341E-02 
   20   9.827E+01   2.495E+01   3.487E+00   1.803E-01   1.879E+01   1.814E-02 
   21   9.391E+01   2.437E+01   3.485E+00   1.813E-01   1.120E+01   1.093E-02 
   22   8.998E+01   2.387E+01   3.484E+00   1.798E-01   1.281E+01   1.248E-02 
   23   8.751E+01   2.363E+01   3.484E+00   1.791E-01   2.198E+01   2.142E-02 
   24   8.705E+01   2.376E+01   3.486E+00   1.790E-01   2.343E+01   2.283E-02 
   25   8.700E+01   2.398E+01   3.492E+00   1.799E-01   2.393E+01   2.334E-02 
   26   8.945E+01   2.455E+01   3.495E+00   1.806E-01   2.297E+01   2.251E-02 
   27   8.555E+01   2.447E+01   3.500E+00   1.816E-01   2.313E+01   2.273E-02 
   28   8.647E+01   2.536E+01   3.509E+00   1.822E-01   2.415E+01   2.368E-02 
   29   8.705E+01   2.605E+01   3.512E+00   1.831E-01   2.326E+01   2.291E-02 
   30   8.287E+01   2.612E+01   3.515E+00   1.841E-01   2.262E+01   2.217E-02 
   31   7.914E+01   2.630E+01   3.517E+00   1.866E-01   1.219E+01   1.205E-02 
   32   8.453E+01   2.723E+01   3.522E+00   1.906E-01   1.536E+00   1.552E-03 
   33   9.174E+01   2.793E+01                           2.750E+03   1.705E+01 
   34   7.785E+01                                       2.509E+03   1.059E+01 
   35   7.926E+01   2.998E+01                           8.794E+02   5.354E+00 
   36   7.938E+01   2.788E+01                           2.147E+03   1.331E+01 
   37   8.196E+01   2.734E+01   3.517E+00               2.435E+02   3.601E-01 
   38   8.532E+01   2.672E+01   3.516E+00   1.879E-01   8.181E+00   8.126E-03 
   39   8.671E+01   2.538E+01   3.509E+00               2.718E+02   3.920E-01 
   40   9.054E+01   2.462E+01   3.493E+00   1.825E-01   1.419E+01   1.395E-02 
   41   9.159E+01   2.437E+01   3.490E+00   1.827E-01   1.064E+01   1.046E-02 
   42   8.983E+01   2.391E+01   3.486E+00   1.838E-01   5.144E+00   5.110E-03 
   43   9.104E+01   2.410E+01   3.485E+00   1.811E-01   1.496E+01   1.446E-02 
   44   5.396E+01                                       8.762E+03   2.500E+02 
   45   5.630E+01                                       2.398E+03   1.069E+01 
   46   7.779E+01   3.528E+01                           8.102E+02   4.819E+00 
   47   8.820E+01   3.186E+01                           5.952E+02   3.585E+00 
   48   7.857E+01                                       1.840E+03   8.410E+00 
   49   2.558E+01                                       1.665E+03   1.820E+01 
   50   2.104E+02                                       3.472E+03   1.962E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1987.50000000000     
