 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.024E+00                                       1.539E+03   1.512E+01 
    2   5.326E+00                                       1.394E+03   7.257E+00 
    3   3.446E+01   1.193E+01   2.142E+00               4.164E+01   1.827E-01 
    4   5.620E+01   2.718E+01   3.708E+00   2.018E-01   1.278E+00   3.040E-03 
    5   5.659E+01   2.726E+01   3.707E+00   1.976E-01   5.960E+00   1.422E-02 
    6   5.686E+01   2.738E+01   3.714E+00               8.332E+01   3.152E-01 
    7   5.844E+01   2.760E+01   3.707E+00   1.966E-01   1.203E+01   2.884E-02 
    8   5.812E+01   2.755E+01   3.705E+00   1.953E-01   1.078E+01   2.526E-02 
    9   5.620E+01   2.721E+01   3.701E+00   1.945E-01   1.035E+01   2.398E-02 
   10   5.508E+01   2.702E+01   3.699E+00   1.938E-01   1.023E+01   2.362E-02 
   11   5.445E+01   2.689E+01   3.697E+00   1.930E-01   7.650E+00   1.764E-02 
   12   5.415E+01   2.681E+01   3.694E+00   1.922E-01   6.058E+00   1.393E-02 
   13   5.401E+01   2.674E+01   3.693E+00   1.907E-01   9.703E+00   2.262E-02 
   14   5.398E+01   2.669E+01   3.707E+00               6.914E+01   2.622E-01 
   15   5.396E+01   2.669E+01   3.694E+00   1.896E-01   1.015E+01   2.371E-02 
   16   5.390E+01   2.665E+01   3.693E+00   1.889E-01   1.116E+01   2.604E-02 
   17   5.389E+01   2.665E+01   3.698E+00   1.900E-01   7.598E+00   1.794E-02 
   18   5.390E+01   2.668E+01   3.693E+00   1.889E-01   1.088E+01   2.529E-02 
   19   5.394E+01   2.671E+01   3.691E+00   1.896E-01   1.081E+01   2.522E-02 
   20   5.390E+01   2.669E+01   3.693E+00   1.907E-01   7.800E+00   1.843E-02 
   21   5.394E+01   2.671E+01   3.690E+00   1.916E-01   4.718E+00   1.110E-02 
   22   5.398E+01   2.672E+01   3.689E+00   1.902E-01   5.773E+00   1.353E-02 
   23   5.398E+01   2.670E+01   3.689E+00   1.893E-01   1.006E+01   2.334E-02 
   24   5.391E+01   2.665E+01   3.688E+00   1.892E-01   1.073E+01   2.488E-02 
   25   5.383E+01   2.659E+01   3.688E+00   1.895E-01   1.099E+01   2.560E-02 
   26   5.381E+01   2.655E+01   3.687E+00   1.903E-01   1.047E+01   2.415E-02 
   27   5.407E+01   2.662E+01   3.688E+00   1.912E-01   1.031E+01   2.372E-02 
   28   5.453E+01   2.677E+01   3.692E+00   1.919E-01   1.047E+01   2.421E-02 
   29   5.517E+01   2.696E+01   3.693E+00   1.930E-01   1.011E+01   2.329E-02 
   30   5.615E+01   2.721E+01   3.697E+00   1.940E-01   9.265E+00   2.162E-02 
   31   5.683E+01   2.739E+01   3.699E+00   1.960E-01   4.870E+00   1.136E-02 
   32   5.754E+01   2.751E+01   3.699E+00   2.003E-01   6.681E-01   1.581E-03 
   33   5.632E+01   2.732E+01                           1.184E+03   1.694E+01 
   34   5.715E+01                                       1.005E+03   1.064E+01 
   35   5.608E+01   2.798E+01                           3.780E+02   5.322E+00 
   36   5.603E+01   2.743E+01                           9.238E+02   1.321E+01 
   37   5.631E+01   2.743E+01   3.697E+00               9.585E+01   3.623E-01 
   38   5.545E+01   2.720E+01   3.695E+00   1.954E-01   3.124E+00   7.269E-03 
   39   5.484E+01   2.685E+01   3.694E+00               9.363E+01   3.540E-01 
   40   5.417E+01   2.651E+01   3.685E+00   1.928E-01   6.388E+00   1.501E-02 
   41   5.368E+01   2.635E+01   3.683E+00   1.929E-01   4.632E+00   1.087E-02 
   42   5.435E+01   2.654E+01   3.685E+00   1.946E-01   2.311E+00   5.411E-03 
   43   5.426E+01   2.671E+01   3.686E+00   1.927E-01   6.341E+00   1.514E-02 
   44   5.717E+01                                       3.697E+03   2.528E+02 
   45   5.344E+01                                       1.002E+03   1.081E+01 
   46   5.610E+01   2.989E+01                           3.508E+02   4.795E+00 
   47   5.712E+01   2.927E+01                           2.573E+02   3.568E+00 
   48   5.102E+01                                       7.765E+02   8.488E+00 
   49   2.744E+01                                       6.220E+02   1.824E+01 
   50   1.099E+02                                       1.316E+03   1.947E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.62500000000     
