 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.024E+00                                       1.539E+03   1.512E+01 
    2   5.319E+00                                       1.394E+03   7.257E+00 
    3   3.407E+01   1.184E+01   2.139E+00               4.163E+01   1.827E-01 
    4   5.562E+01   2.699E+01   3.701E+00   1.955E-01   1.232E+00   2.868E-03 
    5   5.688E+01   2.721E+01   3.701E+00   1.946E-01   5.363E+00   1.244E-02 
    6   5.513E+01   2.699E+01   3.705E+00               8.298E+01   3.140E-01 
    7   5.623E+01   2.716E+01   3.702E+00   1.943E-01   1.033E+01   2.392E-02 
    8   5.753E+01   2.736E+01   3.701E+00   1.938E-01   1.031E+01   2.382E-02 
    9   5.577E+01   2.706E+01   3.698E+00   1.933E-01   1.028E+01   2.371E-02 
   10   5.476E+01   2.689E+01   3.696E+00   1.931E-01   1.018E+01   2.349E-02 
   11   5.413E+01   2.677E+01   3.694E+00   1.929E-01   7.644E+00   1.763E-02 
   12   5.384E+01   2.669E+01   3.691E+00   1.925E-01   6.069E+00   1.397E-02 
   13   5.380E+01   2.661E+01   3.689E+00   1.920E-01   8.980E+00   2.062E-02 
   14   5.361E+01   2.652E+01   3.696E+00               6.739E+01   2.549E-01 
   15   5.374E+01   2.655E+01   3.689E+00   1.916E-01   9.179E+00   2.105E-02 
   16   5.366E+01   2.650E+01   3.687E+00   1.914E-01   1.015E+01   2.327E-02 
   17   5.347E+01   2.646E+01   3.688E+00   1.916E-01   6.649E+00   1.526E-02 
   18   5.359E+01   2.650E+01   3.686E+00   1.914E-01   1.015E+01   2.327E-02 
   19   5.356E+01   2.652E+01   3.686E+00   1.915E-01   1.005E+01   2.305E-02 
   20   5.344E+01   2.648E+01   3.686E+00   1.919E-01   6.877E+00   1.579E-02 
   21   5.350E+01   2.649E+01   3.685E+00   1.923E-01   4.327E+00   9.958E-03 
   22   5.367E+01   2.654E+01   3.685E+00   1.917E-01   5.294E+00   1.215E-02 
   23   5.390E+01   2.660E+01   3.685E+00   1.914E-01   9.535E+00   2.186E-02 
   24   5.406E+01   2.662E+01   3.687E+00   1.915E-01   1.016E+01   2.328E-02 
   25   5.415E+01   2.660E+01   3.687E+00   1.917E-01   1.017E+01   2.333E-02 
   26   5.417E+01   2.659E+01   3.689E+00   1.920E-01   1.019E+01   2.341E-02 
   27   5.422E+01   2.664E+01   3.691E+00   1.923E-01   1.021E+01   2.348E-02 
   28   5.449E+01   2.673E+01   3.692E+00   1.924E-01   1.022E+01   2.350E-02 
   29   5.503E+01   2.686E+01   3.693E+00   1.927E-01   1.009E+01   2.323E-02 
   30   5.568E+01   2.702E+01   3.695E+00   1.929E-01   8.823E+00   2.035E-02 
   31   5.640E+01   2.715E+01   3.697E+00   1.938E-01   4.771E+00   1.104E-02 
   32   5.730E+01   2.730E+01   3.700E+00   1.959E-01   6.511E-01   1.517E-03 
   33   5.481E+01   2.693E+01                           1.178E+03   1.693E+01 
   34   5.838E+01                                       9.930E+02   1.067E+01 
   35   5.786E+01   2.785E+01                           3.755E+02   5.316E+00 
   36   5.695E+01   2.720E+01                           9.158E+02   1.318E+01 
   37   5.724E+01   2.732E+01   3.697E+00               9.585E+01   3.624E-01 
   38   5.601E+01   2.717E+01   3.694E+00   1.939E-01   3.094E+00   7.161E-03 
   39   5.500E+01   2.683E+01   3.693E+00               9.270E+01   3.507E-01 
   40   5.460E+01   2.660E+01   3.688E+00   1.925E-01   5.877E+00   1.353E-02 
   41   5.519E+01   2.677E+01   3.687E+00   1.925E-01   4.335E+00   9.977E-03 
   42   5.501E+01   2.669E+01   3.686E+00   1.924E-01   2.232E+00   5.135E-03 
   43   5.494E+01   2.686E+01   3.686E+00   1.918E-01   5.383E+00   1.234E-02 
   44   6.130E+01                                       3.654E+03   2.527E+02 
   45   5.962E+01                                       9.837E+02   1.075E+01 
   46   5.798E+01   2.935E+01                           3.444E+02   4.760E+00 
   47   5.690E+01   2.875E+01                           2.526E+02   3.541E+00 
   48   5.498E+01                                       7.610E+02   8.441E+00 
   49   2.722E+01                                       6.181E+02   1.821E+01 
   50   1.094E+02                                       1.313E+03   1.945E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.62500000000     
