 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.027E+00                                       3.361E+03   1.517E+01 
    2   6.153E+00                                       2.765E+03   7.249E+00 
    3   3.826E+01   1.209E+01   2.045E+00               8.692E+01   1.825E-01 
    4   5.915E+01   2.633E+01   3.631E+00   1.963E-01   2.438E+00   2.982E-03 
    5   5.911E+01   2.630E+01   3.628E+00   1.937E-01   1.112E+01   1.353E-02 
    6   5.900E+01   2.641E+01   3.635E+00               1.661E+02   3.149E-01 
    7   5.887E+01   2.633E+01   3.629E+00   1.934E-01   2.244E+01   2.734E-02 
    8   5.880E+01   2.625E+01   3.625E+00   1.921E-01   2.089E+01   2.525E-02 
    9   5.888E+01   2.619E+01   3.623E+00   1.910E-01   2.018E+01   2.423E-02 
   10   5.884E+01   2.614E+01   3.620E+00   1.902E-01   1.967E+01   2.355E-02 
   11   5.920E+01   2.604E+01   3.618E+00   1.896E-01   1.473E+01   1.761E-02 
   12   5.989E+01   2.575E+01   3.609E+00   1.883E-01   1.162E+01   1.385E-02 
   13   6.024E+01   2.560E+01   3.603E+00   1.868E-01   1.747E+01   2.075E-02 
   14   6.066E+01   2.551E+01   3.614E+00               1.469E+02   2.772E-01 
   15   6.064E+01   2.544E+01   3.601E+00   1.861E-01   1.825E+01   2.168E-02 
   16   6.093E+01   2.527E+01   3.592E+00   1.854E-01   2.037E+01   2.416E-02 
   17   6.093E+01   2.533E+01   3.593E+00   1.860E-01   1.446E+01   1.728E-02 
   18   6.103E+01   2.524E+01   3.589E+00   1.852E-01   1.975E+01   2.338E-02 
   19   6.109E+01   2.522E+01   3.586E+00   1.856E-01   2.014E+01   2.394E-02 
   20   6.106E+01   2.524E+01   3.587E+00   1.865E-01   1.548E+01   1.855E-02 
   21   6.111E+01   2.521E+01   3.585E+00   1.876E-01   9.288E+00   1.118E-02 
   22   6.111E+01   2.521E+01   3.585E+00   1.861E-01   1.071E+01   1.276E-02 
   23   6.104E+01   2.522E+01   3.587E+00   1.853E-01   1.850E+01   2.191E-02 
   24   6.096E+01   2.529E+01   3.589E+00   1.852E-01   1.972E+01   2.335E-02 
   25   6.083E+01   2.537E+01   3.596E+00   1.861E-01   2.009E+01   2.387E-02 
   26   6.050E+01   2.541E+01   3.599E+00   1.868E-01   1.940E+01   2.302E-02 
   27   5.947E+01   2.536E+01   3.604E+00   1.879E-01   1.953E+01   2.324E-02 
   28   5.837E+01   2.554E+01   3.612E+00   1.885E-01   2.027E+01   2.422E-02 
   29   5.874E+01   2.588E+01   3.615E+00   1.894E-01   1.960E+01   2.343E-02 
   30   5.844E+01   2.603E+01   3.618E+00   1.904E-01   1.880E+01   2.267E-02 
   31   5.778E+01   2.611E+01   3.621E+00   1.930E-01   1.014E+01   1.232E-02 
   32   5.823E+01   2.630E+01   3.625E+00   1.971E-01   1.291E+00   1.585E-03 
   33   5.868E+01   2.640E+01                           2.259E+03   1.702E+01 
   34   5.783E+01                                       1.995E+03   1.064E+01 
   35   5.723E+01   2.714E+01                           7.237E+02   5.348E+00 
   36   5.668E+01   2.625E+01                           1.768E+03   1.329E+01 
   37   5.838E+01   2.635E+01   3.620E+00               1.917E+02   3.631E-01 
   38   5.829E+01   2.608E+01   3.618E+00   1.944E-01   6.779E+00   8.303E-03 
   39   5.933E+01   2.569E+01   3.612E+00               2.106E+02   3.954E-01 
   40   6.107E+01   2.543E+01   3.597E+00   1.888E-01   1.188E+01   1.426E-02 
   41   6.145E+01   2.534E+01   3.593E+00   1.890E-01   8.889E+00   1.069E-02 
   42   6.181E+01   2.529E+01   3.590E+00   1.902E-01   4.336E+00   5.223E-03 
   43   6.119E+01   2.524E+01   3.587E+00   1.874E-01   1.230E+01   1.479E-02 
   44   5.452E+01                                       7.265E+03   2.518E+02 
   45   5.729E+01                                       1.971E+03   1.076E+01 
   46   5.823E+01   2.917E+01                           6.736E+02   4.817E+00 
   47   5.919E+01   2.820E+01                           4.917E+02   3.582E+00 
   48   5.804E+01                                       1.525E+03   8.455E+00 
   49   2.685E+01                                       1.229E+03   1.825E+01 
   50   1.221E+02                                       2.624E+03   1.956E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.25000000000     
