 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.734E-01                                       1.283E+03   1.459E+01 
    2   2.738E+00                                       1.453E+03   7.127E+00 
    3   2.441E+01   9.829E+00   2.679E+00               5.297E+01   1.784E-01 
    4   3.830E+01   3.050E+01   4.353E+00   2.233E-01   2.179E+00   3.039E-03 
    5   3.835E+01   3.049E+01   4.350E+00   2.201E-01   9.615E+00   1.378E-02 
    6   3.834E+01   3.066E+01   4.358E+00               1.307E+02   3.112E-01 
    7   3.907E+01   3.094E+01   4.352E+00   2.198E-01   1.885E+01   2.777E-02 
    8   3.876E+01   3.072E+01   4.346E+00   2.182E-01   1.828E+01   2.573E-02 
    9   3.871E+01   3.066E+01   4.342E+00   2.168E-01   1.796E+01   2.472E-02 
   10   3.867E+01   3.061E+01   4.339E+00   2.159E-01   1.766E+01   2.404E-02 
   11   3.866E+01   3.054E+01   4.335E+00   2.152E-01   1.323E+01   1.799E-02 
   12   3.883E+01   3.047E+01   4.321E+00   2.137E-01   1.045E+01   1.415E-02 
   13   3.895E+01   3.045E+01   4.310E+00   2.119E-01   1.553E+01   2.119E-02 
   14   3.896E+01   3.037E+01   4.318E+00               1.081E+02   2.734E-01 
   15   3.915E+01   3.045E+01   4.303E+00   2.111E-01   1.599E+01   2.212E-02 
   16   3.954E+01   3.055E+01   4.289E+00   2.102E-01   1.772E+01   2.464E-02 
   17   3.914E+01   3.037E+01   4.288E+00   2.109E-01   1.198E+01   1.757E-02 
   18   3.985E+01   3.069E+01   4.285E+00   2.100E-01   1.750E+01   2.387E-02 
   19   3.981E+01   3.064E+01   4.278E+00   2.105E-01   1.754E+01   2.441E-02 
   20   3.955E+01   3.052E+01   4.278E+00   2.116E-01   1.256E+01   1.883E-02 
   21   3.981E+01   3.064E+01   4.275E+00   2.128E-01   7.776E+00   1.137E-02 
   22   3.932E+01   3.038E+01   4.276E+00   2.110E-01   9.281E+00   1.301E-02 
   23   3.946E+01   3.047E+01   4.281E+00   2.101E-01   1.642E+01   2.238E-02 
   24   3.974E+01   3.067E+01   4.286E+00   2.100E-01   1.749E+01   2.383E-02 
   25   3.911E+01   3.039E+01   4.297E+00   2.111E-01   1.767E+01   2.435E-02 
   26   3.901E+01   3.038E+01   4.303E+00   2.119E-01   1.747E+01   2.352E-02 
   27   3.958E+01   3.074E+01   4.315E+00   2.132E-01   1.757E+01   2.373E-02 
   28   3.926E+01   3.072E+01   4.327E+00   2.139E-01   1.786E+01   2.471E-02 
   29   3.925E+01   3.082E+01   4.331E+00   2.150E-01   1.752E+01   2.391E-02 
   30   3.928E+01   3.092E+01   4.338E+00   2.162E-01   1.592E+01   2.306E-02 
   31   3.869E+01   3.077E+01   4.342E+00   2.193E-01   8.639E+00   1.253E-02 
   32   3.873E+01   3.090E+01   4.348E+00   2.242E-01   1.153E+00   1.616E-03 
   33   3.823E+01   3.071E+01                           2.342E+03   1.673E+01 
   34   3.776E+01                                       1.290E+03   1.059E+01 
   35   3.748E+01   3.090E+01                           7.314E+02   5.261E+00 
   36   3.799E+01   3.082E+01                           1.821E+03   1.306E+01 
   37   3.887E+01   3.094E+01   4.338E+00               1.504E+02   3.587E-01 
   38   3.946E+01   3.109E+01   4.335E+00   2.210E-01   5.693E+00   8.431E-03 
   39   3.906E+01   3.062E+01   4.326E+00               1.514E+02   3.899E-01 
   40   3.911E+01   3.039E+01   4.302E+00   2.143E-01   1.036E+01   1.453E-02 
   41   3.874E+01   3.013E+01   4.295E+00   2.146E-01   7.688E+00   1.089E-02 
   42   3.846E+01   2.994E+01   4.287E+00   2.160E-01   3.891E+00   5.331E-03 
   43   3.905E+01   3.026E+01   4.283E+00   2.127E-01   9.922E+00   1.501E-02 
   44   3.516E+01                                       4.823E+03   2.504E+02 
   45   3.738E+01                                       1.287E+03   1.068E+01 
   46   3.792E+01   3.146E+01                           6.504E+02   4.745E+00 
   47   3.869E+01   3.128E+01                           4.834E+02   3.526E+00 
   48   3.733E+01                                       1.004E+03   8.403E+00 
   49   1.247E+01                                       6.308E+02   1.781E+01 
   50   4.450E+01                                       9.579E+02   1.864E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
