 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.971E-01                                       6.928E+03   1.508E+01 
    2   1.142E+01                                       3.255E+03   7.102E+00 
    3   6.827E+01   6.111E+00   1.746E+00               1.653E+02   1.786E-01 
    4   1.114E+02   1.575E+01   3.381E+00   1.834E-01   3.690E+00   2.829E-03 
    5   1.383E+02   1.682E+01   3.380E+00   1.809E-01   1.706E+01   1.282E-02 
    6   1.510E+02   1.760E+01   3.385E+00               2.858E+02   3.072E-01 
    7   1.374E+02   1.699E+01   3.381E+00   1.807E-01   3.483E+01   2.589E-02 
    8   1.292E+02   1.654E+01   3.379E+00   1.795E-01   3.186E+01   2.392E-02 
    9   1.314E+02   1.659E+01   3.378E+00   1.784E-01   3.050E+01   2.295E-02 
   10   1.357E+02   1.664E+01   3.378E+00   1.776E-01   2.961E+01   2.230E-02 
   11   1.362E+02   1.644E+01   3.376E+00   1.771E-01   2.216E+01   1.667E-02 
   12   1.250E+02   1.557E+01   3.373E+00   1.758E-01   1.747E+01   1.311E-02 
   13   1.171E+02   1.508E+01   3.372E+00   1.744E-01   2.639E+01   1.964E-02 
   14   1.152E+02   1.492E+01   3.379E+00               2.579E+02   2.702E-01 
   15   1.173E+02   1.493E+01   3.371E+00   1.737E-01   2.774E+01   2.051E-02 
   16   1.143E+02   1.469E+01   3.368E+00   1.730E-01   3.104E+01   2.285E-02 
   17   1.025E+02   1.431E+01   3.369E+00   1.736E-01   2.249E+01   1.633E-02 
   18   1.185E+02   1.482E+01   3.368E+00   1.728E-01   2.985E+01   2.212E-02 
   19   1.283E+02   1.516E+01   3.366E+00   1.732E-01   3.069E+01   2.265E-02 
   20   1.284E+02   1.517E+01   3.367E+00   1.741E-01   2.426E+01   1.754E-02 
   21   1.576E+02   1.605E+01   3.367E+00   1.750E-01   1.440E+01   1.057E-02 
   22   1.430E+02   1.559E+01   3.367E+00   1.736E-01   1.636E+01   1.207E-02 
   23   1.261E+02   1.505E+01   3.366E+00   1.729E-01   2.794E+01   2.073E-02 
   24   1.251E+02   1.508E+01   3.367E+00   1.728E-01   2.979E+01   2.209E-02 
   25   1.280E+02   1.529E+01   3.370E+00   1.737E-01   3.048E+01   2.258E-02 
   26   1.318E+02   1.550E+01   3.369E+00   1.744E-01   2.913E+01   2.179E-02 
   27   1.277E+02   1.557E+01   3.371E+00   1.754E-01   2.934E+01   2.200E-02 
   28   1.247E+02   1.585E+01   3.374E+00   1.760E-01   3.077E+01   2.292E-02 
   29   1.245E+02   1.626E+01   3.376E+00   1.769E-01   2.955E+01   2.218E-02 
   30   1.181E+02   1.626E+01   3.378E+00   1.778E-01   2.904E+01   2.145E-02 
   31   1.326E+02   1.705E+01   3.379E+00   1.803E-01   1.564E+01   1.167E-02 
   32   1.519E+02   1.795E+01   3.380E+00   1.841E-01   1.957E+00   1.504E-03 
   33   1.517E+02   1.780E+01                           3.463E+03   1.700E+01 
   34   1.445E+02                                       2.261E+03   1.049E+01 
   35   1.408E+02   2.089E+01                           1.090E+03   5.337E+00 
   36   1.337E+02   1.788E+01                           2.701E+03   1.327E+01 
   37   1.270E+02   1.763E+01   3.380E+00               3.301E+02   3.542E-01 
   38   1.283E+02   1.741E+01   3.379E+00   1.816E-01   1.053E+01   7.868E-03 
   39   1.380E+02   1.655E+01   3.376E+00               3.723E+02   3.852E-01 
   40   1.407E+02   1.583E+01   3.370E+00   1.763E-01   1.812E+01   1.350E-02 
   41   1.334E+02   1.541E+01   3.368E+00   1.765E-01   1.360E+01   1.012E-02 
   42   1.430E+02   1.563E+01   3.367E+00   1.775E-01   6.535E+00   4.949E-03 
   43   1.351E+02   1.534E+01   3.366E+00   1.749E-01   1.934E+01   1.398E-02 
   44   1.204E+02                                       7.871E+03   2.481E+02 
   45   1.026E+02                                       2.258E+03   1.062E+01 
   46   1.171E+02   2.764E+01                           9.732E+02   4.803E+00 
   47   1.146E+02   2.323E+01                           7.262E+02   3.573E+00 
   48   1.034E+02                                       1.743E+03   8.355E+00 
   49   7.096E+01                                       2.154E+03   1.802E+01 
   50   2.028E+02                                       3.448E+03   1.955E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1986.75000000000     
