 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.973E-01                                       6.935E+03   1.508E+01 
    2   1.142E+01                                       3.257E+03   7.106E+00 
    3   6.311E+01   6.021E+00   1.751E+00               1.657E+02   1.790E-01 
    4   1.504E+02   1.730E+01   3.377E+00   1.789E-01   3.568E+00   2.704E-03 
    5   1.349E+02   1.663E+01   3.376E+00   1.780E-01   1.552E+01   1.173E-02 
    6   1.615E+02   1.786E+01   3.380E+00               2.853E+02   3.063E-01 
    7   1.520E+02   1.751E+01   3.377E+00   1.778E-01   2.985E+01   2.254E-02 
    8   1.457E+02   1.716E+01   3.375E+00   1.773E-01   2.978E+01   2.244E-02 
    9   1.342E+02   1.656E+01   3.375E+00   1.769E-01   2.969E+01   2.234E-02 
   10   1.260E+02   1.615E+01   3.374E+00   1.767E-01   2.941E+01   2.213E-02 
   11   1.162E+02   1.565E+01   3.373E+00   1.765E-01   2.207E+01   1.660E-02 
   12   1.184E+02   1.562E+01   3.372E+00   1.762E-01   1.751E+01   1.316E-02 
   13   1.130E+02   1.515E+01   3.371E+00   1.756E-01   2.590E+01   1.942E-02 
   14   1.195E+02   1.527E+01   3.374E+00               2.319E+02   2.488E-01 
   15   1.168E+02   1.517E+01   3.370E+00   1.753E-01   2.645E+01   1.982E-02 
   16   1.154E+02   1.500E+01   3.369E+00   1.751E-01   2.926E+01   2.191E-02 
   17   1.156E+02   1.502E+01   3.370E+00   1.753E-01   1.917E+01   1.436E-02 
   18   1.090E+02   1.475E+01   3.368E+00   1.751E-01   2.926E+01   2.191E-02 
   19   1.222E+02   1.523E+01   3.369E+00   1.752E-01   2.896E+01   2.170E-02 
   20   1.128E+02   1.489E+01   3.368E+00   1.755E-01   1.983E+01   1.487E-02 
   21   1.355E+02   1.568E+01   3.370E+00   1.760E-01   1.248E+01   9.379E-03 
   22   1.407E+02   1.584E+01   3.370E+00   1.753E-01   1.527E+01   1.144E-02 
   23   1.235E+02   1.527E+01   3.369E+00   1.751E-01   2.748E+01   2.058E-02 
   24   1.186E+02   1.507E+01   3.369E+00   1.752E-01   2.928E+01   2.192E-02 
   25   1.160E+02   1.499E+01   3.369E+00   1.754E-01   2.932E+01   2.197E-02 
   26   1.112E+02   1.485E+01   3.369E+00   1.756E-01   2.939E+01   2.204E-02 
   27   1.209E+02   1.536E+01   3.371E+00   1.760E-01   2.946E+01   2.211E-02 
   28   1.195E+02   1.547E+01   3.372E+00   1.761E-01   2.947E+01   2.213E-02 
   29   1.259E+02   1.594E+01   3.372E+00   1.763E-01   2.911E+01   2.188E-02 
   30   1.326E+02   1.651E+01   3.374E+00   1.765E-01   2.548E+01   1.916E-02 
   31   1.421E+02   1.721E+01   3.374E+00   1.774E-01   1.379E+01   1.040E-02 
   32   1.639E+02   1.823E+01   3.375E+00   1.793E-01   1.886E+00   1.431E-03 
   33   1.619E+02   1.800E+01                           3.456E+03   1.696E+01 
   34   1.406E+02                                       2.208E+03   1.054E+01 
   35   1.380E+02   2.031E+01                           1.087E+03   5.321E+00 
   36   1.350E+02   1.729E+01                           2.689E+03   1.321E+01 
   37   1.303E+02   1.689E+01   3.375E+00               3.297E+02   3.535E-01 
   38   1.299E+02   1.662E+01   3.373E+00   1.774E-01   8.944E+00   6.748E-03 
   39   1.410E+02   1.629E+01   3.372E+00               3.191E+02   3.421E-01 
   40   1.387E+02   1.574E+01   3.369E+00   1.761E-01   1.696E+01   1.274E-02 
   41   1.251E+02   1.524E+01   3.368E+00   1.761E-01   1.251E+01   9.397E-03 
   42   1.197E+02   1.504E+01   3.368E+00   1.760E-01   6.441E+00   4.836E-03 
   43   1.226E+02   1.519E+01   3.368E+00   1.755E-01   1.552E+01   1.163E-02 
   44   1.081E+02                                       7.750E+03   2.494E+02 
   45   1.331E+02                                       2.237E+03   1.063E+01 
   46   1.239E+02   2.608E+01                           9.666E+02   4.760E+00 
   47   1.167E+02   2.208E+01                           7.210E+02   3.544E+00 
   48   1.029E+02                                       1.738E+03   8.354E+00 
   49   7.021E+01                                       2.155E+03   1.802E+01 
   50   2.043E+02                                       3.441E+03   1.950E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1986.75000000000     
