 # Concentration in FILTERED water [Bq/m3]
#  Cs-137
      time(yr)         box1            box2            box3            box4            box5            box6            box7            box8            box9            box10           box11           box12           box13           box14           box15           box16           box17           box18           box19           box20           box21           box22           box23           box24           box25           box26           box27           box28           box29           box30           box31           box32           box33           box34           box35           box36           box37           box38           box39           box40           box41           box42           box43           box44           box45           box46           box47           box48           box49           box50           box51           box52           box53           
    0.1944000E+04  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1945000E+04  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1946000E+04  -0.9990000E+03  -0.9990000E+03   0.3086141E-02   0.4170796E-02   0.4130460E-02   0.4224030E-02   0.4198379E-02   0.4176581E-02   0.4169252E-02   0.4129474E-02   0.4074025E-02   0.3989554E-02   0.3935348E-02   0.3889482E-02   0.3882752E-02   0.3837689E-02   0.3844137E-02   0.3826406E-02   0.3818923E-02   0.3823734E-02   0.3817316E-02   0.3816682E-02   0.3823689E-02   0.3844179E-02   0.3873616E-02   0.3909157E-02   0.3967082E-02   0.4055358E-02   0.4198755E-02   0.4279790E-02   0.4311380E-02   0.4302628E-02   0.4207891E-02  -0.9990000E+03   0.5522148E-02   0.4511523E-02   0.4606064E-02   0.4601608E-02   0.4198291E-02   0.3944871E-02   0.3884106E-02   0.3859732E-02   0.3834747E-02  -0.9990000E+03  -0.9990000E+03   0.8494627E-02   0.7422306E-02  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1947000E+04  -0.9990000E+03  -0.9990000E+03   0.7423306E-02   0.1230226E-01   0.1224952E-01   0.1238694E-01   0.1234605E-01   0.1230670E-01   0.1228387E-01   0.1222651E-01   0.1211821E-01   0.1190441E-01   0.1177445E-01   0.1166034E-01   0.1163318E-01   0.1149732E-01   0.1152493E-01   0.1146284E-01   0.1144007E-01   0.1145572E-01   0.1143430E-01   0.1143042E-01   0.1145087E-01   0.1151359E-01   0.1160011E-01   0.1168493E-01   0.1181351E-01   0.1202553E-01   0.1225591E-01   0.1239622E-01   0.1246748E-01   0.1247586E-01   0.1225443E-01  -0.9990000E+03   0.1392354E-01   0.1263221E-01   0.1285090E-01   0.1280130E-01   0.1218153E-01   0.1172132E-01   0.1159970E-01   0.1154082E-01   0.1147935E-01  -0.9990000E+03  -0.9990000E+03   0.1779556E-01   0.1626330E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1948000E+04  -0.9990000E+03  -0.9990000E+03   0.8932075E-02   0.1798960E-01   0.1796560E-01   0.1806770E-01   0.1803402E-01   0.1800055E-01   0.1797598E-01   0.1793844E-01   0.1784773E-01   0.1763688E-01   0.1751131E-01   0.1739810E-01   0.1736490E-01   0.1721586E-01   0.1725017E-01   0.1717745E-01   0.1715202E-01   0.1716999E-01   0.1714516E-01   0.1713991E-01   0.1716239E-01   0.1723244E-01   0.1732691E-01   0.1741024E-01   0.1752997E-01   0.1773564E-01   0.1790308E-01   0.1801279E-01   0.1808075E-01   0.1810431E-01   0.1781779E-01  -0.9990000E+03   0.1873104E-01   0.1801486E-01   0.1829561E-01   0.1822744E-01   0.1779515E-01   0.1742027E-01   0.1731352E-01   0.1725487E-01   0.1719219E-01  -0.9990000E+03  -0.9990000E+03   0.2090332E-01   0.1993766E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1949000E+04  -0.9990000E+03  -0.9990000E+03   0.1178250E-01   0.2461094E-01   0.2456272E-01   0.2474852E-01   0.2469231E-01   0.2464518E-01   0.2462259E-01   0.2455499E-01   0.2444321E-01   0.2422648E-01   0.2409176E-01   0.2397214E-01   0.2394276E-01   0.2379816E-01   0.2382799E-01   0.2376075E-01   0.2373586E-01   0.2375295E-01   0.2372953E-01   0.2372527E-01   0.2374772E-01   0.2381599E-01   0.2390908E-01   0.2400025E-01   0.2413632E-01   0.2435696E-01   0.2461338E-01   0.2476913E-01   0.2484681E-01   0.2485243E-01   0.2443816E-01  -0.9990000E+03   0.2640321E-01   0.2488566E-01   0.2529481E-01   0.2524446E-01   0.2454666E-01   0.2404347E-01   0.2391161E-01   0.2384756E-01   0.2377946E-01  -0.9990000E+03  -0.9990000E+03   0.3088571E-01   0.2916012E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1950000E+04  -0.9990000E+03  -0.9990000E+03   0.1375973E-01   0.3149807E-01   0.3146975E-01   0.3164195E-01   0.3158673E-01   0.3153983E-01   0.3151262E-01   0.3145530E-01   0.3134502E-01   0.3110215E-01   0.3095398E-01   0.3082021E-01   0.3078282E-01   0.3061059E-01   0.3064894E-01   0.3056598E-01   0.3053638E-01   0.3055696E-01   0.3052853E-01   0.3052281E-01   0.3054924E-01   0.3063061E-01   0.3074039E-01   0.3084061E-01   0.3098553E-01   0.3122805E-01   0.3145498E-01   0.3160172E-01   0.3168581E-01   0.3170518E-01   0.3120354E-01  -0.9990000E+03   0.3259480E-01   0.3152136E-01   0.3201805E-01   0.3194045E-01   0.3134573E-01   0.3086443E-01   0.3073079E-01   0.3066008E-01   0.3058495E-01  -0.9990000E+03  -0.9990000E+03   0.3585639E-01   0.3446991E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1951000E+04  -0.9990000E+03  -0.9990000E+03   0.1316068E-01   0.3433273E-01   0.3432952E-01   0.3447462E-01   0.3442584E-01   0.3438791E-01   0.3436699E-01   0.3432798E-01   0.3425582E-01   0.3408483E-01   0.3398028E-01   0.3388433E-01   0.3385488E-01   0.3372528E-01   0.3375572E-01   0.3369135E-01   0.3366880E-01   0.3368465E-01   0.3366266E-01   0.3365795E-01   0.3367798E-01   0.3373998E-01   0.3382269E-01   0.3389500E-01   0.3399688E-01   0.3416913E-01   0.3431690E-01   0.3441830E-01   0.3448296E-01   0.3450330E-01   0.3397282E-01  -0.9990000E+03   0.3478862E-01   0.3415858E-01   0.3468112E-01   0.3461204E-01   0.3423011E-01   0.3390457E-01   0.3381171E-01   0.3376014E-01   0.3370464E-01  -0.9990000E+03  -0.9990000E+03   0.3665856E-01   0.3579172E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1952000E+04  -0.9990000E+03  -0.9990000E+03   0.3157539E-01   0.6165198E-01   0.6139146E-01   0.6214217E-01   0.6192418E-01   0.6173950E-01   0.6166583E-01   0.6137586E-01   0.6095191E-01   0.6024789E-01   0.5980555E-01   0.5942729E-01   0.5935891E-01   0.5895817E-01   0.5902624E-01   0.5885765E-01   0.5879134E-01   0.5883552E-01   0.5877594E-01   0.5876761E-01   0.5882842E-01   0.5901114E-01   0.5927002E-01   0.5955834E-01   0.6001975E-01   0.6074426E-01   0.6179221E-01   0.6240865E-01   0.6268477E-01   0.6266280E-01   0.6152308E-01  -0.9990000E+03   0.7069127E-01   0.6362332E-01   0.6473952E-01   0.6462266E-01   0.6170320E-01   0.5979259E-01   0.5932311E-01   0.5912461E-01   0.5891998E-01  -0.9990000E+03  -0.9990000E+03   0.9124368E-01   0.8350660E-01  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1953000E+04  -0.9990000E+03  -0.9990000E+03   0.6406195E-01   0.1216828E+00   0.1212590E+00   0.1224805E+00   0.1221083E+00   0.1217543E+00   0.1215502E+00   0.1210697E+00   0.1201703E+00   0.1183935E+00   0.1173213E+00   0.1163854E+00   0.1161629E+00   0.1150506E+00   0.1152785E+00   0.1147705E+00   0.1145864E+00   0.1147143E+00   0.1145395E+00   0.1145070E+00   0.1146713E+00   0.1151808E+00   0.1158872E+00   0.1165779E+00   0.1176364E+00   0.1193937E+00   0.1213015E+00   0.1224808E+00   0.1231056E+00   0.1232060E+00   0.1210814E+00  -0.9990000E+03   0.1351130E+00   0.1242262E+00   0.1262933E+00   0.1258286E+00   0.1206811E+00   0.1168750E+00   0.1158752E+00   0.1153973E+00   0.1148999E+00  -0.9990000E+03  -0.9990000E+03   0.1671882E+00   0.1542162E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
