 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.974E-01                                       6.935E+03   1.508E+01 
    2   1.145E+01                                       3.257E+03   7.106E+00 
    3   8.141E+01   6.444E+00   1.751E+00               1.657E+02   1.789E-01 
    4   1.865E+02   1.958E+01   3.386E+00   1.818E-01   3.647E+00   2.784E-03 
    5   1.759E+02   1.918E+01   3.384E+00   1.802E-01   1.641E+01   1.238E-02 
    6   1.796E+02   1.939E+01   3.389E+00               2.854E+02   3.064E-01 
    7   1.773E+02   1.943E+01   3.384E+00   1.793E-01   3.334E+01   2.483E-02 
    8   1.835E+02   1.951E+01   3.382E+00   1.785E-01   3.004E+01   2.270E-02 
    9   1.645E+02   1.865E+01   3.381E+00   1.778E-01   2.988E+01   2.253E-02 
   10   1.484E+02   1.797E+01   3.380E+00   1.773E-01   2.953E+01   2.223E-02 
   11   1.199E+02   1.664E+01   3.378E+00   1.768E-01   2.211E+01   1.662E-02 
   12   1.328E+02   1.703E+01   3.378E+00   1.765E-01   1.755E+01   1.319E-02 
   13   1.223E+02   1.630E+01   3.377E+00   1.753E-01   2.768E+01   2.050E-02 
   14   1.391E+02   1.664E+01   3.382E+00               2.321E+02   2.494E-01 
   15   1.353E+02   1.649E+01   3.376E+00   1.743E-01   2.753E+01   2.042E-02 
   16   1.324E+02   1.571E+01   3.371E+00   1.739E-01   2.900E+01   2.167E-02 
   17   1.299E+02   1.571E+01   3.372E+00   1.744E-01   1.904E+01   1.425E-02 
   18   1.281E+02   1.539E+01   3.370E+00   1.740E-01   2.902E+01   2.169E-02 
   19   1.243E+02   1.502E+01   3.367E+00   1.742E-01   2.875E+01   2.150E-02 
   20   1.206E+02   1.492E+01   3.367E+00   1.747E-01   1.991E+01   1.490E-02 
   21   1.227E+02   1.488E+01   3.367E+00   1.750E-01   1.241E+01   9.309E-03 
   22   1.231E+02   1.492E+01   3.367E+00   1.744E-01   1.517E+01   1.136E-02 
   23   1.231E+02   1.504E+01   3.368E+00   1.740E-01   2.726E+01   2.036E-02 
   24   1.247E+02   1.526E+01   3.369E+00   1.741E-01   2.904E+01   2.170E-02 
   25   1.266E+02   1.566E+01   3.371E+00   1.743E-01   2.910E+01   2.175E-02 
   26   1.222E+02   1.538E+01   3.370E+00   1.751E-01   2.926E+01   2.191E-02 
   27   1.329E+02   1.591E+01   3.372E+00   1.757E-01   2.941E+01   2.206E-02 
   28   1.286E+02   1.594E+01   3.373E+00   1.758E-01   2.941E+01   2.206E-02 
   29   1.367E+02   1.675E+01   3.374E+00   1.764E-01   2.913E+01   2.188E-02 
   30   1.401E+02   1.732E+01   3.378E+00   1.771E-01   2.818E+01   2.087E-02 
   31   1.565E+02   1.859E+01   3.380E+00   1.792E-01   1.493E+01   1.119E-02 
   32   1.741E+02   1.952E+01   3.382E+00   1.824E-01   1.932E+00   1.478E-03 
   33   1.442E+02   1.806E+01                           3.478E+03   1.697E+01 
   34   1.545E+02                                       2.488E+03   1.053E+01 
   35   1.564E+02   2.308E+01                           1.102E+03   5.330E+00 
   36   1.503E+02   1.912E+01                           2.710E+03   1.323E+01 
   37   1.438E+02   1.844E+01   3.380E+00               3.462E+02   3.670E-01 
   38   1.457E+02   1.798E+01   3.376E+00   1.811E-01   1.050E+01   7.836E-03 
   39   1.595E+02   1.688E+01   3.373E+00               3.274E+02   3.488E-01 
   40   1.649E+02   1.631E+01   3.369E+00   1.765E-01   1.702E+01   1.281E-02 
   41   1.356E+02   1.540E+01   3.367E+00   1.767E-01   1.262E+01   9.500E-03 
   42   1.232E+02   1.504E+01   3.367E+00   1.771E-01   6.501E+00   4.907E-03 
   43   1.170E+02   1.483E+01   3.367E+00   1.754E-01   1.754E+01   1.290E-02 
   44   1.208E+02                                       9.184E+03   2.488E+02 
   45   1.118E+02                                       2.576E+03   1.065E+01 
   46   1.304E+02   2.991E+01                           9.777E+02   4.746E+00 
   47   1.313E+02   2.562E+01                           7.301E+02   3.561E+00 
   48   9.073E+01                                       1.945E+03   8.368E+00 
   49   8.057E+01                                       2.202E+03   1.804E+01 
   50   2.054E+02                                       3.447E+03   1.952E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1986.75000000000     
