 interval        deposition(Bq/year)
          76    Nmsr
           1    Nboxprec
           2    reltp
          19           1    NumPlan   NumVert
   1945.000      0.0000000E+00    Release   Bq/year
           1  1.7194281E+10
           1  1.2418092E+10
           1  1.9104757E+08
           1  1.9295803E+10
           1  4.0119990E+09
           1  1.9104757E+08
           1  1.1080759E+11
           1  1.1271807E+11
           1  4.7761890E+11
           1  1.2418092E+12
           1  1.8531615E+12
           1  1.7098758E+12
           1  1.6812186E+12
           1  2.2257043E+12
           1  3.7158752E+12
           1  9.2562548E+11
           1  1.2418092E+12
           1  5.1009704E+12
           1  9.2658068E+12
           1  5.8556080E+12
           1  2.7319801E+12
           1  1.1558377E+12
           1  5.9606840E+11
           1  6.8968166E+11
           1  5.2060461E+11
           1  7.2789118E+11
           1  6.6580074E+11
           1  3.0472087E+11
           1  1.1271807E+11
           1  4.2603607E+11
           1  2.0633136E+11
           1  9.5523783E+10
           1  2.8752658E+11
           1  3.5343801E+11
           1  1.1080759E+11
           1  1.0603140E+11
           1  1.5761423E+11
           1  4.4896178E+10
           1  3.1522849E+10
           1  2.5791420E+10
           1.33  7.4508549E+09  
           0.083000  1.499450E+14 
           1.587  1.8879887E+09 
           1  1.8601087E+09
           1  1.8327540E+09
           1  1.8190767E+09
           1  2.0789448E+09
           1  1.9284950E+09
           1  1.9968813E+09
           1  2.3388129E+09
           1  1.8874630E+09
           1  1.4087588E+09
           1  1.3130177E+09
           1  9.1637702E+08
           1  1.3130177E+09
           1  1.2309542E+09
           1  1.2016817E+09
           1  1.1731055E+09
           1  1.1452086E+09
           1  1.1179753E+09
           1  1.0913894E+09
           1  1.0654358E+09
           1  1.0400996E+09
           1  1.0153656E+09
           1  9.9121997E+08
           1  9.6764838E+08
           1  9.4463750E+08
           1  9.2217376E+08
           1  9.0024422E+08
           1  8.7883603E+08
           1  8.5793709E+08
           1  8.3753510E+08
           1  8.1761824E+08
           1  7.9817504E+08
           1  7.7919424E+08
