 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.026E+00                                       2.287E+03   1.514E+01 
    2   5.671E+00                                       2.007E+03   7.261E+00 
    3   4.044E+01   1.304E+01   2.142E+00               6.086E+01   1.829E-01 
    4   6.211E+01   3.004E+01   3.754E+00   1.975E-01   1.768E+00   2.948E-03 
    5   6.194E+01   3.004E+01   3.752E+00   1.957E-01   7.883E+00   1.312E-02 
    6   6.214E+01   3.012E+01   3.758E+00               1.193E+02   3.143E-01 
    7   6.236E+01   3.012E+01   3.750E+00   1.947E-01   1.578E+01   2.633E-02 
    8   6.263E+01   3.013E+01   3.748E+00   1.938E-01   1.462E+01   2.406E-02 
    9   6.307E+01   3.018E+01   3.747E+00   1.931E-01   1.455E+01   2.389E-02 
   10   6.275E+01   3.011E+01   3.746E+00   1.925E-01   1.439E+01   2.358E-02 
   11   6.281E+01   3.009E+01   3.745E+00   1.920E-01   1.078E+01   1.764E-02 
   12   6.300E+01   3.007E+01   3.745E+00   1.917E-01   8.558E+00   1.399E-02 
   13   6.326E+01   3.006E+01   3.745E+00   1.905E-01   1.327E+01   2.177E-02 
   14   6.334E+01   3.005E+01   3.759E+00               9.709E+01   2.558E-01 
   15   6.336E+01   3.005E+01   3.746E+00   1.895E-01   1.329E+01   2.168E-02 
   16   6.362E+01   3.006E+01   3.742E+00   1.890E-01   1.418E+01   2.300E-02 
   17   6.351E+01   3.004E+01   3.745E+00   1.896E-01   9.309E+00   1.513E-02 
   18   6.374E+01   3.005E+01   3.741E+00   1.891E-01   1.419E+01   2.302E-02 
   19   6.385E+01   3.003E+01   3.739E+00   1.894E-01   1.406E+01   2.282E-02 
   20   6.283E+01   2.975E+01   3.738E+00   1.899E-01   9.706E+00   1.581E-02 
   21   6.386E+01   3.002E+01   3.738E+00   1.903E-01   6.060E+00   9.878E-03 
   22   6.407E+01   3.007E+01   3.738E+00   1.896E-01   7.410E+00   1.206E-02 
   23   6.401E+01   3.007E+01   3.739E+00   1.892E-01   1.333E+01   2.162E-02 
   24   6.391E+01   3.007E+01   3.740E+00   1.892E-01   1.420E+01   2.303E-02 
   25   6.398E+01   3.007E+01   3.742E+00   1.895E-01   1.422E+01   2.308E-02 
   26   6.419E+01   3.005E+01   3.741E+00   1.902E-01   1.429E+01   2.325E-02 
   27   6.422E+01   3.004E+01   3.741E+00   1.909E-01   1.435E+01   2.341E-02 
   28   6.406E+01   3.005E+01   3.741E+00   1.910E-01   1.435E+01   2.341E-02 
   29   6.373E+01   3.010E+01   3.740E+00   1.916E-01   1.421E+01   2.321E-02 
   30   6.345E+01   3.013E+01   3.742E+00   1.923E-01   1.338E+01   2.215E-02 
   31   6.296E+01   3.018E+01   3.743E+00   1.947E-01   7.132E+00   1.187E-02 
   32   6.244E+01   3.016E+01   3.745E+00   1.981E-01   9.363E-01   1.565E-03 
   33   6.209E+01   3.015E+01                           1.778E+03   1.699E+01 
   34   6.167E+01                                       1.576E+03   1.070E+01 
   35   6.116E+01   3.100E+01                           5.691E+02   5.339E+00 
   36   6.222E+01   3.032E+01                           1.386E+03   1.325E+01 
   37   6.304E+01   3.027E+01   3.743E+00               1.430E+02   3.766E-01 
   38   6.358E+01   3.028E+01   3.741E+00   1.968E-01   4.920E+00   8.304E-03 
   39   6.441E+01   3.012E+01   3.741E+00               1.359E+02   3.579E-01 
   40   6.506E+01   3.005E+01   3.737E+00   1.918E-01   8.301E+00   1.359E-02 
   41   6.519E+01   3.006E+01   3.737E+00   1.920E-01   6.146E+00   1.007E-02 
   42   6.529E+01   3.008E+01   3.737E+00   1.925E-01   3.168E+00   5.203E-03 
   43   6.426E+01   3.008E+01   3.738E+00   1.907E-01   8.283E+00   1.369E-02 
   44   5.812E+01                                       5.681E+03   2.522E+02 
   45   6.129E+01                                       1.541E+03   1.080E+01 
   46   6.169E+01   3.255E+01                           5.188E+02   4.757E+00 
   47   6.267E+01   3.213E+01                           3.857E+02   3.568E+00 
   48   6.114E+01                                       1.189E+03   8.470E+00 
   49   2.870E+01                                       9.088E+02   1.825E+01 
   50   1.475E+02                                       2.267E+03   1.962E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.50000000000     
