 # Concentrations in TOP SEDIMENT LAYER [Bq/kg].
#  Cs-137
      time(yr)         box1            box2            box3            box4            box5            box6            box7            box8            box9            box10           box11           box12           box13           box14           box15           box16           box17           box18           box19           box20           box21           box22           box23           box24           box25           box26           box27           box28           box29           box30           box31           box32           box33           box34           box35           box36           box37           box38           box39           box40           box41           box42           box43           box44           box45           box46           box47           box48           box49           box50           box51           box52           box53           
    0.1944000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1945000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1946000E+04   0.3252540E-03   0.3099166E-03   0.1177438E-06   0.5797133E-10   0.1753588E-09   0.1159614E-06   0.2807528E-09   0.2443364E-09   0.2212923E-09   0.2121390E-09   0.1557532E-09   0.1295598E-09   0.1711492E-09   0.9339475E-07   0.1645314E-09   0.1800981E-09   0.1408994E-09   0.1876218E-09   0.1968971E-09   0.1525306E-09   0.1076599E-09   0.1141511E-09   0.1767546E-09   0.1828212E-09   0.1862114E-09   0.1907959E-09   0.1990668E-09   0.1894546E-09   0.1998433E-09   0.1869094E-09   0.1541226E-09   0.3670703E-10   0.8025389E-04   0.5759635E-03   0.3623724E-04   0.6814225E-04   0.1339702E-06   0.1361167E-09   0.1196285E-06   0.1482612E-09   0.1235365E-09   0.7843246E-10   0.1358587E-09   0.2264709E-02   0.5947759E-03   0.4773862E-04   0.3368200E-04   0.4984363E-03   0.8168124E-03   0.1100251E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1947000E+04   0.1181872E-02   0.1055529E-02   0.1383255E-05   0.1249822E-08   0.4440091E-08   0.1511818E-05   0.7599521E-08   0.6954006E-08   0.6487664E-08   0.6224858E-08   0.4540333E-08   0.3650519E-08   0.5010255E-08   0.1213640E-05   0.4861625E-08   0.5345984E-08   0.3888184E-08   0.5493866E-08   0.5653128E-08   0.4175596E-08   0.2794774E-08   0.3118240E-08   0.5158039E-08   0.5403786E-08   0.5464463E-08   0.5626582E-08   0.5828883E-08   0.5675577E-08   0.5847297E-08   0.5373854E-08   0.3772419E-08   0.7262681E-09   0.5024687E-03   0.1772038E-02   0.1901050E-03   0.4074319E-03   0.1696313E-05   0.3054799E-08   0.1580269E-05   0.3928005E-08   0.3101866E-08   0.1799939E-08   0.3552616E-08   0.6841676E-02   0.1813272E-02   0.2164074E-03   0.1539675E-03   0.1474265E-02   0.1625674E-02   0.3451342E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1948000E+04   0.2212726E-02   0.1830184E-02   0.5160416E-05   0.7052955E-08   0.2676910E-07   0.6081096E-05   0.4753201E-07   0.4437114E-07   0.4211132E-07   0.4061838E-07   0.2973324E-07   0.2367651E-07   0.3317978E-07   0.4911401E-05   0.3246202E-07   0.3567699E-07   0.2509954E-07   0.3638416E-07   0.3704499E-07   0.2676062E-07   0.1753261E-07   0.2009003E-07   0.3415492E-07   0.3597812E-07   0.3627304E-07   0.3726050E-07   0.3837655E-07   0.3776986E-07   0.3851006E-07   0.3514862E-07   0.2281649E-07   0.3969824E-08   0.1265510E-02   0.2770896E-02   0.4423924E-03   0.1007637E-02   0.6849431E-05   0.1762375E-07   0.6494804E-05   0.2466278E-07   0.1903399E-07   0.1061872E-07   0.2233940E-07   0.1052469E-01   0.2818003E-02   0.4606566E-03   0.3324936E-03   0.2254114E-02   0.1833317E-02   0.5468483E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1949000E+04   0.3537310E-02   0.2768591E-02   0.1196773E-04   0.2274312E-07   0.8961134E-07   0.1502351E-04   0.1628747E-06   0.1535839E-06   0.1473727E-06   0.1427852E-06   0.1049204E-06   0.8324999E-07   0.1183594E-06   0.1218883E-04   0.1164802E-06   0.1277835E-06   0.8818748E-07   0.1296765E-06   0.1311407E-06   0.9350379E-07   0.6053770E-07   0.7051882E-07   0.1217437E-06   0.1286524E-06   0.1295164E-06   0.1326453E-06   0.1360244E-06   0.1346534E-06   0.1364370E-06   0.1241863E-06   0.7695681E-07   0.1258902E-07   0.2234522E-02   0.3974727E-02   0.7595458E-03   0.1769020E-02   0.1707179E-04   0.5762780E-07   0.1630688E-04   0.8497455E-07   0.6475317E-07   0.3532935E-07   0.7735150E-07   0.1499107E-01   0.4039256E-02   0.7614720E-03   0.5552350E-03   0.3237666E-02   0.2780881E-02   0.7830347E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1950000E+04   0.5196743E-02   0.3879127E-02   0.2247899E-04   0.5482983E-07   0.2209372E-06   0.2960847E-04   0.4076329E-06   0.3862026E-06   0.3731910E-06   0.3627589E-06   0.2673530E-06   0.2118704E-06   0.3043627E-06   0.2406817E-04   0.3006826E-06   0.3291527E-06   0.2245497E-06   0.3329641E-06   0.3352479E-06   0.2371580E-06   0.1524665E-06   0.1794435E-06   0.3126310E-06   0.3310283E-06   0.3330124E-06   0.3402112E-06   0.3477942E-06   0.3453830E-06   0.3485415E-06   0.3170933E-06   0.1910009E-06   0.3006259E-07   0.3515559E-02   0.5293124E-02   0.1174296E-02   0.2773383E-02   0.3387089E-04   0.1401676E-06   0.3242992E-04   0.2135386E-06   0.1615421E-06   0.8699451E-07   0.1954919E-06   0.1977268E-01   0.5365417E-02   0.1150056E-02   0.8424459E-03   0.4273262E-02   0.3195253E-02   0.1041700E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1951000E+04   0.6808809E-02   0.4799248E-02   0.3708385E-04   0.1112373E-06   0.4552768E-06   0.5087521E-04   0.8490255E-06   0.8061212E-06   0.7827248E-06   0.7626591E-06   0.5633177E-06   0.4461873E-06   0.6461055E-06   0.4140125E-04   0.6399230E-06   0.6990776E-06   0.4732687E-06   0.7056263E-06   0.7083200E-06   0.4984799E-06   0.3189449E-06   0.3780210E-06   0.6625989E-06   0.7025344E-06   0.7064445E-06   0.7203554E-06   0.7347381E-06   0.7310608E-06   0.7356222E-06   0.6696528E-06   0.3956145E-06   0.6059505E-07   0.4929105E-02   0.6142183E-02   0.1618020E-02   0.3874723E-02   0.5848784E-04   0.2862966E-06   0.5607925E-04   0.4459338E-06   0.3357576E-06   0.1792475E-06   0.4104983E-06   0.2283012E-01   0.6220046E-02   0.1545239E-02   0.1138322E-02   0.4931422E-02   0.3700968E-02   0.1204140E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1952000E+04   0.1039337E-01   0.7510004E-02   0.5603268E-04   0.2002316E-06   0.8291420E-06   0.7948902E-04   0.1559287E-05   0.1481564E-05   0.1443813E-05   0.1409467E-05   0.1042913E-05   0.8259237E-06   0.1203982E-05   0.6472660E-04   0.1194671E-05   0.1302566E-05   0.8769193E-06   0.1312633E-05   0.1314667E-05   0.9217577E-06   0.5876984E-06   0.7001872E-06   0.1232694E-05   0.1308272E-05   0.1315152E-05   0.1338970E-05   0.1363240E-05   0.1358206E-05   0.1363659E-05   0.1242876E-05   0.7236563E-06   0.1085720E-06   0.6810990E-02   0.1040563E-01   0.2274348E-02   0.5374387E-02   0.9179913E-04   0.5183721E-06   0.8802396E-04   0.8204495E-06   0.6156844E-06   0.3266374E-06   0.7593462E-06   0.4015511E-01   0.1066483E-01   0.2219879E-02   0.1631326E-02   0.8626690E-02   0.1159601E-01   0.1995769E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1953000E+04   0.1789806E-01   0.1346477E-01   0.8536835E-04   0.3356286E-06   0.1399210E-05   0.1224408E-03   0.2645821E-05   0.2512183E-05   0.2453702E-05   0.2398450E-05   0.1776910E-05   0.1407448E-05   0.2062032E-05   0.9962264E-04   0.2048329E-05   0.2229406E-05   0.1495955E-05   0.2244356E-05   0.2244641E-05   0.1570466E-05   0.9991842E-06   0.1194181E-05   0.2107797E-05   0.2238356E-05   0.2249753E-05   0.2287862E-05   0.2326402E-05   0.2319324E-05   0.2325253E-05   0.2122940E-05   0.1225172E-05   0.1815687E-06   0.1092631E-01   0.1965507E-01   0.3719141E-02   0.8654765E-02   0.1416075E-03   0.8726369E-06   0.1355604E-03   0.1393222E-05   0.1043670E-05   0.5518139E-06   0.1295839E-05   0.7699988E-01   0.2022365E-01   0.3730716E-02   0.2719740E-02   0.1637719E-01   0.2500824E-01   0.3754617E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
