 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.023E+00                                       4.749E+03   1.518E+01 
    2   8.528E+00                                       3.148E+03   7.190E+00 
    3   7.314E+01   1.340E+01   1.911E+00               1.172E+02   1.817E-01 
    4   9.714E+01   2.872E+01   3.551E+00   1.907E-01   2.915E+00   2.944E-03 
    5   9.842E+01   2.866E+01   3.547E+00   1.879E-01   1.428E+01   1.413E-02 
    6   9.217E+01   2.847E+01   3.555E+00               2.109E+02   3.118E-01 
    7   8.770E+01   2.791E+01   3.546E+00   1.870E-01   2.837E+01   2.789E-02 
    8   8.822E+01   2.773E+01   3.540E+00   1.855E-01   2.548E+01   2.515E-02 
    9   9.073E+01   2.777E+01   3.539E+00   1.846E-01   2.405E+01   2.377E-02 
   10   9.206E+01   2.772E+01   3.537E+00   1.836E-01   2.327E+01   2.296E-02 
   11   9.946E+01   2.823E+01   3.536E+00   1.829E-01   1.741E+01   1.715E-02 
   12   9.877E+01   2.774E+01   3.529E+00   1.819E-01   1.376E+01   1.352E-02 
   13   9.480E+01   2.677E+01   3.517E+00   1.804E-01   2.046E+01   2.001E-02 
   14   1.032E+02   2.744E+01   3.525E+00               1.711E+02   2.532E-01 
   15   9.461E+01   2.632E+01   3.512E+00   1.799E-01   2.097E+01   2.049E-02 
   16   9.057E+01   2.537E+01   3.504E+00   1.796E-01   2.326E+01   2.268E-02 
   17   9.953E+01   2.663E+01   3.511E+00   1.802E-01   1.675E+01   1.628E-02 
   18   8.254E+01   2.419E+01   3.502E+00   1.796E-01   2.281E+01   2.229E-02 
   19   8.591E+01   2.449E+01   3.499E+00   1.799E-01   2.261E+01   2.213E-02 
   20   9.677E+01   2.598E+01   3.501E+00   1.806E-01   1.733E+01   1.688E-02 
   21   9.638E+01   2.583E+01   3.499E+00   1.812E-01   1.055E+01   1.033E-02 
   22   9.425E+01   2.552E+01   3.499E+00   1.802E-01   1.193E+01   1.170E-02 
   23   9.075E+01   2.508E+01   3.498E+00   1.798E-01   2.144E+01   2.097E-02 
   24   9.328E+01   2.544E+01   3.498E+00   1.797E-01   2.283E+01   2.234E-02 
   25   9.122E+01   2.529E+01   3.499E+00   1.800E-01   2.287E+01   2.238E-02 
   26   9.268E+01   2.570E+01   3.504E+00   1.804E-01   2.294E+01   2.247E-02 
   27   8.840E+01   2.560E+01   3.514E+00   1.814E-01   2.310E+01   2.268E-02 
   28   8.952E+01   2.636E+01   3.521E+00   1.819E-01   2.317E+01   2.276E-02 
   29   9.070E+01   2.708E+01   3.524E+00   1.828E-01   2.326E+01   2.289E-02 
   30   8.420E+01   2.688E+01   3.527E+00   1.840E-01   2.214E+01   2.172E-02 
   31   7.985E+01   2.709E+01   3.530E+00   1.864E-01   1.147E+01   1.139E-02 
   32   8.136E+01   2.777E+01   3.536E+00   1.897E-01   1.527E+00   1.536E-03 
   33   8.629E+01   2.835E+01                           2.811E+03   1.703E+01 
   34   7.126E+01                                       2.877E+03   1.066E+01 
   35   7.533E+01   3.104E+01                           9.072E+02   5.345E+00 
   36   7.811E+01   2.886E+01                           2.190E+03   1.326E+01 
   37   8.663E+01   2.869E+01   3.528E+00               2.435E+02   3.595E-01 
   38   8.961E+01   2.788E+01   3.525E+00   1.870E-01   7.880E+00   7.823E-03 
   39   9.066E+01   2.657E+01   3.521E+00               2.368E+02   3.495E-01 
   40   9.352E+01   2.569E+01   3.504E+00   1.824E-01   1.414E+01   1.389E-02 
   41   9.235E+01   2.527E+01   3.498E+00   1.824E-01   1.030E+01   1.013E-02 
   42   9.413E+01   2.540E+01   3.495E+00   1.834E-01   5.125E+00   5.079E-03 
   43   9.560E+01   2.563E+01   3.495E+00   1.818E-01   1.417E+01   1.381E-02 
   44   4.580E+01                                       1.035E+04   2.527E+02 
   45   4.836E+01                                       2.851E+03   1.080E+01 
   46   7.350E+01   3.643E+01                           8.415E+02   4.772E+00 
   47   8.801E+01   3.359E+01                           6.258E+02   3.592E+00 
   48   7.484E+01                                       2.201E+03   8.482E+00 
   49   2.747E+01                                       1.786E+03   1.825E+01 
   50   8.266E+01                                       2.345E+03   1.946E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1987.50000000000     
