 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.112E+00                                       3.322E+03   1.492E+01 
    2   3.316E+00                                       2.006E+03   5.691E+00 
    3   4.336E+01   4.540E+00   1.359E+00               5.579E+01   1.123E-01 
    4   6.022E+01   3.234E+01   3.559E+00   3.549E-01   4.448E+00   5.530E-03 
    5   6.056E+01   3.219E+01   3.554E+00   3.533E-01   1.937E+01   2.400E-02 
    6   6.081E+01   3.265E+01   3.563E+00               1.613E+02   3.136E-01 
    7   6.086E+01   3.243E+01   3.556E+00   3.529E-01   3.729E+01   4.618E-02 
    8   6.085E+01   3.213E+01   3.550E+00   3.521E-01   3.722E+01   4.601E-02 
    9   6.053E+01   3.186E+01   3.547E+00   3.513E-01   3.713E+01   4.581E-02 
   10   6.056E+01   3.164E+01   3.543E+00   3.508E-01   3.678E+01   4.534E-02 
   11   6.153E+01   3.155E+01   3.537E+00   3.501E-01   2.757E+01   3.394E-02 
   12   6.263E+01   3.135E+01   3.529E+00   3.492E-01   2.188E+01   2.688E-02 
   13   6.366E+01   3.112E+01   3.520E+00   3.483E-01   3.239E+01   3.973E-02 
   14   6.508E+01   3.092E+01   3.519E+00               1.304E+02   2.538E-01 
   15   6.503E+01   3.084E+01   3.513E+00   3.474E-01   3.306E+01   4.048E-02 
   16   6.598E+01   3.053E+01   3.504E+00   3.470E-01   3.659E+01   4.476E-02 
   17   6.621E+01   3.049E+01   3.502E+00   3.474E-01   2.395E+01   2.934E-02 
   18   6.651E+01   3.031E+01   3.498E+00   3.469E-01   3.657E+01   4.475E-02 
   19   6.687E+01   3.014E+01   3.493E+00   3.473E-01   3.621E+01   4.436E-02 
   20   6.682E+01   3.019E+01   3.494E+00   3.477E-01   2.476E+01   3.036E-02 
   21   6.697E+01   3.010E+01   3.492E+00   3.484E-01   1.558E+01   1.913E-02 
   22   6.700E+01   3.008E+01   3.493E+00   3.474E-01   1.908E+01   2.337E-02 
   23   6.685E+01   3.015E+01   3.496E+00   3.469E-01   3.433E+01   4.201E-02 
   24   6.657E+01   3.023E+01   3.500E+00   3.470E-01   3.659E+01   4.478E-02 
   25   6.624E+01   3.030E+01   3.506E+00   3.474E-01   3.663E+01   4.487E-02 
   26   6.493E+01   3.032E+01   3.512E+00   3.480E-01   3.671E+01   4.501E-02 
   27   6.271E+01   3.015E+01   3.518E+00   3.486E-01   3.678E+01   4.514E-02 
   28   6.095E+01   3.021E+01   3.525E+00   3.492E-01   3.684E+01   4.525E-02 
   29   6.063E+01   3.067E+01   3.531E+00   3.499E-01   3.641E+01   4.481E-02 
   30   6.000E+01   3.111E+01   3.536E+00   3.505E-01   3.188E+01   3.927E-02 
   31   6.091E+01   3.202E+01   3.543E+00   3.521E-01   1.723E+01   2.130E-02 
   32   6.075E+01   3.250E+01   3.549E+00   3.549E-01   2.345E+00   2.915E-03 
   33   6.060E+01   3.276E+01                           2.596E+03   1.774E+01 
   34   4.718E+01                                       1.515E+03   8.168E+00 
   35   5.727E+01   3.361E+01                           8.356E+02   5.591E+00 
   36   6.024E+01   3.257E+01                           2.025E+03   1.387E+01 
   37   5.980E+01   3.184E+01   3.535E+00               1.860E+02   3.616E-01 
   38   6.047E+01   3.098E+01   3.530E+00   3.530E-01   1.121E+01   1.389E-02 
   39   6.269E+01   3.023E+01   3.522E+00               1.797E+02   3.494E-01 
   40   6.433E+01   2.975E+01   3.511E+00   3.491E-01   2.119E+01   2.604E-02 
   41   6.666E+01   2.999E+01   3.504E+00   3.492E-01   1.564E+01   1.922E-02 
   42   6.802E+01   3.008E+01   3.500E+00   3.490E-01   8.051E+00   9.898E-03 
   43   6.708E+01   3.012E+01   3.497E+00   3.479E-01   1.941E+01   2.379E-02 
   44   4.209E+01                                       5.318E+03   1.914E+02 
   45   4.406E+01                                       1.452E+03   8.121E+00 
   46   5.442E+01   3.615E+01                           8.087E+02   5.155E+00 
   47   5.964E+01   3.407E+01                           5.605E+02   3.730E+00 
   48   4.449E+01                                       1.327E+03   7.916E+00 
   49   2.419E+01                                       1.118E+03   1.700E+01 
   50   1.553E+02                                       3.055E+03   1.936E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.25000000000     
