 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.715E-01                                       1.282E+03   1.459E+01 
    2   2.696E+00                                       1.434E+03   7.126E+00 
    3   2.364E+01   9.387E+00   2.606E+00               5.194E+01   1.787E-01 
    4   3.745E+01   2.895E+01   4.223E+00   2.166E-01   2.117E+00   2.912E-03 
    5   3.753E+01   2.900E+01   4.221E+00   2.156E-01   9.223E+00   1.263E-02 
    6   3.767E+01   2.916E+01   4.228E+00               1.273E+02   3.101E-01 
    7   3.821E+01   2.940E+01   4.225E+00   2.152E-01   1.775E+01   2.429E-02 
    8   3.849E+01   2.949E+01   4.223E+00   2.147E-01   1.773E+01   2.419E-02 
    9   3.812E+01   2.928E+01   4.221E+00   2.142E-01   1.768E+01   2.408E-02 
   10   3.791E+01   2.916E+01   4.219E+00   2.139E-01   1.753E+01   2.386E-02 
   11   3.767E+01   2.903E+01   4.218E+00   2.137E-01   1.316E+01   1.792E-02 
   12   3.762E+01   2.899E+01   4.217E+00   2.133E-01   1.045E+01   1.420E-02 
   13   3.775E+01   2.902E+01   4.216E+00   2.126E-01   1.547E+01   2.096E-02 
   14   3.771E+01   2.897E+01   4.223E+00               1.033E+02   2.518E-01 
   15   3.797E+01   2.911E+01   4.217E+00   2.122E-01   1.581E+01   2.139E-02 
   16   3.856E+01   2.939E+01   4.216E+00   2.120E-01   1.750E+01   2.364E-02 
   17   3.788E+01   2.904E+01   4.216E+00   2.123E-01   1.146E+01   1.551E-02 
   18   3.890E+01   2.955E+01   4.217E+00   2.120E-01   1.750E+01   2.364E-02 
   19   3.893E+01   2.956E+01   4.216E+00   2.122E-01   1.732E+01   2.342E-02 
   20   3.836E+01   2.928E+01   4.216E+00   2.126E-01   1.185E+01   1.605E-02 
   21   3.857E+01   2.937E+01   4.215E+00   2.131E-01   7.454E+00   1.012E-02 
   22   3.848E+01   2.932E+01   4.215E+00   2.123E-01   9.126E+00   1.235E-02 
   23   3.865E+01   2.941E+01   4.215E+00   2.120E-01   1.643E+01   2.222E-02 
   24   3.837E+01   2.926E+01   4.214E+00   2.121E-01   1.751E+01   2.365E-02 
   25   3.812E+01   2.911E+01   4.215E+00   2.123E-01   1.752E+01   2.370E-02 
   26   3.811E+01   2.910E+01   4.215E+00   2.126E-01   1.756E+01   2.378E-02 
   27   3.837E+01   2.925E+01   4.217E+00   2.130E-01   1.758E+01   2.385E-02 
   28   3.861E+01   2.941E+01   4.218E+00   2.132E-01   1.759E+01   2.387E-02 
   29   3.876E+01   2.951E+01   4.220E+00   2.134E-01   1.736E+01   2.359E-02 
   30   3.887E+01   2.963E+01   4.221E+00   2.137E-01   1.519E+01   2.068E-02 
   31   3.850E+01   2.954E+01   4.221E+00   2.147E-01   8.208E+00   1.121E-02 
   32   3.776E+01   2.926E+01   4.221E+00   2.171E-01   1.118E+00   1.540E-03 
   33   3.736E+01   2.909E+01                           2.186E+03   1.664E+01 
   34   3.695E+01                                       1.244E+03   1.056E+01 
   35   3.673E+01   2.935E+01                           6.834E+02   5.223E+00 
   36   3.749E+01   2.931E+01                           1.699E+03   1.296E+01 
   37   3.819E+01   2.945E+01   4.220E+00               1.469E+02   3.578E-01 
   38   3.878E+01   2.964E+01   4.220E+00   2.148E-01   5.324E+00   7.273E-03 
   39   3.837E+01   2.929E+01   4.219E+00               1.422E+02   3.463E-01 
   40   3.851E+01   2.924E+01   4.215E+00   2.132E-01   1.012E+01   1.375E-02 
   41   3.839E+01   2.916E+01   4.214E+00   2.132E-01   7.466E+00   1.014E-02 
   42   3.813E+01   2.901E+01   4.213E+00   2.131E-01   3.844E+00   5.218E-03 
   43   3.815E+01   2.912E+01   4.214E+00   2.125E-01   9.274E+00   1.254E-02 
   44   3.463E+01                                       4.708E+03   2.509E+02 
   45   3.657E+01                                       1.248E+03   1.065E+01 
   46   3.716E+01   2.997E+01                           6.074E+02   4.680E+00 
   47   3.788E+01   2.985E+01                           4.528E+02   3.480E+00 
   48   3.695E+01                                       9.699E+02   8.347E+00 
   49   1.227E+01                                       6.199E+02   1.778E+01 
   50   5.644E+01                                       1.373E+03   1.889E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
