 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.972E-01                                       6.935E+03   1.508E+01 
    2   1.142E+01                                       3.256E+03   7.106E+00 
    3   6.451E+01   6.053E+00   1.750E+00               1.656E+02   1.789E-01 
    4   1.657E+02   1.786E+01   3.379E+00   1.842E-01   3.713E+00   2.854E-03 
    5   1.323E+02   1.651E+01   3.377E+00   1.815E-01   1.840E+01   1.368E-02 
    6   1.435E+02   1.717E+01   3.383E+00               2.856E+02   3.067E-01 
    7   1.382E+02   1.696E+01   3.379E+00   1.807E-01   3.665E+01   2.699E-02 
    8   1.218E+02   1.612E+01   3.376E+00   1.792E-01   3.261E+01   2.435E-02 
    9   1.247E+02   1.616E+01   3.375E+00   1.783E-01   3.060E+01   2.302E-02 
   10   1.229E+02   1.606E+01   3.375E+00   1.773E-01   2.954E+01   2.223E-02 
   11   1.177E+02   1.573E+01   3.374E+00   1.766E-01   2.209E+01   1.660E-02 
   12   1.207E+02   1.564E+01   3.372E+00   1.757E-01   1.745E+01   1.309E-02 
   13   1.165E+02   1.522E+01   3.371E+00   1.743E-01   2.597E+01   1.937E-02 
   14   1.246E+02   1.540E+01   3.376E+00               2.320E+02   2.491E-01 
   15   1.220E+02   1.529E+01   3.370E+00   1.738E-01   2.663E+01   1.983E-02 
   16   1.257E+02   1.531E+01   3.369E+00   1.734E-01   2.954E+01   2.195E-02 
   17   1.339E+02   1.564E+01   3.371E+00   1.740E-01   2.148E+01   1.575E-02 
   18   1.365E+02   1.567E+01   3.369E+00   1.734E-01   2.891E+01   2.157E-02 
   19   1.220E+02   1.518E+01   3.369E+00   1.737E-01   2.866E+01   2.142E-02 
   20   1.339E+02   1.560E+01   3.369E+00   1.744E-01   2.222E+01   1.633E-02 
   21   1.193E+02   1.509E+01   3.368E+00   1.750E-01   1.349E+01   9.996E-03 
   22   9.851E+01   1.429E+01   3.367E+00   1.740E-01   1.513E+01   1.132E-02 
   23   1.095E+02   1.471E+01   3.367E+00   1.736E-01   2.718E+01   2.030E-02 
   24   1.109E+02   1.473E+01   3.367E+00   1.735E-01   2.894E+01   2.162E-02 
   25   1.145E+02   1.482E+01   3.367E+00   1.738E-01   2.899E+01   2.166E-02 
   26   1.186E+02   1.496E+01   3.367E+00   1.742E-01   2.909E+01   2.175E-02 
   27   1.164E+02   1.508E+01   3.369E+00   1.752E-01   2.930E+01   2.195E-02 
   28   1.116E+02   1.524E+01   3.371E+00   1.757E-01   2.939E+01   2.203E-02 
   29   1.167E+02   1.575E+01   3.373E+00   1.766E-01   2.956E+01   2.216E-02 
   30   1.192E+02   1.604E+01   3.375E+00   1.777E-01   2.836E+01   2.102E-02 
   31   1.292E+02   1.668E+01   3.375E+00   1.800E-01   1.463E+01   1.103E-02 
   32   1.517E+02   1.780E+01   3.376E+00   1.832E-01   1.944E+00   1.489E-03 
   33   1.300E+02   1.673E+01                           3.458E+03   1.697E+01 
   34   1.296E+02                                       2.223E+03   1.051E+01 
   35   1.292E+02   1.998E+01                           1.088E+03   5.325E+00 
   36   1.247E+02   1.716E+01                           2.693E+03   1.322E+01 
   37   1.199E+02   1.682E+01   3.376E+00               3.298E+02   3.536E-01 
   38   1.180E+02   1.658E+01   3.374E+00   1.806E-01   1.011E+01   7.575E-03 
   39   1.186E+02   1.580E+01   3.373E+00               3.211E+02   3.437E-01 
   40   1.189E+02   1.494E+01   3.367E+00   1.761E-01   1.805E+01   1.344E-02 
   41   1.163E+02   1.477E+01   3.366E+00   1.762E-01   1.313E+01   9.809E-03 
   42   1.113E+02   1.463E+01   3.366E+00   1.771E-01   6.508E+00   4.919E-03 
   43   9.271E+01   1.398E+01   3.365E+00   1.756E-01   1.823E+01   1.336E-02 
   44   1.043E+02                                       7.753E+03   2.491E+02 
   45   1.008E+02                                       2.239E+03   1.065E+01 
   46   1.103E+02   2.531E+01                           9.643E+02   4.750E+00 
   47   1.058E+02   2.273E+01                           7.275E+02   3.576E+00 
   48   9.521E+01                                       1.741E+03   8.367E+00 
   49   7.033E+01                                       2.155E+03   1.803E+01 
   50   2.033E+02                                       3.443E+03   1.952E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1986.75000000000     
