 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.678E-01                                       1.278E+03   1.459E+01 
    2   2.649E+00                                       1.415E+03   7.118E+00 
    3   2.230E+01   8.906E+00   2.523E+00               5.068E+01   1.781E-01 
    4   3.495E+01   2.735E+01   4.163E+00   2.213E-01   2.167E+00   3.038E-03 
    5   3.512E+01   2.741E+01   4.161E+00   2.183E-01   9.567E+00   1.377E-02 
    6   3.494E+01   2.748E+01   4.168E+00               1.261E+02   3.109E-01 
    7   3.530E+01   2.759E+01   4.162E+00   2.180E-01   1.875E+01   2.777E-02 
    8   3.551E+01   2.762E+01   4.159E+00   2.165E-01   1.819E+01   2.572E-02 
    9   3.554E+01   2.760E+01   4.156E+00   2.152E-01   1.788E+01   2.472E-02 
   10   3.558E+01   2.760E+01   4.155E+00   2.143E-01   1.758E+01   2.403E-02 
   11   3.560E+01   2.755E+01   4.151E+00   2.137E-01   1.317E+01   1.799E-02 
   12   3.584E+01   2.751E+01   4.143E+00   2.122E-01   1.041E+01   1.415E-02 
   13   3.599E+01   2.751E+01   4.138E+00   2.105E-01   1.547E+01   2.118E-02 
   14   3.581E+01   2.735E+01   4.149E+00               1.051E+02   2.731E-01 
   15   3.601E+01   2.744E+01   4.135E+00   2.098E-01   1.593E+01   2.211E-02 
   16   3.618E+01   2.744E+01   4.126E+00   2.090E-01   1.766E+01   2.463E-02 
   17   3.590E+01   2.732E+01   4.126E+00   2.097E-01   1.194E+01   1.756E-02 
   18   3.623E+01   2.745E+01   4.123E+00   2.088E-01   1.744E+01   2.386E-02 
   19   3.657E+01   2.762E+01   4.119E+00   2.093E-01   1.748E+01   2.441E-02 
   20   3.670E+01   2.770E+01   4.120E+00   2.103E-01   1.252E+01   1.883E-02 
   21   3.692E+01   2.780E+01   4.118E+00   2.115E-01   7.749E+00   1.137E-02 
   22   3.636E+01   2.751E+01   4.118E+00   2.098E-01   9.251E+00   1.301E-02 
   23   3.600E+01   2.733E+01   4.120E+00   2.089E-01   1.636E+01   2.238E-02 
   24   3.626E+01   2.748E+01   4.124E+00   2.088E-01   1.743E+01   2.383E-02 
   25   3.623E+01   2.750E+01   4.131E+00   2.098E-01   1.761E+01   2.435E-02 
   26   3.665E+01   2.774E+01   4.135E+00   2.106E-01   1.740E+01   2.352E-02 
   27   3.690E+01   2.791E+01   4.142E+00   2.117E-01   1.750E+01   2.373E-02 
   28   3.669E+01   2.796E+01   4.149E+00   2.124E-01   1.779E+01   2.470E-02 
   29   3.650E+01   2.795E+01   4.151E+00   2.134E-01   1.744E+01   2.391E-02 
   30   3.610E+01   2.783E+01   4.154E+00   2.145E-01   1.585E+01   2.305E-02 
   31   3.571E+01   2.778E+01   4.156E+00   2.175E-01   8.597E+00   1.253E-02 
   32   3.544E+01   2.775E+01   4.160E+00   2.222E-01   1.147E+00   1.616E-03 
   33   3.497E+01   2.757E+01                           2.092E+03   1.663E+01 
   34   3.475E+01                                       1.167E+03   1.042E+01 
   35   3.462E+01   2.790E+01                           6.539E+02   5.227E+00 
   36   3.534E+01   2.794E+01                           1.629E+03   1.299E+01 
   37   3.659E+01   2.825E+01   4.157E+00               1.455E+02   3.584E-01 
   38   3.718E+01   2.842E+01   4.156E+00   2.191E-01   5.664E+00   8.429E-03 
   39   3.710E+01   2.815E+01   4.151E+00               1.467E+02   3.894E-01 
   40   3.711E+01   2.789E+01   4.135E+00   2.128E-01   1.032E+01   1.453E-02 
   41   3.666E+01   2.760E+01   4.129E+00   2.131E-01   7.658E+00   1.089E-02 
   42   3.612E+01   2.727E+01   4.125E+00   2.145E-01   3.875E+00   5.330E-03 
   43   3.597E+01   2.729E+01   4.121E+00   2.113E-01   9.887E+00   1.501E-02 
   44   3.297E+01                                       4.380E+03   2.468E+02 
   45   3.549E+01                                       1.166E+03   1.053E+01 
   46   3.614E+01   2.887E+01                           5.831E+02   4.710E+00 
   47   3.646E+01   2.859E+01                           4.339E+02   3.501E+00 
   48   3.552E+01                                       9.086E+02   8.278E+00 
   49   1.192E+01                                       6.013E+02   1.772E+01 
   50   5.422E+01                                       1.330E+03   1.892E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
