**********************************************************************												
*	Non-zero	exchange	coefficients	between	PLANAR	boxes	of	the	regional			
*	model	for	every	PLANAR	layer.							
**********************************************************************												
1	k,	Number	of	the	LAYER							
177	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
           1           2   35000.00    
           2           1   35269.00    
           3           2   759.0000    
           4           3   430.0000    
           4           5   10211.44    
           4           6   816.6297    
           4           7   710.2740    
           5           4   637.6388    
           5           8   2514.419    
           5           9   3086.320    
           5          10   5429.139    
           5          11   1076.177    
           6           4   7397.367    
           6           7   1711.642    
           6          33   2085.021    
           7           4   4133.336    
           7           6   6173.664    
           7           8   1630.859    
           7          32   264.4042    
           8           5   857.6920    
           8           7   4328.412    
           8           9   3436.763    
           8          31   959.2318    
           9           5   927.3121    
           9           8   1923.869    
           9          10   6356.522    
           9          30   1094.812    
          10           5   539.6360    
          10           9   1078.718    
          10          11   11950.96    
          10          29   1083.145    
          11           5   207.6146    
          11          10   642.0441    
          11          12   12358.15    
          11          28   2133.533    
          12          11   811.6902    
          12          13   12175.22    
          12          27   1405.128    
          13          12   306.6505    
          13          14   5807.440    
          13          15   8823.869    
          13          26   1109.673    
          14          13   1834.906    
          14          15   589.2336    
          14          17   9105.054    
          15          13   232.7560    
          15          14   5287.948    
          15          16   4650.557    
          15          25   1571.864    
          16          15   901.9660    
          16          17   3196.913    
          16          18   2545.027    
          16          24   1914.784    
          17          14   433.8052    
          17          16   583.5693    
          17          18   3197.718    
          17          20   10170.67    
          18          16   2265.273    
          18          17   999.9190    
          18          19   2834.984    
          18          23   3741.428    
          19          18   3615.125    
          19          20   740.0235    
          19          21   3673.765    
          19          22   6536.807    
          20          17   1083.872    
          20          19   6431.498    
          20          21   8199.706    
          21          19   4791.330    
          21          20   4804.386    
          21          22   3057.783    
          22          19   507.9082    
          22          21   780.0281    
          22          23   9130.453    
          22          43   430.3800    
          23          18   483.7354    
          23          22   1101.082    
          23          24   8112.184    
          23          43   4626.914    
          24          16   1059.290    
          24          23   346.5298    
          24          25   6728.772    
          24          43   3580.621    
          25          15   1428.056    
          25          24   672.9540    
          25          26   5445.036    
          25          42   3006.387    
          26          13   1804.749    
          26          25   711.7856    
          26          27   5711.303    
          26          41   1854.275    
          27          12   1727.235    
          27          26   1597.071    
          27          28   7898.919    
          27          40   779.9396    
          28          11   1502.522    
          28          27   1286.664    
          28          29   11262.14    
          28          39   956.1942    
          29          10   2224.750    
          29          28   437.1235    
          29          30   9303.849    
          29          38   3513.075    
          30           9   2700.715    
          30          29   505.0929    
          30          31   8745.568    
          30          37   2125.898    
          31           8   3512.952    
          31          30   637.0600    
          31          32   7637.581    
          31          36   1346.895    
          32           7   5451.936    
          32          31   1145.334    
          32          33   3731.471    
          32          35   1613.617    
          33           6   4203.736    
          33          32   2544.750    
          33          34   1284.227    
          34          33   2216.221    
          34          35   1698.455    
          35          32   1479.523    
          35          34   2630.449    
          35          36   1671.716    
          35          44   1299.998    
          36          31   2268.253    
          36          35   2174.765    
          36          37   2093.326    
          36          45   1807.480    
          37          30   3025.454    
          37          36   3000.052    
          37          38   3621.294    
          37          46   1048.944    
          38          29   2612.319    
          38          37   5523.900    
          38          39   2691.173    
          38          47   958.2759    
          39          28   4521.845    
          39          38   3567.296    
          39          40   187.6097    
          39          47   942.2056    
          40          27   3583.970    
          40          39   5216.318    
          40          41   1126.244    
          41          26   1914.232    
          41          40   8958.982    
          41          42   1162.106    
          42          25   1523.912    
          42          41   9054.802    
          42          43   1669.562    
          42          50   114.0000    
          43          22   153.0984    
          43          23   1089.404    
          43          24   999.1926    
          43          42   8065.782    
          44          35   1594.849    
          44          45   1647.081    
          45          36   2325.161    
          45          44   1739.532    
          45          46   2570.421    
          45          48   378.2197    
          46          37   952.6196    
          46          45   2856.647    
          46          47   1286.500    
          46          48   1366.048    
          47          38   1084.003    
          47          39   355.2710    
          47          46   1759.868    
          47          48   211.1359    
          48          45   702.1254    
          48          46   1082.581    
          48          47   223.2967    
          48          49   12.00000    
          49          48   64.60000    
          50          42   128.0000    
          51          49   52.60000    
          52          44   202.4000    
          53          50   14.00000    
_____________________________________________________________________												
2	k,	Number	of	the	LAYER							
149	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
           3           4   161.0000    
           4           5   26528.59    
           4           6   2015.663    
           4           7   3553.097    
           5           4   1346.018    
           5           8   7009.209    
           5           9   9474.636    
           5          10   15349.74    
           5          11   1532.579    
           6           4   17300.00    
           6           7   6319.783    
           6          33   9372.999    
           7           4   13290.33    
           7           6   13618.19    
           7           8   3567.336    
           7          32   5850.307    
           8           5   2747.837    
           8           7   11144.20    
           8           9   7381.147    
           8          31   3665.240    
           9           5   3485.764    
           9           8   4155.693    
           9          10   15471.01    
           9          30   5428.153    
          10           5   1649.813    
          10           9   2840.638    
          10          11   30709.14    
          10          29   4505.413    
          11           5   300.1764    
          11          10   1824.486    
          11          12   28254.23    
          11          28   7725.536    
          12          11   1650.152    
          12          13   26959.93    
          12          27   4652.350    
          13          12   884.2222    
          13          14   13543.63    
          13          15   20116.18    
          13          26   3073.486    
          14          13   6772.770    
          14          15   1806.097    
          14          17   19905.73    
          15          13   482.8991    
          15          14   13996.37    
          15          16   7878.584    
          15          25   4584.938    
          16          15   1855.563    
          16          17   7803.879    
          16          18   4759.729    
          16          24   4760.894    
          17          14   944.5991    
          17          16   1944.875    
          17          18   8247.643    
