 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.023E+00                                       4.749E+03   1.518E+01 
    2   8.414E+00                                       3.140E+03   7.189E+00 
    3   6.169E+01   1.205E+01   1.890E+00               1.172E+02   1.817E-01 
    4   8.960E+01   2.540E+01   3.505E+00   1.881E-01   2.866E+00   2.873E-03 
    5   9.070E+01   2.540E+01   3.503E+00   1.865E-01   1.286E+01   1.278E-02 
    6   8.145E+01   2.483E+01   3.506E+00               2.104E+02   3.115E-01 
    7   7.946E+01   2.455E+01   3.498E+00   1.855E-01   2.600E+01   2.565E-02 
    8   8.225E+01   2.466E+01   3.497E+00   1.847E-01   2.365E+01   2.344E-02 
    9   8.235E+01   2.449E+01   3.495E+00   1.840E-01   2.353E+01   2.327E-02 
   10   8.222E+01   2.434E+01   3.494E+00   1.835E-01   2.326E+01   2.296E-02 
   11   8.783E+01   2.475E+01   3.494E+00   1.830E-01   1.742E+01   1.717E-02 
   12   8.683E+01   2.446E+01   3.492E+00   1.827E-01   1.383E+01   1.362E-02 
   13   8.581E+01   2.409E+01   3.490E+00   1.815E-01   2.168E+01   2.119E-02 
   14   8.999E+01   2.443E+01   3.499E+00               1.710E+02   2.535E-01 
   15   8.224E+01   2.344E+01   3.487E+00   1.805E-01   2.162E+01   2.110E-02 
   16   7.892E+01   2.258E+01   3.477E+00   1.801E-01   2.288E+01   2.239E-02 
   17   8.937E+01   2.395E+01   3.480E+00   1.805E-01   1.502E+01   1.472E-02 
   18   8.054E+01   2.261E+01   3.474E+00   1.801E-01   2.289E+01   2.241E-02 
   19   8.098E+01   2.246E+01   3.469E+00   1.803E-01   2.268E+01   2.221E-02 
   20   8.995E+01   2.365E+01   3.471E+00   1.808E-01   1.569E+01   1.539E-02 
   21   8.730E+01   2.322E+01   3.469E+00   1.812E-01   9.783E+00   9.616E-03 
   22   8.120E+01   2.243E+01   3.468E+00   1.806E-01   1.196E+01   1.174E-02 
   23   8.027E+01   2.242E+01   3.470E+00   1.802E-01   2.150E+01   2.104E-02 
   24   7.986E+01   2.253E+01   3.473E+00   1.802E-01   2.291E+01   2.242E-02 
   25   7.631E+01   2.225E+01   3.477E+00   1.805E-01   2.295E+01   2.247E-02 
   26   8.078E+01   2.286E+01   3.478E+00   1.812E-01   2.307E+01   2.264E-02 
   27   8.324E+01   2.332E+01   3.482E+00   1.819E-01   2.318E+01   2.279E-02 
   28   8.447E+01   2.372E+01   3.483E+00   1.820E-01   2.318E+01   2.279E-02 
   29   8.537E+01   2.425E+01   3.484E+00   1.826E-01   2.296E+01   2.260E-02 
   30   8.233E+01   2.432E+01   3.487E+00   1.833E-01   2.200E+01   2.157E-02 
   31   7.879E+01   2.451E+01   3.489E+00   1.855E-01   1.168E+01   1.156E-02 
   32   7.690E+01   2.464E+01   3.492E+00   1.888E-01   1.518E+00   1.525E-03 
   33   7.920E+01   2.491E+01                           2.700E+03   1.702E+01 
   34   6.971E+01                                       2.570E+03   1.064E+01 
   35   7.283E+01   2.726E+01                           8.700E+02   5.347E+00 
   36   7.816E+01   2.561E+01                           2.103E+03   1.327E+01 
   37   8.179E+01   2.518E+01   3.487E+00               2.543E+02   3.732E-01 
   38   8.814E+01   2.516E+01   3.485E+00   1.874E-01   8.158E+00   8.093E-03 
   39   8.631E+01   2.390E+01   3.482E+00               2.408E+02   3.547E-01 
   40   8.569E+01   2.322E+01   3.475E+00   1.827E-01   1.341E+01   1.323E-02 
   41   8.163E+01   2.257E+01   3.472E+00   1.829E-01   9.939E+00   9.812E-03 
   42   8.298E+01   2.267E+01   3.472E+00   1.833E-01   5.120E+00   5.067E-03 
   43   8.029E+01   2.242E+01   3.470E+00   1.816E-01   1.367E+01   1.333E-02 
   44   5.090E+01                                       9.513E+03   2.518E+02 
   45   6.262E+01                                       2.584E+03   1.076E+01 
   46   7.695E+01   3.109E+01                           7.933E+02   4.763E+00 
   47   8.221E+01   2.897E+01                           5.854E+02   3.573E+00 
   48   7.707E+01                                       1.955E+03   8.448E+00 
   49   2.382E+01                                       1.716E+03   1.824E+01 
   50   1.631E+02                                       3.079E+03   1.955E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1987.50000000000     
