 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.715E-01                                       1.282E+03   1.459E+01 
    2   2.695E+00                                       1.434E+03   7.126E+00 
    3   2.348E+01   9.368E+00   2.606E+00               5.195E+01   1.786E-01 
    4   3.707E+01   2.875E+01   4.224E+00   2.230E-01   2.180E+00   3.063E-03 
    5   3.708E+01   2.874E+01   4.221E+00   2.197E-01   9.827E+00   1.467E-02 
    6   3.752E+01   2.909E+01   4.231E+00               1.275E+02   3.105E-01 
    7   3.752E+01   2.904E+01   4.223E+00   2.186E-01   1.908E+01   2.892E-02 
    8   3.780E+01   2.911E+01   4.220E+00   2.168E-01   1.833E+01   2.617E-02 
    9   3.747E+01   2.893E+01   4.218E+00   2.157E-01   1.793E+01   2.479E-02 
   10   3.736E+01   2.887E+01   4.216E+00   2.145E-01   1.758E+01   2.397E-02 
   11   3.732E+01   2.883E+01   4.215E+00   2.138E-01   1.316E+01   1.792E-02 
   12   3.738E+01   2.884E+01   4.212E+00   2.127E-01   1.042E+01   1.413E-02 
   13   3.760E+01   2.889E+01   4.210E+00   2.110E-01   1.541E+01   2.092E-02 
   14   3.751E+01   2.882E+01   4.220E+00               1.033E+02   2.521E-01 
   15   3.779E+01   2.896E+01   4.210E+00   2.104E-01   1.576E+01   2.141E-02 
   16   3.830E+01   2.918E+01   4.209E+00   2.100E-01   1.744E+01   2.370E-02 
   17   3.765E+01   2.886E+01   4.211E+00   2.108E-01   1.181E+01   1.695E-02 
   18   3.853E+01   2.930E+01   4.209E+00   2.100E-01   1.733E+01   2.330E-02 
   19   3.864E+01   2.935E+01   4.208E+00   2.104E-01   1.717E+01   2.313E-02 
   20   3.813E+01   2.909E+01   4.207E+00   2.113E-01   1.222E+01   1.758E-02 
   21   3.801E+01   2.901E+01   4.205E+00   2.120E-01   7.608E+00   1.076E-02 
   22   3.776E+01   2.888E+01   4.204E+00   2.107E-01   9.057E+00   1.223E-02 
   23   3.785E+01   2.893E+01   4.205E+00   2.102E-01   1.629E+01   2.193E-02 
   24   3.796E+01   2.898E+01   4.204E+00   2.102E-01   1.735E+01   2.335E-02 
   25   3.791E+01   2.893E+01   4.204E+00   2.104E-01   1.737E+01   2.339E-02 
   26   3.831E+01   2.913E+01   4.207E+00   2.110E-01   1.741E+01   2.348E-02 
   27   3.806E+01   2.903E+01   4.209E+00   2.121E-01   1.751E+01   2.368E-02 
   28   3.839E+01   2.927E+01   4.213E+00   2.126E-01   1.754E+01   2.377E-02 
   29   3.782E+01   2.905E+01   4.212E+00   2.137E-01   1.746E+01   2.389E-02 
   30   3.771E+01   2.904E+01   4.214E+00   2.150E-01   1.576E+01   2.261E-02 
   31   3.779E+01   2.913E+01   4.216E+00   2.178E-01   8.431E+00   1.186E-02 
   32   3.779E+01   2.921E+01   4.218E+00   2.218E-01   1.143E+00   1.600E-03 
   33   3.716E+01   2.900E+01                           2.178E+03   1.665E+01 
   34   3.664E+01                                       1.232E+03   1.054E+01 
   35   3.634E+01   2.914E+01                           6.812E+02   5.228E+00 
   36   3.691E+01   2.896E+01                           1.695E+03   1.297E+01 
   37   3.698E+01   2.884E+01   4.214E+00               1.469E+02   3.579E-01 
   38   3.793E+01   2.925E+01   4.214E+00   2.187E-01   5.587E+00   8.126E-03 
   39   3.827E+01   2.925E+01   4.214E+00               1.423E+02   3.480E-01 
   40   3.842E+01   2.912E+01   4.206E+00   2.133E-01   1.032E+01   1.447E-02 
   41   3.788E+01   2.881E+01   4.202E+00   2.134E-01   7.580E+00   1.057E-02 
   42   3.745E+01   2.857E+01   4.200E+00   2.146E-01   3.871E+00   5.300E-03 
   43   3.735E+01   2.864E+01   4.201E+00   2.127E-01   9.746E+00   1.435E-02 
   44   3.475E+01                                       4.656E+03   2.506E+02 
   45   3.739E+01                                       1.241E+03   1.066E+01 
   46   3.654E+01   2.949E+01                           6.041E+02   4.670E+00 
   47   3.691E+01   2.943E+01                           4.545E+02   3.514E+00 
   48   3.676E+01                                       9.649E+02   8.356E+00 
   49   1.224E+01                                       6.186E+02   1.778E+01 
   50   5.605E+01                                       1.364E+03   1.891E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
