 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.025E+00                                       7.296E+02   1.506E+01 
    2   5.001E+00                                       7.304E+02   7.237E+00 
    3   3.472E+01   1.291E+01   2.276E+00               2.108E+01   1.818E-01 
    4   5.438E+01   2.953E+01   3.842E+00   2.035E-01   7.000E-01   2.993E-03 
    5   5.434E+01   2.949E+01   3.838E+00   2.007E-01   3.143E+00   1.359E-02 
    6   5.468E+01   2.967E+01   3.847E+00               4.471E+01   3.141E-01 
    7   5.392E+01   2.945E+01   3.838E+00   2.005E-01   6.256E+00   2.744E-02 
    8   5.440E+01   2.948E+01   3.833E+00   1.991E-01   5.938E+00   2.535E-02 
    9   5.430E+01   2.941E+01   3.829E+00   1.978E-01   5.784E+00   2.433E-02 
   10   5.451E+01   2.943E+01   3.825E+00   1.970E-01   5.660E+00   2.364E-02 
   11   5.454E+01   2.927E+01   3.818E+00   1.964E-01   4.240E+00   1.769E-02 
   12   5.441E+01   2.879E+01   3.797E+00   1.950E-01   3.348E+00   1.391E-02 
   13   5.425E+01   2.851E+01   3.779E+00   1.933E-01   5.002E+00   2.084E-02 
   14   5.390E+01   2.822E+01   3.782E+00               3.833E+01   2.764E-01 
   15   5.389E+01   2.818E+01   3.769E+00   1.926E-01   5.190E+00   2.177E-02 
   16   5.346E+01   2.785E+01   3.751E+00   1.918E-01   5.774E+00   2.426E-02 
   17   5.350E+01   2.787E+01   3.749E+00   1.924E-01   4.008E+00   1.735E-02 
   18   5.327E+01   2.773E+01   3.745E+00   1.916E-01   5.648E+00   2.347E-02 
   19   5.310E+01   2.761E+01   3.738E+00   1.920E-01   5.710E+00   2.404E-02 
   20   5.316E+01   2.764E+01   3.739E+00   1.929E-01   4.250E+00   1.862E-02 
   21   5.305E+01   2.758E+01   3.736E+00   1.940E-01   2.586E+00   1.123E-02 
   22   5.306E+01   2.758E+01   3.737E+00   1.925E-01   3.030E+00   1.282E-02 
   23   5.318E+01   2.768E+01   3.742E+00   1.917E-01   5.295E+00   2.201E-02 
   24   5.350E+01   2.789E+01   3.749E+00   1.916E-01   5.644E+00   2.344E-02 
   25   5.396E+01   2.812E+01   3.762E+00   1.926E-01   5.724E+00   2.397E-02 
   26   5.436E+01   2.836E+01   3.772E+00   1.934E-01   5.591E+00   2.312E-02 
   27   5.474E+01   2.868E+01   3.789E+00   1.944E-01   5.623E+00   2.333E-02 
   28   5.490E+01   2.911E+01   3.807E+00   1.952E-01   5.782E+00   2.432E-02 
   29   5.486E+01   2.930E+01   3.812E+00   1.961E-01   5.629E+00   2.352E-02 
   30   5.465E+01   2.938E+01   3.820E+00   1.972E-01   5.262E+00   2.276E-02 
   31   5.468E+01   2.948E+01   3.828E+00   2.000E-01   2.846E+00   1.237E-02 
   32   5.469E+01   2.958E+01   3.836E+00   2.044E-01   3.708E-01   1.592E-03 
   33   5.477E+01   2.964E+01                           7.079E+02   1.694E+01 
   34   5.612E+01                                       5.836E+02   1.072E+01 
   35   5.551E+01   3.034E+01                           2.257E+02   5.325E+00 
   36   5.599E+01   2.970E+01                           5.512E+02   1.322E+01 
   37   5.597E+01   2.980E+01   3.823E+00               5.151E+01   3.621E-01 
   38   5.584E+01   2.975E+01   3.818E+00   2.014E-01   1.890E+00   8.332E-03 
   39   5.600E+01   2.934E+01   3.804E+00               5.456E+01   3.943E-01 
   40   5.541E+01   2.862E+01   3.772E+00   1.954E-01   3.371E+00   1.432E-02 
   41   5.463E+01   2.818E+01   3.763E+00   1.957E-01   2.512E+00   1.074E-02 
   42   5.438E+01   2.795E+01   3.753E+00   1.969E-01   1.247E+00   5.245E-03 
   43   5.347E+01   2.777E+01   3.745E+00   1.939E-01   3.368E+00   1.485E-02 
   44   5.864E+01                                       2.175E+03   2.539E+02 
   45   6.264E+01                                       5.774E+02   1.082E+01 
   46   5.663E+01   3.194E+01                           2.068E+02   4.798E+00 
   47   5.618E+01   3.114E+01                           1.505E+02   3.566E+00 
   48   5.582E+01                                       4.426E+02   8.481E+00 
   49   2.768E+01                                       3.425E+02   1.820E+01 
   50   1.046E+02                                       6.809E+02   1.943E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.85000000000     
