 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.102E+00                                       1.054E+03   1.484E+01 
    2   2.545E+00                                       6.706E+02   5.681E+00 
    3   3.435E+01   4.522E+00   1.447E+00               1.892E+01   1.120E-01 
    4   5.182E+01   3.239E+01   3.703E+00   3.648E-01   1.701E+00   5.553E-03 
    5   5.218E+01   3.232E+01   3.697E+00   3.631E-01   7.409E+00   2.411E-02 
    6   5.184E+01   3.259E+01   3.705E+00               5.891E+01   3.131E-01 
    7   5.229E+01   3.250E+01   3.699E+00   3.627E-01   1.427E+01   4.638E-02 
    8   5.246E+01   3.232E+01   3.693E+00   3.619E-01   1.425E+01   4.621E-02 
    9   5.253E+01   3.219E+01   3.689E+00   3.611E-01   1.421E+01   4.602E-02 
   10   5.247E+01   3.204E+01   3.684E+00   3.605E-01   1.408E+01   4.555E-02 
   11   5.227E+01   3.179E+01   3.677E+00   3.598E-01   1.056E+01   3.409E-02 
   12   5.217E+01   3.148E+01   3.666E+00   3.588E-01   8.376E+00   2.700E-02 
   13   5.207E+01   3.117E+01   3.654E+00   3.578E-01   1.240E+01   3.991E-02 
   14   5.252E+01   3.103E+01   3.651E+00               4.734E+01   2.534E-01 
   15   5.243E+01   3.093E+01   3.645E+00   3.568E-01   1.266E+01   4.067E-02 
   16   5.278E+01   3.072E+01   3.634E+00   3.564E-01   1.401E+01   4.497E-02 
   17   5.287E+01   3.071E+01   3.632E+00   3.568E-01   9.172E+00   2.947E-02 
   18   5.292E+01   3.055E+01   3.627E+00   3.563E-01   1.401E+01   4.496E-02 
   19   5.273E+01   3.031E+01   3.620E+00   3.567E-01   1.386E+01   4.456E-02 
   20   5.251E+01   3.027E+01   3.621E+00   3.571E-01   9.482E+00   3.050E-02 
   21   5.284E+01   3.030E+01   3.619E+00   3.578E-01   5.964E+00   1.921E-02 
   22   5.181E+01   2.992E+01   3.620E+00   3.568E-01   7.304E+00   2.348E-02 
   23   5.345E+01   3.058E+01   3.625E+00   3.563E-01   1.315E+01   4.220E-02 
   24   5.300E+01   3.051E+01   3.630E+00   3.564E-01   1.401E+01   4.499E-02 
   25   5.274E+01   3.050E+01   3.636E+00   3.569E-01   1.403E+01   4.508E-02 
   26   5.181E+01   3.037E+01   3.644E+00   3.575E-01   1.406E+01   4.522E-02 
   27   5.229E+01   3.077E+01   3.654E+00   3.581E-01   1.408E+01   4.535E-02 
   28   5.255E+01   3.112E+01   3.664E+00   3.588E-01   1.410E+01   4.546E-02 
   29   5.363E+01   3.176E+01   3.672E+00   3.596E-01   1.394E+01   4.501E-02 
   30   5.336E+01   3.202E+01   3.678E+00   3.602E-01   1.220E+01   3.945E-02 
   31   5.283E+01   3.235E+01   3.685E+00   3.618E-01   6.595E+00   2.139E-02 
   32   5.245E+01   3.260E+01   3.691E+00   3.648E-01   8.970E-01   2.928E-03 
   33   5.211E+01   3.274E+01                           1.045E+03   1.769E+01 
   34   4.374E+01                                       5.724E+02   8.190E+00 
   35   5.121E+01   3.345E+01                           3.340E+02   5.580E+00 
   36   5.292E+01   3.280E+01                           8.118E+02   1.384E+01 
   37   5.413E+01   3.267E+01   3.677E+00               6.776E+01   3.611E-01 
   38   5.527E+01   3.243E+01   3.672E+00   3.628E-01   4.290E+00   1.396E-02 
   39   5.385E+01   3.127E+01   3.661E+00               6.536E+01   3.488E-01 
   40   5.344E+01   3.064E+01   3.647E+00   3.587E-01   8.111E+00   2.616E-02 
   41   5.367E+01   3.051E+01   3.638E+00   3.587E-01   5.989E+00   1.930E-02 
   42   5.394E+01   3.044E+01   3.630E+00   3.585E-01   3.083E+00   9.943E-03 
   43   5.252E+01   3.018E+01   3.626E+00   3.573E-01   7.432E+00   2.390E-02 
   44   4.191E+01                                       2.164E+03   1.937E+02 
   45   4.554E+01                                       5.781E+02   8.185E+00 
   46   5.321E+01   3.598E+01                           3.224E+02   5.157E+00 
   47   5.373E+01   3.411E+01                           2.231E+02   3.725E+00 
   48   4.829E+01                                       5.067E+02   7.943E+00 
   49   2.552E+01                                       4.199E+02   1.696E+01 
   50   1.054E+02                                       9.297E+02   1.918E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.75000000000     
