 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.026E+00                                       1.056E+03   1.509E+01 
    2   5.252E+00                                       1.016E+03   7.252E+00 
    3   3.914E+01   1.379E+01   2.285E+00               2.970E+01   1.825E-01 
    4   6.112E+01   3.201E+01   3.863E+00   2.040E-01   9.445E-01   3.039E-03 
    5   6.124E+01   3.197E+01   3.860E+00   1.997E-01   4.369E+00   1.422E-02 
    6   6.051E+01   3.204E+01   3.867E+00               6.116E+01   3.148E-01 
    7   6.079E+01   3.206E+01   3.858E+00   1.987E-01   8.778E+00   2.883E-02 
    8   6.087E+01   3.199E+01   3.856E+00   1.973E-01   7.940E+00   2.525E-02 
    9   6.072E+01   3.187E+01   3.853E+00   1.965E-01   7.650E+00   2.397E-02 
   10   6.048E+01   3.176E+01   3.852E+00   1.957E-01   7.555E+00   2.361E-02 
   11   6.051E+01   3.174E+01   3.849E+00   1.949E-01   5.651E+00   1.764E-02 
   12   6.034E+01   3.166E+01   3.847E+00   1.941E-01   4.476E+00   1.393E-02 
   13   5.978E+01   3.145E+01   3.847E+00   1.926E-01   7.117E+00   2.261E-02 
   14   5.997E+01   3.149E+01   3.863E+00               5.061E+01   2.619E-01 
   15   5.911E+01   3.123E+01   3.847E+00   1.915E-01   7.429E+00   2.370E-02 
   16   5.766E+01   3.078E+01   3.846E+00   1.907E-01   8.170E+00   2.603E-02 
   17   5.975E+01   3.143E+01   3.853E+00   1.920E-01   5.543E+00   1.793E-02 
   18   5.778E+01   3.084E+01   3.846E+00   1.907E-01   7.984E+00   2.528E-02 
   19   5.851E+01   3.109E+01   3.845E+00   1.915E-01   7.925E+00   2.521E-02 
   20   5.938E+01   3.135E+01   3.848E+00   1.927E-01   5.694E+00   1.842E-02 
   21   5.952E+01   3.142E+01   3.846E+00   1.936E-01   3.459E+00   1.110E-02 
   22   5.721E+01   3.067E+01   3.843E+00   1.921E-01   4.229E+00   1.353E-02 
   23   5.766E+01   3.084E+01   3.842E+00   1.912E-01   7.394E+00   2.333E-02 
   24   5.749E+01   3.080E+01   3.841E+00   1.910E-01   7.884E+00   2.487E-02 
   25   5.821E+01   3.103E+01   3.842E+00   1.913E-01   8.059E+00   2.559E-02 
   26   5.808E+01   3.097E+01   3.840E+00   1.922E-01   7.715E+00   2.415E-02 
   27   5.915E+01   3.132E+01   3.840E+00   1.931E-01   7.605E+00   2.371E-02 
   28   5.872E+01   3.124E+01   3.843E+00   1.937E-01   7.720E+00   2.420E-02 
   29   5.890E+01   3.135E+01   3.844E+00   1.949E-01   7.467E+00   2.328E-02 
   30   6.018E+01   3.178E+01   3.847E+00   1.960E-01   6.821E+00   2.161E-02 
   31   6.060E+01   3.203E+01   3.850E+00   1.980E-01   3.595E+00   1.136E-02 
   32   6.066E+01   3.212E+01   3.851E+00   2.025E-01   4.936E-01   1.581E-03 
   33   6.081E+01   3.215E+01                           9.848E+02   1.696E+01 
   34   6.065E+01                                       8.583E+02   1.077E+01 
   35   6.029E+01   3.299E+01                           3.151E+02   5.329E+00 
   36   6.085E+01   3.231E+01                           7.686E+02   1.323E+01 
   37   6.114E+01   3.222E+01   3.849E+00               7.029E+01   3.618E-01 
   38   6.048E+01   3.196E+01   3.847E+00   1.974E-01   2.309E+00   7.267E-03 
   39   5.907E+01   3.137E+01   3.844E+00               6.857E+01   3.537E-01 
   40   5.918E+01   3.131E+01   3.837E+00   1.947E-01   4.684E+00   1.501E-02 
   41   5.918E+01   3.130E+01   3.837E+00   1.949E-01   3.403E+00   1.087E-02 
   42   5.865E+01   3.111E+01   3.838E+00   1.966E-01   1.705E+00   5.410E-03 
   43   5.804E+01   3.097E+01   3.840E+00   1.947E-01   4.619E+00   1.513E-02 
   44   5.775E+01                                       3.150E+03   2.552E+02 
   45   6.088E+01                                       8.495E+02   1.092E+01 
   46   6.144E+01   3.485E+01                           2.937E+02   4.804E+00 
   47   6.106E+01   3.393E+01                           2.149E+02   3.575E+00 
   48   6.029E+01                                       6.623E+02   8.574E+00 
   49   2.879E+01                                       4.839E+02   1.828E+01 
   50   7.264E+01                                       6.606E+02   1.923E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.75000000000     
