 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.026E+00                                       1.540E+03   1.512E+01 
    2   5.403E+00                                       1.404E+03   7.258E+00 
    3   3.639E+01   1.283E+01   2.192E+00               4.183E+01   1.827E-01 
    4   5.754E+01   2.849E+01   3.751E+00   2.014E-01   1.274E+00   3.021E-03 
    5   5.936E+01   2.878E+01   3.751E+00   1.985E-01   6.062E+00   1.451E-02 
    6   5.813E+01   2.867E+01   3.757E+00               8.339E+01   3.144E-01 
    7   5.845E+01   2.870E+01   3.749E+00   1.975E-01   1.195E+01   2.865E-02 
    8   5.900E+01   2.878E+01   3.745E+00   1.959E-01   1.099E+01   2.584E-02 
    9   5.845E+01   2.867E+01   3.744E+00   1.949E-01   1.051E+01   2.443E-02 
   10   5.769E+01   2.855E+01   3.741E+00   1.939E-01   1.022E+01   2.360E-02 
   11   5.717E+01   2.843E+01   3.739E+00   1.932E-01   7.651E+00   1.763E-02 
   12   5.694E+01   2.832E+01   3.733E+00   1.922E-01   6.054E+00   1.390E-02 
   13   5.688E+01   2.822E+01   3.727E+00   1.906E-01   8.977E+00   2.058E-02 
   14   5.669E+01   2.812E+01   3.736E+00               6.759E+01   2.552E-01 
   15   5.680E+01   2.815E+01   3.725E+00   1.901E-01   9.202E+00   2.107E-02 
   16   5.668E+01   2.807E+01   3.721E+00   1.897E-01   1.019E+01   2.332E-02 
   17   5.656E+01   2.805E+01   3.725E+00   1.904E-01   7.180E+00   1.673E-02 
   18   5.661E+01   2.805E+01   3.721E+00   1.897E-01   1.005E+01   2.292E-02 
   19   5.659E+01   2.804E+01   3.719E+00   1.900E-01   9.955E+00   2.275E-02 
   20   5.654E+01   2.803E+01   3.720E+00   1.908E-01   7.428E+00   1.735E-02 
   21   5.656E+01   2.803E+01   3.718E+00   1.915E-01   4.556E+00   1.062E-02 
   22   5.664E+01   2.805E+01   3.718E+00   1.904E-01   5.254E+00   1.203E-02 
   23   5.674E+01   2.808E+01   3.717E+00   1.899E-01   9.444E+00   2.157E-02 
   24   5.688E+01   2.810E+01   3.717E+00   1.899E-01   1.006E+01   2.297E-02 
   25   5.714E+01   2.814E+01   3.717E+00   1.901E-01   1.007E+01   2.301E-02 
   26   5.735E+01   2.819E+01   3.720E+00   1.906E-01   1.010E+01   2.310E-02 
   27   5.755E+01   2.828E+01   3.727E+00   1.916E-01   1.017E+01   2.331E-02 
   28   5.782E+01   2.846E+01   3.731E+00   1.921E-01   1.019E+01   2.340E-02 
   29   5.827E+01   2.865E+01   3.732E+00   1.931E-01   1.020E+01   2.353E-02 
   30   5.865E+01   2.875E+01   3.736E+00   1.943E-01   9.513E+00   2.233E-02 
   31   5.860E+01   2.875E+01   3.738E+00   1.968E-01   4.985E+00   1.170E-02 
   32   5.956E+01   2.892E+01   3.743E+00   2.004E-01   6.677E-01   1.577E-03 
   33   5.886E+01   2.881E+01                           1.230E+03   1.697E+01 
   34   5.925E+01                                       1.091E+03   1.073E+01 
   35   5.842E+01   2.957E+01                           3.939E+02   5.327E+00 
   36   5.824E+01   2.893E+01                           9.582E+02   1.321E+01 
   37   5.905E+01   2.907E+01   3.737E+00               9.619E+01   3.625E-01 
   38   5.965E+01   2.919E+01   3.735E+00   1.975E-01   3.380E+00   8.032E-03 
   39   5.843E+01   2.867E+01   3.731E+00               9.343E+01   3.524E-01 
   40   5.807E+01   2.828E+01   3.720E+00   1.927E-01   6.131E+00   1.427E-02 
   41   5.840E+01   2.835E+01   3.717E+00   1.927E-01   4.481E+00   1.042E-02 
   42   5.798E+01   2.819E+01   3.715E+00   1.938E-01   2.251E+00   5.219E-03 
   43   5.731E+01   2.820E+01   3.716E+00   1.921E-01   6.015E+00   1.419E-02 
   44   5.555E+01                                       4.057E+03   2.550E+02 
   45   5.530E+01                                       1.091E+03   1.086E+01 
   46   5.701E+01   3.100E+01                           3.610E+02   4.758E+00 
   47   5.873E+01   3.078E+01                           2.686E+02   3.581E+00 
   48   5.599E+01                                       8.401E+02   8.513E+00 
   49   2.784E+01                                       6.435E+02   1.827E+01 
   50   1.123E+02                                       1.327E+03   1.948E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.62500000000     
