 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.973E-01                                       6.935E+03   1.508E+01 
    2   1.147E+01                                       3.258E+03   7.106E+00 
    3   1.000E+02   6.757E+00   1.752E+00               1.657E+02   1.789E-01 
    4   1.603E+02   2.033E+01   3.395E+00   1.818E-01   3.647E+00   2.784E-03 
    5   2.043E+02   2.188E+01   3.393E+00   1.802E-01   1.641E+01   1.238E-02 
    6   1.599E+02   2.037E+01   3.398E+00               2.854E+02   3.064E-01 
    7   1.666E+02   2.073E+01   3.393E+00   1.793E-01   3.334E+01   2.483E-02 
    8   1.581E+02   2.013E+01   3.391E+00   1.785E-01   3.004E+01   2.270E-02 
    9   1.801E+02   2.083E+01   3.390E+00   1.778E-01   2.988E+01   2.253E-02 
   10   1.816E+02   2.080E+01   3.389E+00   1.773E-01   2.953E+01   2.223E-02 
   11   1.590E+02   1.968E+01   3.387E+00   1.768E-01   2.211E+01   1.662E-02 
   12   1.651E+02   1.963E+01   3.385E+00   1.765E-01   1.755E+01   1.319E-02 
   13   1.354E+02   1.797E+01   3.382E+00   1.753E-01   2.768E+01   2.050E-02 
   14   1.692E+02   1.863E+01   3.387E+00               2.321E+02   2.494E-01 
   15   1.603E+02   1.835E+01   3.380E+00   1.743E-01   2.753E+01   2.042E-02 
   16   1.530E+02   1.695E+01   3.374E+00   1.739E-01   2.900E+01   2.167E-02 
   17   1.458E+02   1.681E+01   3.375E+00   1.744E-01   1.904E+01   1.425E-02 
   18   1.395E+02   1.622E+01   3.372E+00   1.740E-01   2.902E+01   2.169E-02 
   19   1.416E+02   1.596E+01   3.370E+00   1.742E-01   2.875E+01   2.150E-02 
   20   1.555E+02   1.642E+01   3.371E+00   1.747E-01   1.991E+01   1.490E-02 
   21   1.357E+02   1.566E+01   3.369E+00   1.750E-01   1.241E+01   9.309E-03 
   22   1.430E+02   1.595E+01   3.370E+00   1.744E-01   1.517E+01   1.136E-02 
   23   1.372E+02   1.595E+01   3.370E+00   1.740E-01   2.726E+01   2.036E-02 
   24   1.399E+02   1.628E+01   3.371E+00   1.741E-01   2.904E+01   2.170E-02 
   25   1.476E+02   1.712E+01   3.374E+00   1.743E-01   2.910E+01   2.175E-02 
   26   1.428E+02   1.693E+01   3.376E+00   1.751E-01   2.926E+01   2.191E-02 
   27   1.467E+02   1.745E+01   3.379E+00   1.757E-01   2.941E+01   2.206E-02 
   28   1.391E+02   1.763E+01   3.381E+00   1.759E-01   2.941E+01   2.206E-02 
   29   1.547E+02   1.899E+01   3.384E+00   1.764E-01   2.913E+01   2.188E-02 
   30   1.565E+02   1.961E+01   3.389E+00   1.771E-01   2.818E+01   2.087E-02 
   31   1.694E+02   2.093E+01   3.391E+00   1.792E-01   1.493E+01   1.119E-02 
   32   1.776E+02   2.148E+01   3.393E+00   1.824E-01   1.932E+00   1.478E-03 
   33   1.619E+02   2.058E+01                           3.506E+03   1.697E+01 
   34   1.880E+02                                       2.644E+03   1.053E+01 
   35   1.892E+02   2.769E+01                           1.110E+03   5.330E+00 
   36   1.806E+02   2.263E+01                           2.737E+03   1.323E+01 
   37   1.695E+02   2.164E+01   3.394E+00               3.462E+02   3.670E-01 
   38   1.603E+02   2.065E+01   3.390E+00   1.811E-01   1.050E+01   7.836E-03 
   39   1.455E+02   1.791E+01   3.383E+00               3.274E+02   3.488E-01 
   40   1.580E+02   1.705E+01   3.375E+00   1.765E-01   1.702E+01   1.281E-02 
   41   1.505E+02   1.662E+01   3.373E+00   1.767E-01   1.262E+01   9.500E-03 
   42   1.474E+02   1.647E+01   3.372E+00   1.771E-01   6.501E+00   4.907E-03 
   43   1.166E+02   1.529E+01   3.370E+00   1.754E-01   1.754E+01   1.290E-02 
   44   1.472E+02                                       9.042E+03   2.484E+02 
   45   1.502E+02                                       2.621E+03   1.065E+01 
   46   1.626E+02   3.635E+01                           9.941E+02   4.746E+00 
   47   1.486E+02   3.017E+01                           7.457E+02   3.561E+00 
   48   1.278E+02                                       2.057E+03   8.371E+00 
   49   8.878E+01                                       2.220E+03   1.804E+01 
   50   7.305E+01                                       3.113E+03   1.951E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1986.75000000000     
