 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.973E-01                                       6.935E+03   1.508E+01 
    2   1.147E+01                                       3.258E+03   7.106E+00 
    3   1.000E+02   6.757E+00   1.752E+00               1.657E+02   1.789E-01 
    4   1.740E+02   2.089E+01   3.395E+00   1.818E-01   3.647E+00   2.784E-03 
    5   2.076E+02   2.199E+01   3.393E+00   1.802E-01   1.641E+01   1.238E-02 
    6   1.624E+02   2.049E+01   3.398E+00               2.854E+02   3.064E-01 
    7   1.805E+02   2.132E+01   3.393E+00   1.793E-01   3.334E+01   2.483E-02 
    8   1.665E+02   2.049E+01   3.391E+00   1.785E-01   3.004E+01   2.270E-02 
    9   1.865E+02   2.107E+01   3.390E+00   1.778E-01   2.988E+01   2.253E-02 
   10   1.828E+02   2.083E+01   3.389E+00   1.773E-01   2.953E+01   2.223E-02 
   11   1.519E+02   1.939E+01   3.387E+00   1.768E-01   2.211E+01   1.662E-02 
   12   1.685E+02   1.974E+01   3.385E+00   1.765E-01   1.755E+01   1.319E-02 
   13   1.477E+02   1.844E+01   3.382E+00   1.753E-01   2.768E+01   2.050E-02 
   14   1.706E+02   1.868E+01   3.387E+00               2.321E+02   2.494E-01 
   15   1.620E+02   1.841E+01   3.380E+00   1.743E-01   2.753E+01   2.042E-02 
   16   1.411E+02   1.656E+01   3.374E+00   1.739E-01   2.900E+01   2.167E-02 
   17   1.418E+02   1.667E+01   3.375E+00   1.744E-01   1.904E+01   1.425E-02 
   18   1.100E+02   1.517E+01   3.371E+00   1.740E-01   2.902E+01   2.169E-02 
   19   1.223E+02   1.532E+01   3.370E+00   1.742E-01   2.875E+01   2.150E-02 
   20   1.245E+02   1.543E+01   3.369E+00   1.747E-01   1.991E+01   1.490E-02 
   21   1.425E+02   1.588E+01   3.369E+00   1.750E-01   1.241E+01   9.309E-03 
   22   1.162E+02   1.505E+01   3.368E+00   1.744E-01   1.517E+01   1.136E-02 
   23   1.221E+02   1.544E+01   3.370E+00   1.740E-01   2.726E+01   2.036E-02 
   24   1.314E+02   1.599E+01   3.371E+00   1.741E-01   2.904E+01   2.170E-02 
   25   1.458E+02   1.706E+01   3.374E+00   1.743E-01   2.910E+01   2.175E-02 
   26   1.547E+02   1.733E+01   3.376E+00   1.751E-01   2.926E+01   2.191E-02 
   27   1.582E+02   1.783E+01   3.379E+00   1.757E-01   2.941E+01   2.206E-02 
   28   1.473E+02   1.791E+01   3.381E+00   1.759E-01   2.941E+01   2.206E-02 
   29   1.646E+02   1.936E+01   3.384E+00   1.764E-01   2.913E+01   2.188E-02 
   30   1.716E+02   2.026E+01   3.389E+00   1.771E-01   2.818E+01   2.087E-02 
   31   1.898E+02   2.188E+01   3.391E+00   1.792E-01   1.493E+01   1.119E-02 
   32   2.267E+02   2.354E+01   3.393E+00   1.824E-01   1.932E+00   1.478E-03 
   33   1.980E+02   2.215E+01                           3.506E+03   1.697E+01 
   34   2.010E+02                                       2.644E+03   1.053E+01 
   35   2.007E+02   2.888E+01                           1.110E+03   5.330E+00 
   36   1.885E+02   2.341E+01                           2.737E+03   1.323E+01 
   37   1.785E+02   2.220E+01   3.394E+00               3.462E+02   3.670E-01 
   38   1.745E+02   2.123E+01   3.390E+00   1.811E-01   1.050E+01   7.836E-03 
   39   1.745E+02   1.888E+01   3.383E+00               3.274E+02   3.488E-01 
   40   1.786E+02   1.766E+01   3.375E+00   1.765E-01   1.702E+01   1.281E-02 
   41   1.492E+02   1.659E+01   3.373E+00   1.767E-01   1.262E+01   9.500E-03 
   42   1.236E+02   1.566E+01   3.371E+00   1.771E-01   6.501E+00   4.907E-03 
   43   1.154E+02   1.524E+01   3.369E+00   1.754E-01   1.754E+01   1.290E-02 
   44   1.258E+02                                       9.042E+03   2.484E+02 
   45   1.279E+02                                       2.621E+03   1.065E+01 
   46   1.628E+02   3.709E+01                           9.941E+02   4.746E+00 
   47   1.536E+02   3.066E+01                           7.457E+02   3.561E+00 
   48   1.373E+02                                       2.057E+03   8.371E+00 
   49   8.878E+01                                       2.220E+03   1.804E+01 
   50   7.305E+01                                       3.113E+03   1.951E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1986.75000000000     
