 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.026E+00                                       2.287E+03   1.514E+01 
    2   5.660E+00                                       2.006E+03   7.261E+00 
    3   3.965E+01   1.292E+01   2.141E+00               6.086E+01   1.829E-01 
    4   6.118E+01   2.964E+01   3.748E+00   2.000E-01   1.795E+00   3.019E-03 
    5   6.107E+01   2.965E+01   3.745E+00   1.971E-01   8.591E+00   1.450E-02 
    6   6.119E+01   2.973E+01   3.753E+00               1.194E+02   3.146E-01 
    7   6.140E+01   2.972E+01   3.745E+00   1.961E-01   1.696E+01   2.863E-02 
    8   6.168E+01   2.972E+01   3.741E+00   1.945E-01   1.553E+01   2.582E-02 
    9   6.214E+01   2.978E+01   3.741E+00   1.935E-01   1.481E+01   2.441E-02 
   10   6.173E+01   2.972E+01   3.739E+00   1.925E-01   1.439E+01   2.358E-02 
   11   6.168E+01   2.967E+01   3.737E+00   1.918E-01   1.077E+01   1.762E-02 
   12   6.184E+01   2.962E+01   3.735E+00   1.909E-01   8.522E+00   1.389E-02 
   13   6.206E+01   2.955E+01   3.734E+00   1.894E-01   1.265E+01   2.056E-02 
   14   6.218E+01   2.952E+01   3.745E+00               9.692E+01   2.555E-01 
   15   6.225E+01   2.952E+01   3.733E+00   1.888E-01   1.296E+01   2.105E-02 
   16   6.238E+01   2.950E+01   3.732E+00   1.885E-01   1.436E+01   2.330E-02 
   17   6.222E+01   2.948E+01   3.736E+00   1.892E-01   1.016E+01   1.672E-02 
   18   6.235E+01   2.949E+01   3.732E+00   1.885E-01   1.414E+01   2.290E-02 
   19   6.237E+01   2.948E+01   3.731E+00   1.888E-01   1.401E+01   2.273E-02 
   20   6.180E+01   2.933E+01   3.732E+00   1.896E-01   1.051E+01   1.734E-02 
   21   6.236E+01   2.948E+01   3.730E+00   1.903E-01   6.438E+00   1.061E-02 
   22   6.250E+01   2.951E+01   3.730E+00   1.891E-01   7.394E+00   1.202E-02 
   23   6.252E+01   2.952E+01   3.730E+00   1.887E-01   1.329E+01   2.155E-02 
   24   6.258E+01   2.952E+01   3.729E+00   1.886E-01   1.415E+01   2.295E-02 
   25   6.282E+01   2.950E+01   3.729E+00   1.889E-01   1.417E+01   2.299E-02 
   26   6.286E+01   2.949E+01   3.729E+00   1.893E-01   1.422E+01   2.308E-02 
   27   6.281E+01   2.953E+01   3.731E+00   1.903E-01   1.431E+01   2.329E-02 
   28   6.251E+01   2.961E+01   3.733E+00   1.908E-01   1.435E+01   2.338E-02 
   29   6.237E+01   2.968E+01   3.733E+00   1.917E-01   1.436E+01   2.351E-02 
   30   6.223E+01   2.971E+01   3.735E+00   1.929E-01   1.345E+01   2.231E-02 
   31   6.193E+01   2.973E+01   3.736E+00   1.954E-01   7.033E+00   1.169E-02 
   32   6.145E+01   2.974E+01   3.739E+00   1.990E-01   9.412E-01   1.576E-03 
   33   6.114E+01   2.975E+01                           1.765E+03   1.699E+01 
   34   6.070E+01                                       1.553E+03   1.069E+01 
   35   6.029E+01   3.054E+01                           5.640E+02   5.334E+00 
   36   6.124E+01   2.986E+01                           1.375E+03   1.323E+01 
   37   6.174E+01   2.984E+01   3.736E+00               1.378E+02   3.627E-01 
   38   6.210E+01   2.984E+01   3.734E+00   1.961E-01   4.780E+00   8.027E-03 
   39   6.275E+01   2.968E+01   3.734E+00               1.339E+02   3.526E-01 
   40   6.354E+01   2.951E+01   3.728E+00   1.914E-01   8.660E+00   1.426E-02 
   41   6.365E+01   2.949E+01   3.726E+00   1.915E-01   6.322E+00   1.041E-02 
   42   6.381E+01   2.951E+01   3.727E+00   1.925E-01   3.170E+00   5.215E-03 
   43   6.280E+01   2.952E+01   3.727E+00   1.909E-01   8.534E+00   1.418E-02 
   44   5.761E+01                                       5.598E+03   2.528E+02 
   45   6.058E+01                                       1.517E+03   1.080E+01 
   46   6.094E+01   3.213E+01                           5.150E+02   4.761E+00 
   47   6.157E+01   3.180E+01                           3.849E+02   3.584E+00 
   48   6.046E+01                                       1.167E+03   8.470E+00 
   49   2.857E+01                                       9.024E+02   1.825E+01 
   50   1.458E+02                                       2.253E+03   1.962E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.50000000000     
