 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.026E+00                                       2.285E+03   1.514E+01 
    2   5.677E+00                                       2.009E+03   7.257E+00 
    3   3.909E+01   1.308E+01   2.149E+00               6.080E+01   1.826E-01 
    4   5.984E+01   2.980E+01   3.761E+00   1.992E-01   1.786E+00   2.994E-03 
    5   6.063E+01   2.991E+01   3.759E+00   1.965E-01   8.116E+00   1.359E-02 
    6   5.974E+01   2.987E+01   3.766E+00               1.196E+02   3.151E-01 
    7   6.006E+01   2.986E+01   3.758E+00   1.962E-01   1.632E+01   2.745E-02 
    8   6.054E+01   2.988E+01   3.754E+00   1.949E-01   1.527E+01   2.536E-02 
    9   6.128E+01   2.994E+01   3.752E+00   1.937E-01   1.478E+01   2.434E-02 
   10   6.073E+01   2.983E+01   3.749E+00   1.928E-01   1.442E+01   2.365E-02 
   11   6.082E+01   2.969E+01   3.745E+00   1.923E-01   1.080E+01   1.769E-02 
   12   6.164E+01   2.943E+01   3.735E+00   1.910E-01   8.522E+00   1.391E-02 
   13   6.196E+01   2.930E+01   3.728E+00   1.894E-01   1.280E+01   2.084E-02 
   14   6.217E+01   2.919E+01   3.740E+00               1.050E+02   2.775E-01 
   15   6.228E+01   2.916E+01   3.725E+00   1.888E-01   1.334E+01   2.178E-02 
   16   6.267E+01   2.903E+01   3.714E+00   1.880E-01   1.489E+01   2.427E-02 
   17   6.246E+01   2.905E+01   3.715E+00   1.887E-01   1.051E+01   1.736E-02 
   18   6.273E+01   2.899E+01   3.711E+00   1.879E-01   1.447E+01   2.349E-02 
   19   6.275E+01   2.897E+01   3.707E+00   1.883E-01   1.472E+01   2.405E-02 
   20   6.221E+01   2.885E+01   3.708E+00   1.892E-01   1.122E+01   1.863E-02 
   21   6.274E+01   2.895E+01   3.706E+00   1.903E-01   6.758E+00   1.123E-02 
   22   6.287E+01   2.898E+01   3.706E+00   1.887E-01   7.828E+00   1.282E-02 
   23   6.284E+01   2.899E+01   3.708E+00   1.879E-01   1.355E+01   2.201E-02 
   24   6.277E+01   2.904E+01   3.711E+00   1.878E-01   1.444E+01   2.345E-02 
   25   6.269E+01   2.912E+01   3.719E+00   1.888E-01   1.470E+01   2.398E-02 
   26   6.268E+01   2.919E+01   3.722E+00   1.895E-01   1.423E+01   2.312E-02 
   27   6.250E+01   2.930E+01   3.729E+00   1.905E-01   1.432E+01   2.334E-02 
   28   6.166E+01   2.953E+01   3.738E+00   1.912E-01   1.484E+01   2.433E-02 
   29   6.136E+01   2.968E+01   3.741E+00   1.921E-01   1.436E+01   2.353E-02 
   30   6.111E+01   2.978E+01   3.745E+00   1.931E-01   1.369E+01   2.277E-02 
   31   6.048E+01   2.985E+01   3.750E+00   1.958E-01   7.388E+00   1.237E-02 
   32   5.987E+01   2.988E+01   3.755E+00   2.000E-01   9.464E-01   1.592E-03 
   33   5.964E+01   2.988E+01                           1.784E+03   1.702E+01 
   34   5.934E+01                                       1.556E+03   1.068E+01 
   35   5.895E+01   3.062E+01                           5.694E+02   5.348E+00 
   36   5.965E+01   2.998E+01                           1.391E+03   1.329E+01 
   37   6.051E+01   2.995E+01   3.746E+00               1.380E+02   3.633E-01 
   38   6.110E+01   2.987E+01   3.743E+00   1.972E-01   4.932E+00   8.337E-03 
   39   6.197E+01   2.950E+01   3.737E+00               1.502E+02   3.956E-01 
   40   6.331E+01   2.918E+01   3.720E+00   1.915E-01   8.681E+00   1.432E-02 
   41   6.363E+01   2.909E+01   3.716E+00   1.918E-01   6.490E+00   1.074E-02 
   42   6.397E+01   2.905E+01   3.712E+00   1.930E-01   3.180E+00   5.246E-03 
   43   6.308E+01   2.901E+01   3.709E+00   1.901E-01   8.918E+00   1.485E-02 
   44   5.613E+01                                       5.583E+03   2.521E+02 
   45   5.905E+01                                       1.507E+03   1.076E+01 
   46   5.970E+01   3.244E+01                           5.273E+02   4.817E+00 
   47   6.063E+01   3.159E+01                           3.854E+02   3.582E+00 
   48   5.910E+01                                       1.167E+03   8.462E+00 
   49   2.830E+01                                       9.026E+02   1.824E+01 
   50   1.441E+02                                       2.239E+03   1.963E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.50000000000     
