 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.107E+00                                       2.267E+03   1.489E+01 
    2   2.846E+00                                       1.399E+03   5.693E+00 
    3   3.528E+01   4.368E+00   1.388E+00               3.895E+01   1.123E-01 
    4   5.027E+01   3.000E+01   3.579E+00   3.591E-01   3.253E+00   5.552E-03 
    5   5.180E+01   3.017E+01   3.575E+00   3.574E-01   1.416E+01   2.410E-02 
    6   5.060E+01   3.022E+01   3.582E+00               1.153E+02   3.137E-01 
    7   5.102E+01   3.015E+01   3.576E+00   3.571E-01   2.728E+01   4.637E-02 
    8   5.168E+01   3.007E+01   3.571E+00   3.562E-01   2.723E+01   4.620E-02 
    9   5.237E+01   3.008E+01   3.568E+00   3.554E-01   2.717E+01   4.600E-02 
   10   5.210E+01   2.988E+01   3.563E+00   3.549E-01   2.691E+01   4.552E-02 
   11   5.227E+01   2.972E+01   3.558E+00   3.542E-01   2.017E+01   3.408E-02 
   12   5.276E+01   2.950E+01   3.549E+00   3.533E-01   1.600E+01   2.699E-02 
   13   5.334E+01   2.929E+01   3.541E+00   3.524E-01   2.370E+01   3.989E-02 
   14   5.400E+01   2.907E+01   3.538E+00               9.301E+01   2.539E-01 
   15   5.411E+01   2.905E+01   3.532E+00   3.514E-01   2.420E+01   4.065E-02 
   16   5.476E+01   2.883E+01   3.523E+00   3.510E-01   2.677E+01   4.495E-02 
   17   5.490E+01   2.880E+01   3.522E+00   3.514E-01   1.753E+01   2.946E-02 
   18   5.521E+01   2.869E+01   3.518E+00   3.509E-01   2.677E+01   4.494E-02 
   19   5.558E+01   2.860E+01   3.512E+00   3.513E-01   2.650E+01   4.454E-02 
   20   5.621E+01   2.885E+01   3.514E+00   3.517E-01   1.812E+01   3.049E-02 
   21   5.567E+01   2.858E+01   3.511E+00   3.524E-01   1.140E+01   1.921E-02 
   22   5.559E+01   2.853E+01   3.512E+00   3.515E-01   1.396E+01   2.347E-02 
   23   5.547E+01   2.858E+01   3.515E+00   3.510E-01   2.513E+01   4.218E-02 
   24   5.531E+01   2.865E+01   3.519E+00   3.511E-01   2.677E+01   4.497E-02 
   25   5.526E+01   2.875E+01   3.525E+00   3.515E-01   2.681E+01   4.506E-02 
   26   5.487E+01   2.889E+01   3.533E+00   3.521E-01   2.687E+01   4.520E-02 
   27   5.439E+01   2.905E+01   3.540E+00   3.526E-01   2.692E+01   4.533E-02 
   28   5.389E+01   2.926E+01   3.547E+00   3.533E-01   2.695E+01   4.544E-02 
   29   5.344E+01   2.949E+01   3.552E+00   3.540E-01   2.664E+01   4.499E-02 
   30   5.279E+01   2.972E+01   3.557E+00   3.546E-01   2.333E+01   3.943E-02 
   31   5.180E+01   3.001E+01   3.563E+00   3.562E-01   1.261E+01   2.139E-02 
   32   5.093E+01   3.019E+01   3.568E+00   3.591E-01   1.715E+00   2.927E-03 
   33   5.046E+01   3.031E+01                           1.870E+03   1.772E+01 
   34   4.083E+01                                       1.049E+03   8.167E+00 
   35   4.816E+01   3.093E+01                           5.987E+02   5.584E+00 
   36   5.082E+01   3.030E+01                           1.455E+03   1.385E+01 
   37   5.186E+01   3.006E+01   3.556E+00               1.328E+02   3.617E-01 
   38   5.316E+01   2.968E+01   3.551E+00   3.572E-01   8.201E+00   1.395E-02 
   39   5.457E+01   2.915E+01   3.544E+00               1.282E+02   3.495E-01 
   40   5.552E+01   2.878E+01   3.533E+00   3.532E-01   1.551E+01   2.615E-02 
   41   5.604E+01   2.867E+01   3.525E+00   3.532E-01   1.144E+01   1.930E-02 
   42   5.647E+01   2.861E+01   3.520E+00   3.531E-01   5.891E+00   9.939E-03 
   43   5.566E+01   2.858E+01   3.517E+00   3.519E-01   1.420E+01   2.389E-02 
   44   3.687E+01                                       3.815E+03   1.921E+02 
   45   3.877E+01                                       1.035E+03   8.139E+00 
   46   4.680E+01   3.288E+01                           5.799E+02   5.153E+00 
   47   5.079E+01   3.146E+01                           4.022E+02   3.727E+00 
   48   3.916E+01                                       9.353E+02   7.921E+00 
   49   2.444E+01                                       8.016E+02   1.699E+01 
   50   1.109E+02                                       1.855E+03   1.923E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.50000000000     
