 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.340E-01                                       1.232E+03   1.436E+01 
    2   2.119E+00                                       1.247E+03   7.076E+00 
    3   2.138E+01   8.094E+00   2.721E+00               5.542E+01   1.776E-01 
    4   3.436E+01   2.915E+01   4.528E+00   2.320E-01   2.325E+00   3.055E-03 
    5   3.431E+01   2.911E+01   4.525E+00   2.299E-01   1.021E+01   1.358E-02 
    6   3.430E+01   2.924E+01   4.532E+00               1.389E+02   3.110E-01 
    7   3.425E+01   2.916E+01   4.524E+00   2.287E-01   1.996E+01   2.718E-02 
    8   3.419E+01   2.908E+01   4.523E+00   2.277E-01   1.927E+01   2.497E-02 
    9   3.409E+01   2.898E+01   4.522E+00   2.268E-01   1.920E+01   2.480E-02 
   10   3.404E+01   2.894E+01   4.521E+00   2.261E-01   1.899E+01   2.448E-02 
   11   3.420E+01   2.900E+01   4.521E+00   2.255E-01   1.424E+01   1.833E-02 
   12   3.427E+01   2.901E+01   4.521E+00   2.251E-01   1.131E+01   1.454E-02 
   13   3.427E+01   2.899E+01   4.522E+00   2.237E-01   1.706E+01   2.254E-02 
   14   3.449E+01   2.909E+01   4.536E+00               1.130E+02   2.532E-01 
   15   3.427E+01   2.896E+01   4.522E+00   2.224E-01   1.726E+01   2.248E-02 
   16   3.420E+01   2.889E+01   4.520E+00   2.220E-01   1.879E+01   2.393E-02 
   17   3.450E+01   2.907E+01   4.523E+00   2.226E-01   1.232E+01   1.573E-02 
   18   3.401E+01   2.877E+01   4.518E+00   2.221E-01   1.879E+01   2.395E-02 
   19   3.348E+01   2.844E+01   4.515E+00   2.224E-01   1.861E+01   2.373E-02 
   20   3.450E+01   2.904E+01   4.518E+00   2.230E-01   1.279E+01   1.643E-02 
   21   3.411E+01   2.881E+01   4.516E+00   2.235E-01   8.017E+00   1.027E-02 
   22   3.405E+01   2.877E+01   4.516E+00   2.227E-01   9.814E+00   1.254E-02 
   23   3.395E+01   2.872E+01   4.516E+00   2.221E-01   1.765E+01   2.248E-02 
   24   3.375E+01   2.861E+01   4.516E+00   2.221E-01   1.880E+01   2.396E-02 
   25   3.404E+01   2.877E+01   4.518E+00   2.225E-01   1.883E+01   2.401E-02 
   26   3.409E+01   2.879E+01   4.517E+00   2.234E-01   1.891E+01   2.416E-02 
   27   3.391E+01   2.868E+01   4.517E+00   2.242E-01   1.898E+01   2.432E-02 
   28   3.389E+01   2.872E+01   4.517E+00   2.243E-01   1.897E+01   2.432E-02 
   29   3.352E+01   2.858E+01   4.516E+00   2.250E-01   1.877E+01   2.411E-02 
   30   3.358E+01   2.868E+01   4.517E+00   2.258E-01   1.697E+01   2.288E-02 
   31   3.392E+01   2.899E+01   4.519E+00   2.287E-01   9.151E+00   1.228E-02 
   32   3.407E+01   2.913E+01   4.521E+00   2.329E-01   1.230E+00   1.621E-03 
   33   3.415E+01   2.923E+01                           2.376E+03   1.665E+01 
   34   3.374E+01                                       1.182E+03   1.047E+01 
   35   3.336E+01   2.928E+01                           7.395E+02   5.233E+00 
   36   3.346E+01   2.900E+01                           1.848E+03   1.298E+01 
   37   3.330E+01   2.871E+01   4.520E+00               1.624E+02   3.722E-01 
   38   3.338E+01   2.864E+01   4.518E+00   2.313E-01   6.126E+00   8.548E-03 
   39   3.402E+01   2.881E+01   4.519E+00               1.562E+02   3.539E-01 
   40   3.406E+01   2.870E+01   4.515E+00   2.253E-01   1.097E+01   1.412E-02 
   41   3.391E+01   2.859E+01   4.514E+00   2.256E-01   8.109E+00   1.046E-02 
   42   3.414E+01   2.870E+01   4.515E+00   2.261E-01   4.184E+00   5.402E-03 
   43   3.375E+01   2.858E+01   4.514E+00   2.239E-01   1.042E+01   1.413E-02 
   44   3.140E+01                                       4.400E+03   2.470E+02 
   45   3.280E+01                                       1.177E+03   1.055E+01 
   46   3.269E+01   2.923E+01                           6.481E+02   4.661E+00 
   47   3.333E+01   2.920E+01                           4.881E+02   3.496E+00 
   48   3.182E+01                                       9.134E+02   8.269E+00 
   49   1.058E+01                                       5.396E+02   1.754E+01 
   50   4.101E+01                                       1.409E+03   1.890E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1991.75000000000     
