 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.713E-01                                       1.276E+03   1.413E+01 
    2   1.237E+00                                       6.639E+02   5.472E+00 
    3   2.100E+01   3.251E+00   1.710E+00               3.523E+01   1.092E-01 
    4   3.384E+01   3.005E+01   4.391E+00   4.198E-01   4.218E+00   5.733E-03 
    5   3.386E+01   3.004E+01   4.387E+00   4.177E-01   1.838E+01   2.490E-02 
    6   3.387E+01   3.021E+01   4.395E+00               1.346E+02   3.099E-01 
    7   3.382E+01   3.012E+01   4.390E+00   4.173E-01   3.540E+01   4.790E-02 
    8   3.378E+01   3.001E+01   4.386E+00   4.162E-01   3.535E+01   4.773E-02 
    9   3.371E+01   2.991E+01   4.384E+00   4.153E-01   3.527E+01   4.754E-02 
   10   3.376E+01   2.989E+01   4.383E+00   4.147E-01   3.495E+01   4.705E-02 
   11   3.399E+01   2.998E+01   4.382E+00   4.138E-01   2.621E+01   3.523E-02 
   12   3.416E+01   3.001E+01   4.380E+00   4.127E-01   2.080E+01   2.791E-02 
   13   3.421E+01   2.995E+01   4.379E+00   4.117E-01   3.081E+01   4.126E-02 
   14   3.453E+01   3.008E+01   4.385E+00               1.089E+02   2.507E-01 
   15   3.430E+01   2.993E+01   4.378E+00   4.106E-01   3.147E+01   4.206E-02 
   16   3.437E+01   2.991E+01   4.374E+00   4.101E-01   3.482E+01   4.652E-02 
   17   3.473E+01   3.012E+01   4.377E+00   4.106E-01   2.280E+01   3.047E-02 
   18   3.447E+01   2.993E+01   4.373E+00   4.101E-01   3.482E+01   4.651E-02 
   19   3.461E+01   2.999E+01   4.371E+00   4.105E-01   3.447E+01   4.609E-02 
   20   3.488E+01   3.016E+01   4.373E+00   4.111E-01   2.357E+01   3.154E-02 
   21   3.482E+01   3.011E+01   4.372E+00   4.119E-01   1.482E+01   1.986E-02 
   22   3.443E+01   2.987E+01   4.370E+00   4.107E-01   1.816E+01   2.428E-02 
   23   3.391E+01   2.957E+01   4.370E+00   4.101E-01   3.268E+01   4.364E-02 
   24   3.377E+01   2.949E+01   4.370E+00   4.102E-01   3.483E+01   4.653E-02 
   25   3.397E+01   2.960E+01   4.373E+00   4.106E-01   3.487E+01   4.662E-02 
   26   3.403E+01   2.968E+01   4.374E+00   4.113E-01   3.493E+01   4.675E-02 
   27   3.406E+01   2.976E+01   4.377E+00   4.120E-01   3.499E+01   4.688E-02 
   28   3.383E+01   2.971E+01   4.378E+00   4.127E-01   3.503E+01   4.699E-02 
   29   3.348E+01   2.959E+01   4.379E+00   4.136E-01   3.462E+01   4.651E-02 
   30   3.322E+01   2.955E+01   4.380E+00   4.143E-01   3.030E+01   4.077E-02 
   31   3.352E+01   2.990E+01   4.383E+00   4.162E-01   1.637E+01   2.209E-02 
   32   3.364E+01   3.009E+01   4.385E+00   4.198E-01   2.224E+00   3.023E-03 
   33   3.374E+01   3.021E+01                           2.502E+03   1.739E+01 
   34   3.171E+01                                       1.002E+03   7.998E+00 
   35   3.265E+01   3.011E+01                           7.761E+02   5.480E+00 
   36   3.310E+01   2.988E+01                           1.943E+03   1.360E+01 
   37   3.317E+01   2.973E+01   4.381E+00               1.552E+02   3.572E-01 
   38   3.361E+01   2.977E+01   4.380E+00   4.175E-01   1.065E+01   1.441E-02 
   39   3.380E+01   2.964E+01   4.379E+00               1.500E+02   3.451E-01 
   40   3.381E+01   2.948E+01   4.373E+00   4.127E-01   2.016E+01   2.704E-02 
   41   3.352E+01   2.924E+01   4.370E+00   4.128E-01   1.487E+01   1.995E-02 
   42   3.351E+01   2.918E+01   4.368E+00   4.127E-01   7.658E+00   1.028E-02 
   43   3.355E+01   2.932E+01   4.368E+00   4.112E-01   1.846E+01   2.471E-02 
   44   2.760E+01                                       3.570E+03   1.873E+02 
   45   2.897E+01                                       9.657E+02   7.939E+00 
   46   3.159E+01   2.986E+01                           6.838E+02   5.048E+00 
   47   3.302E+01   3.001E+01                           5.092E+02   3.653E+00 
   48   2.898E+01                                       7.905E+02   7.680E+00 
   49   9.940E+00                                       4.892E+02   1.630E+01 
   50   3.800E+01                                       1.361E+03   1.863E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1991.75000000000     
