**********************************************************************												
*	Non-zero	exchange	coefficients	between	PLANAR	boxes	of	the	regional			
*	model	for	every	PLANAR	layer.							
**********************************************************************												
1	k,	Number	of	the	LAYER							
177	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
          17          20   21229.92    
          18          16   9000.938    
          18          17   3519.401    
          18          19   9354.705    
          18          23   8391.786    
          19          18   8020.652    
          19          20   5122.477    
          19          21   12163.21    
          19          22   18219.89    
          20          17   5006.198    
          20          19   17988.30    
          20          21   25170.46    
          21          19   11015.93    
          21          20   21812.56    
          21          22   7900.331    
          22          19   5167.292    
          22          21   3395.154    
          22          23   22036.78    
          22          43   315.0832    
          23          18   3165.528    
          23          22   4475.080    
          23          24   17820.38    
          23          43   12385.14    
          24          16   5537.434    
          24          23   2214.120    
          24          25   11422.33    
          24          43   12374.65    
          25          15   6937.313    
          25          24   3070.523    
          25          26   7962.496    
          25          42   7997.503    
          26          13   5063.458    
          26          25   4026.652    
          26          27   7624.911    
          26          41   5637.076    
          27          12   6396.249    
          27          26   5996.337    
          27          28   16789.61    
          27          40   4212.368    
          28          11   3951.944    
          28          27   4109.143    
          28          29   27680.79    
          28          39   4985.036    
          29          10   6006.520    
          29          28   1023.757    
          29          30   30179.07    
          29          38   7138.684    
          30           9   6586.667    
          30          29   900.3718    
          30          31   26143.33    
          30          37   11435.89    
          31           8   8140.909    
          31          30   1329.370    
          31          32   22573.88    
          31          36   12125.54    
          32           7   15809.18    
          32          31   2134.026    
          32          33   22640.91    
          32          35   1689.658    
          33           6   22823.67    
          33          32   8301.775    
          35          32   1790.596    
          35          36   1528.189    
          36          31   9865.092    
          36          35   1629.127    
          36          37   13673.05    
          37          30   9240.936    
          37          36   11513.53    
          37          38   14314.24    
          37          46   1208.572    
          38          29   12158.78    
          38          37   10170.03    
          38          39   6791.787    
          38          47   1630.657    
          39          28   11185.42    
          39          38   7603.662    
          39          40   1750.415    
          39          47   481.7218    
          40          27   12361.05    
          40          39   8616.424    
          40          41   2627.600    
          41          26   5639.642    
          41          40   17642.29    
          41          42   2492.034    
          42          25   6196.554    
          42          41   17509.29    
          42          43   3781.303    
          43          22   319.0065    
          43          23   5219.536    
          43          24   6320.023    
          43          42   16997.61    
          46          37   998.3096    
          46          47   775.0452    
          47          38   1694.669    
          47          39   627.9722    
          47          46   564.7826    
_____________________________________________________________________												
3	k,	Number	of	the	LAYER							
128	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
           4           5   35859.42    
           4           6   7212.882    
           4           7   9690.291    
           5           4   12897.71    
           5           8   10276.29    
           5           9   15967.07    
           5          10   18059.63    
           5          11   830.3018    
           6           4   18019.64    
           6           7   31040.86    
           7           4   21845.23    
           7           6   41847.62    
           7           8   14087.96    
           7          32   11554.99    
           8           5   8873.160    
           8           7   27169.74    
           8           9   20743.61    
           8          31   6224.130    
           9           5   5887.980    
