 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.109E+00                                       4.650E+03   1.493E+01 
    2   5.414E+00                                       2.463E+03   5.647E+00 
    3   6.787E+01   4.261E+00   1.254E+00               7.454E+01   1.115E-01 
    4   8.443E+01   3.236E+01   3.408E+00   3.435E-01   5.305E+00   5.416E-03 
    5   8.193E+01   3.167E+01   3.400E+00   3.419E-01   2.309E+01   2.350E-02 
    6   8.194E+01   3.243E+01   3.409E+00               2.046E+02   3.112E-01 
    7   7.889E+01   3.162E+01   3.401E+00   3.415E-01   4.447E+01   4.522E-02 
    8   7.682E+01   3.077E+01   3.392E+00   3.407E-01   4.438E+01   4.505E-02 
    9   7.801E+01   3.053E+01   3.388E+00   3.400E-01   4.425E+01   4.485E-02 
   10   8.015E+01   3.035E+01   3.382E+00   3.395E-01   4.383E+01   4.439E-02 
   11   8.513E+01   3.038E+01   3.373E+00   3.388E-01   3.285E+01   3.323E-02 
   12   8.539E+01   2.947E+01   3.358E+00   3.379E-01   2.606E+01   2.632E-02 
   13   8.150E+01   2.790E+01   3.342E+00   3.371E-01   3.857E+01   3.889E-02 
   14   8.498E+01   2.724E+01   3.333E+00               1.654E+02   2.519E-01 
   15   7.748E+01   2.602E+01   3.325E+00   3.362E-01   3.937E+01   3.962E-02 
   16   7.443E+01   2.435E+01   3.310E+00   3.358E-01   4.356E+01   4.381E-02 
   17   8.302E+01   2.537E+01   3.309E+00   3.361E-01   2.852E+01   2.872E-02 
   18   7.532E+01   2.370E+01   3.302E+00   3.357E-01   4.354E+01   4.380E-02 
   19   7.666E+01   2.328E+01   3.294E+00   3.361E-01   4.312E+01   4.342E-02 
   20   8.245E+01   2.425E+01   3.296E+00   3.364E-01   2.949E+01   2.972E-02 
   21   7.677E+01   2.317E+01   3.291E+00   3.371E-01   1.856E+01   1.873E-02 
   22   7.774E+01   2.329E+01   3.293E+00   3.362E-01   2.272E+01   2.288E-02 
   23   7.463E+01   2.312E+01   3.297E+00   3.357E-01   4.088E+01   4.112E-02 
   24   7.467E+01   2.354E+01   3.304E+00   3.358E-01   4.356E+01   4.383E-02 
   25   7.731E+01   2.444E+01   3.315E+00   3.362E-01   4.362E+01   4.392E-02 
   26   8.055E+01   2.567E+01   3.327E+00   3.368E-01   4.372E+01   4.406E-02 
   27   8.184E+01   2.664E+01   3.342E+00   3.373E-01   4.381E+01   4.419E-02 
   28   8.417E+01   2.794E+01   3.353E+00   3.379E-01   4.388E+01   4.430E-02 
   29   8.180E+01   2.863E+01   3.362E+00   3.387E-01   4.338E+01   4.387E-02 
   30   7.794E+01   2.926E+01   3.370E+00   3.392E-01   3.799E+01   3.845E-02 
   31   7.274E+01   3.000E+01   3.379E+00   3.407E-01   2.054E+01   2.086E-02 
   32   7.425E+01   3.130E+01   3.389E+00   3.435E-01   2.797E+00   2.855E-03 
   33   7.428E+01   3.190E+01                           3.007E+03   1.775E+01 
   34   4.826E+01                                       1.861E+03   8.153E+00 
   35   6.561E+01   3.368E+01                           9.802E+02   5.593E+00 
   36   7.172E+01   3.147E+01                           2.357E+03   1.388E+01 
   37   7.489E+01   3.036E+01   3.367E+00               2.361E+02   3.589E-01 
   38   7.824E+01   2.877E+01   3.359E+00   3.416E-01   1.337E+01   1.360E-02 
   39   8.409E+01   2.716E+01   3.346E+00               2.280E+02   3.468E-01 
   40   8.532E+01   2.569E+01   3.329E+00   3.378E-01   2.524E+01   2.549E-02 
   41   8.545E+01   2.506E+01   3.315E+00   3.378E-01   1.863E+01   1.882E-02 
   42   8.327E+01   2.437E+01   3.306E+00   3.377E-01   9.590E+00   9.690E-03 
   43   7.954E+01   2.382E+01   3.300E+00   3.366E-01   2.311E+01   2.329E-02 
   44   4.131E+01                                       7.188E+03   1.924E+02 
   45   4.639E+01                                       1.938E+03   8.142E+00 
   46   7.006E+01   3.976E+01                           9.897E+02   5.159E+00 
   47   7.765E+01   3.461E+01                           6.638E+02   3.733E+00 
   48   5.337E+01                                       1.770E+03   7.921E+00 
   49   1.669E+01                                       1.595E+03   1.698E+01 
   50   1.585E+02                                       3.028E+03   1.928E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1987.50000000000     
