 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.025E+00                                       7.296E+02   1.506E+01 
    2   5.044E+00                                       7.336E+02   7.239E+00 
    3   3.727E+01   1.344E+01   2.299E+00               2.114E+01   1.818E-01 
    4   5.792E+01   3.203E+01   3.912E+00   2.039E-01   7.007E-01   2.993E-03 
    5   5.793E+01   3.197E+01   3.907E+00   2.010E-01   3.146E+00   1.359E-02 
    6   5.842E+01   3.222E+01   3.918E+00               4.507E+01   3.141E-01 
    7   5.685E+01   3.185E+01   3.907E+00   2.008E-01   6.261E+00   2.744E-02 
    8   5.723E+01   3.179E+01   3.900E+00   1.994E-01   5.944E+00   2.535E-02 
    9   5.738E+01   3.172E+01   3.897E+00   1.981E-01   5.786E+00   2.433E-02 
   10   5.762E+01   3.173E+01   3.892E+00   1.973E-01   5.662E+00   2.364E-02 
   11   5.738E+01   3.147E+01   3.886E+00   1.967E-01   4.243E+00   1.769E-02 
   12   5.670E+01   3.079E+01   3.866E+00   1.953E-01   3.351E+00   1.391E-02 
   13   5.642E+01   3.053E+01   3.850E+00   1.937E-01   5.006E+00   2.084E-02 
   14   5.621E+01   3.035E+01   3.857E+00               3.866E+01   2.765E-01 
   15   5.624E+01   3.028E+01   3.842E+00   1.930E-01   5.192E+00   2.177E-02 
   16   5.618E+01   3.003E+01   3.825E+00   1.921E-01   5.780E+00   2.426E-02 
   17   5.625E+01   3.015E+01   3.824E+00   1.928E-01   4.010E+00   1.735E-02 
   18   5.624E+01   3.000E+01   3.819E+00   1.920E-01   5.654E+00   2.348E-02 
   19   5.635E+01   2.998E+01   3.812E+00   1.924E-01   5.716E+00   2.404E-02 
   20   5.636E+01   3.003E+01   3.813E+00   1.933E-01   4.252E+00   1.862E-02 
   21   5.637E+01   2.997E+01   3.810E+00   1.945E-01   2.588E+00   1.123E-02 
   22   5.632E+01   2.992E+01   3.810E+00   1.928E-01   3.032E+00   1.282E-02 
   23   5.618E+01   2.991E+01   3.815E+00   1.920E-01   5.297E+00   2.201E-02 
   24   5.608E+01   3.002E+01   3.821E+00   1.920E-01   5.646E+00   2.344E-02 
   25   5.617E+01   3.019E+01   3.834E+00   1.929E-01   5.727E+00   2.397E-02 
   26   5.630E+01   3.032E+01   3.842E+00   1.937E-01   5.594E+00   2.312E-02 
   27   5.662E+01   3.060E+01   3.857E+00   1.948E-01   5.630E+00   2.333E-02 
   28   5.703E+01   3.110E+01   3.874E+00   1.955E-01   5.785E+00   2.432E-02 
   29   5.694E+01   3.129E+01   3.879E+00   1.965E-01   5.632E+00   2.352E-02 
   30   5.655E+01   3.140E+01   3.887E+00   1.975E-01   5.264E+00   2.276E-02 
   31   5.666E+01   3.164E+01   3.896E+00   2.003E-01   2.847E+00   1.237E-02 
   32   5.712E+01   3.193E+01   3.905E+00   2.048E-01   3.710E-01   1.592E-03 
   33   5.761E+01   3.206E+01                           7.517E+02   1.696E+01 
   34   5.788E+01                                       6.175E+02   1.074E+01 
   35   5.743E+01   3.278E+01                           2.398E+02   5.333E+00 
   36   5.780E+01   3.199E+01                           5.860E+02   1.324E+01 
   37   5.790E+01   3.197E+01   3.890E+00               5.195E+01   3.621E-01 
   38   5.770E+01   3.176E+01   3.885E+00   2.018E-01   1.892E+00   8.332E-03 
   39   5.773E+01   3.123E+01   3.872E+00               5.497E+01   3.945E-01 
   40   5.712E+01   3.055E+01   3.841E+00   1.959E-01   3.373E+00   1.432E-02 
   41   5.651E+01   3.020E+01   3.834E+00   1.961E-01   2.514E+00   1.074E-02 
   42   5.634E+01   3.006E+01   3.825E+00   1.973E-01   1.249E+00   5.245E-03 
   43   5.613E+01   2.992E+01   3.818E+00   1.943E-01   3.372E+00   1.485E-02 
   44   5.635E+01                                       2.273E+03   2.538E+02 
   45   6.080E+01                                       6.108E+02   1.084E+01 
   46   5.964E+01   3.446E+01                           2.219E+02   4.810E+00 
   47   5.845E+01   3.327E+01                           1.613E+02   3.575E+00 
   48   5.561E+01                                       4.784E+02   8.528E+00 
   49   2.825E+01                                       3.543E+02   1.823E+01 
   50   6.860E+01                                       4.662E+02   1.924E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.85000000000     
