 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.678E-01                                       1.279E+03   1.459E+01 
    2   2.649E+00                                       1.415E+03   7.122E+00 
    3   2.231E+01   8.899E+00   2.524E+00               5.073E+01   1.785E-01 
    4   3.520E+01   2.726E+01   4.146E+00   2.229E-01   2.182E+00   3.082E-03 
    5   3.533E+01   2.731E+01   4.144E+00   2.182E-01   9.723E+00   1.438E-02 
    6   3.539E+01   2.747E+01   4.153E+00               1.259E+02   3.112E-01 
    7   3.580E+01   2.761E+01   4.144E+00   2.171E-01   1.907E+01   2.911E-02 
    8   3.610E+01   2.769E+01   4.143E+00   2.157E-01   1.813E+01   2.560E-02 
    9   3.592E+01   2.756E+01   4.141E+00   2.148E-01   1.776E+01   2.435E-02 
   10   3.589E+01   2.755E+01   4.140E+00   2.139E-01   1.756E+01   2.398E-02 
   11   3.577E+01   2.748E+01   4.139E+00   2.131E-01   1.314E+01   1.793E-02 
   12   3.580E+01   2.747E+01   4.138E+00   2.122E-01   1.041E+01   1.416E-02 
   13   3.592E+01   2.751E+01   4.138E+00   2.106E-01   1.593E+01   2.290E-02 
   14   3.555E+01   2.730E+01   4.151E+00               1.031E+02   2.587E-01 
   15   3.583E+01   2.744E+01   4.139E+00   2.094E-01   1.642E+01   2.398E-02 
   16   3.588E+01   2.745E+01   4.139E+00   2.087E-01   1.810E+01   2.635E-02 
   17   3.554E+01   2.728E+01   4.142E+00   2.101E-01   1.208E+01   1.812E-02 
   18   3.577E+01   2.738E+01   4.138E+00   2.087E-01   1.790E+01   2.561E-02 
   19   3.614E+01   2.757E+01   4.137E+00   2.096E-01   1.777E+01   2.553E-02 
   20   3.628E+01   2.765E+01   4.139E+00   2.108E-01   1.246E+01   1.862E-02 
   21   3.579E+01   2.738E+01   4.135E+00   2.118E-01   7.717E+00   1.123E-02 
   22   3.581E+01   2.739E+01   4.135E+00   2.102E-01   9.430E+00   1.370E-02 
   23   3.600E+01   2.749E+01   4.135E+00   2.092E-01   1.671E+01   2.365E-02 
   24   3.593E+01   2.745E+01   4.135E+00   2.090E-01   1.781E+01   2.521E-02 
   25   3.628E+01   2.761E+01   4.136E+00   2.093E-01   1.801E+01   2.592E-02 
   26   3.708E+01   2.801E+01   4.137E+00   2.102E-01   1.766E+01   2.450E-02 
   27   3.709E+01   2.800E+01   4.137E+00   2.112E-01   1.758E+01   2.408E-02 
   28   3.720E+01   2.806E+01   4.139E+00   2.119E-01   1.773E+01   2.456E-02 
   29   3.694E+01   2.797E+01   4.139E+00   2.131E-01   1.736E+01   2.365E-02 
   30   3.656E+01   2.783E+01   4.140E+00   2.143E-01   1.554E+01   2.191E-02 
   31   3.637E+01   2.785E+01   4.141E+00   2.165E-01   8.315E+00   1.153E-02 
   32   3.614E+01   2.785E+01   4.141E+00   2.212E-01   1.142E+00   1.604E-03 
   33   3.531E+01   2.753E+01                           2.068E+03   1.660E+01 
   34   3.477E+01                                       1.164E+03   1.043E+01 
   35   3.457E+01   2.774E+01                           6.462E+02   5.215E+00 
   36   3.531E+01   2.768E+01                           1.609E+03   1.295E+01 
   37   3.611E+01   2.778E+01   4.141E+00               1.450E+02   3.576E-01 
   38   3.682E+01   2.802E+01   4.140E+00   2.158E-01   5.358E+00   7.380E-03 
   39   3.728E+01   2.811E+01   4.141E+00               1.408E+02   3.493E-01 
   40   3.717E+01   2.796E+01   4.134E+00   2.130E-01   1.049E+01   1.520E-02 
   41   3.691E+01   2.784E+01   4.134E+00   2.132E-01   7.687E+00   1.101E-02 
   42   3.640E+01   2.756E+01   4.132E+00   2.150E-01   3.921E+00   5.488E-03 
   43   3.606E+01   2.749E+01   4.133E+00   2.130E-01   9.973E+00   1.527E-02 
   44   3.243E+01                                       4.395E+03   2.479E+02 
   45   3.454E+01                                       1.174E+03   1.059E+01 
   46   3.517E+01   2.829E+01                           5.768E+02   4.699E+00 
   47   3.575E+01   2.814E+01                           4.302E+02   3.496E+00 
   48   3.467E+01                                       9.134E+02   8.318E+00 
   49   1.196E+01                                       6.026E+02   1.775E+01 
   50   5.414E+01                                       1.332E+03   1.889E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
