 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.737E-01                                       1.284E+03   1.459E+01 
    2   2.754E+00                                       1.459E+03   7.132E+00 
    3   2.513E+01   1.001E+01   2.705E+00               5.338E+01   1.788E-01 
    4   3.946E+01   3.116E+01   4.363E+00   2.251E-01   2.196E+00   3.082E-03 
    5   3.954E+01   3.119E+01   4.361E+00   2.202E-01   9.774E+00   1.438E-02 
    6   3.969E+01   3.142E+01   4.370E+00               1.307E+02   3.115E-01 
    7   3.974E+01   3.138E+01   4.361E+00   2.191E-01   1.916E+01   2.911E-02 
    8   3.994E+01   3.141E+01   4.358E+00   2.175E-01   1.822E+01   2.561E-02 
    9   3.999E+01   3.139E+01   4.357E+00   2.166E-01   1.785E+01   2.435E-02 
   10   3.998E+01   3.136E+01   4.356E+00   2.157E-01   1.764E+01   2.399E-02 
   11   3.990E+01   3.131E+01   4.355E+00   2.149E-01   1.320E+01   1.793E-02 
   12   3.996E+01   3.132E+01   4.354E+00   2.140E-01   1.046E+01   1.416E-02 
   13   4.010E+01   3.137E+01   4.355E+00   2.123E-01   1.600E+01   2.290E-02 
   14   3.997E+01   3.128E+01   4.371E+00               1.071E+02   2.589E-01 
   15   4.023E+01   3.141E+01   4.356E+00   2.111E-01   1.650E+01   2.399E-02 
   16   4.059E+01   3.157E+01   4.357E+00   2.103E-01   1.818E+01   2.635E-02 
   17   4.003E+01   3.128E+01   4.361E+00   2.118E-01   1.214E+01   1.812E-02 
   18   4.045E+01   3.148E+01   4.357E+00   2.104E-01   1.799E+01   2.562E-02 
   19   4.088E+01   3.169E+01   4.357E+00   2.113E-01   1.786E+01   2.554E-02 
   20   4.038E+01   3.144E+01   4.357E+00   2.126E-01   1.253E+01   1.862E-02 
   21   4.086E+01   3.168E+01   4.356E+00   2.137E-01   7.758E+00   1.124E-02 
   22   4.088E+01   3.168E+01   4.355E+00   2.120E-01   9.475E+00   1.370E-02 
   23   4.094E+01   3.172E+01   4.355E+00   2.109E-01   1.679E+01   2.365E-02 
   24   4.080E+01   3.164E+01   4.353E+00   2.107E-01   1.789E+01   2.521E-02 
   25   4.050E+01   3.149E+01   4.353E+00   2.110E-01   1.809E+01   2.592E-02 
   26   4.062E+01   3.154E+01   4.352E+00   2.119E-01   1.774E+01   2.451E-02 
   27   4.084E+01   3.165E+01   4.353E+00   2.129E-01   1.766E+01   2.409E-02 
   28   4.075E+01   3.163E+01   4.355E+00   2.136E-01   1.781E+01   2.457E-02 
   29   4.080E+01   3.168E+01   4.355E+00   2.149E-01   1.744E+01   2.366E-02 
   30   4.075E+01   3.172E+01   4.357E+00   2.160E-01   1.562E+01   2.191E-02 
   31   4.062E+01   3.178E+01   4.357E+00   2.184E-01   8.357E+00   1.153E-02 
   32   4.032E+01   3.175E+01   4.357E+00   2.234E-01   1.148E+00   1.604E-03 
   33   3.957E+01   3.149E+01                           2.372E+03   1.671E+01 
   34   3.908E+01                                       1.323E+03   1.061E+01 
   35   3.890E+01   3.177E+01                           7.410E+02   5.251E+00 
   36   3.986E+01   3.179E+01                           1.846E+03   1.304E+01 
   37   4.112E+01   3.209E+01   4.359E+00               1.505E+02   3.580E-01 
   38   4.150E+01   3.215E+01   4.358E+00   2.177E-01   5.385E+00   7.381E-03 
   39   4.128E+01   3.191E+01   4.358E+00               1.461E+02   3.499E-01 
   40   4.068E+01   3.151E+01   4.350E+00   2.148E-01   1.054E+01   1.520E-02 
   41   4.022E+01   3.127E+01   4.348E+00   2.150E-01   7.725E+00   1.101E-02 
   42   4.044E+01   3.139E+01   4.349E+00   2.170E-01   3.942E+00   5.489E-03 
   43   4.038E+01   3.140E+01   4.350E+00   2.149E-01   1.002E+01   1.527E-02 
   44   3.669E+01                                       4.986E+03   2.517E+02 
   45   3.927E+01                                       1.334E+03   1.076E+01 
   46   3.951E+01   3.236E+01                           6.613E+02   4.734E+00 
   47   4.049E+01   3.234E+01                           4.932E+02   3.523E+00 
   48   3.892E+01                                       1.038E+03   8.444E+00 
   49   1.274E+01                                       6.409E+02   1.784E+01 
   50   4.629E+01                                       9.950E+02   1.860E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
