 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.027E+00                                       3.364E+03   1.517E+01 
    2   6.218E+00                                       2.772E+03   7.253E+00 
    3   4.300E+01   1.286E+01   2.066E+00               8.720E+01   1.830E-01 
    4   6.724E+01   2.932E+01   3.681E+00   1.980E-01   2.461E+00   3.026E-03 
    5   6.690E+01   2.923E+01   3.678E+00   1.939E-01   1.161E+01   1.415E-02 
    6   6.700E+01   2.940E+01   3.687E+00               1.670E+02   3.152E-01 
    7   6.660E+01   2.930E+01   3.677E+00   1.929E-01   2.359E+01   2.870E-02 
    8   6.621E+01   2.917E+01   3.675E+00   1.916E-01   2.084E+01   2.513E-02 
    9   6.594E+01   2.904E+01   3.674E+00   1.909E-01   1.989E+01   2.386E-02 
   10   6.577E+01   2.894E+01   3.673E+00   1.901E-01   1.964E+01   2.350E-02 
   11   6.628E+01   2.899E+01   3.671E+00   1.894E-01   1.469E+01   1.755E-02 
   12   6.661E+01   2.900E+01   3.670E+00   1.886E-01   1.163E+01   1.386E-02 
   13   6.690E+01   2.901E+01   3.670E+00   1.871E-01   1.886E+01   2.250E-02 
   14   6.770E+01   2.916E+01   3.686E+00               1.390E+02   2.622E-01 
   15   6.746E+01   2.910E+01   3.672E+00   1.860E-01   1.980E+01   2.359E-02 
   16   6.777E+01   2.912E+01   3.672E+00   1.853E-01   2.176E+01   2.591E-02 
   17   6.797E+01   2.918E+01   3.677E+00   1.865E-01   1.488E+01   1.785E-02 
   18   6.794E+01   2.914E+01   3.672E+00   1.853E-01   2.114E+01   2.516E-02 
   19   6.803E+01   2.915E+01   3.671E+00   1.861E-01   2.100E+01   2.509E-02 
   20   6.807E+01   2.918E+01   3.672E+00   1.872E-01   1.526E+01   1.834E-02 
   21   6.808E+01   2.915E+01   3.670E+00   1.880E-01   9.180E+00   1.104E-02 
   22   6.803E+01   2.914E+01   3.670E+00   1.866E-01   1.123E+01   1.346E-02 
   23   6.788E+01   2.911E+01   3.669E+00   1.857E-01   1.950E+01   2.322E-02 
   24   6.765E+01   2.906E+01   3.668E+00   1.856E-01   2.080E+01   2.475E-02 
   25   6.732E+01   2.895E+01   3.667E+00   1.859E-01   2.138E+01   2.547E-02 
   26   6.644E+01   2.872E+01   3.665E+00   1.867E-01   2.021E+01   2.403E-02 
   27   6.453E+01   2.826E+01   3.665E+00   1.876E-01   1.984E+01   2.360E-02 
   28   6.427E+01   2.833E+01   3.667E+00   1.882E-01   2.018E+01   2.408E-02 
   29   6.419E+01   2.846E+01   3.667E+00   1.894E-01   1.941E+01   2.317E-02 
   30   6.444E+01   2.871E+01   3.670E+00   1.904E-01   1.791E+01   2.151E-02 
   31   6.427E+01   2.892E+01   3.670E+00   1.923E-01   9.368E+00   1.130E-02 
   32   6.564E+01   2.926E+01   3.671E+00   1.966E-01   1.285E+00   1.573E-03 
   33   6.643E+01   2.940E+01                           2.371E+03   1.701E+01 
   34   6.502E+01                                       2.114E+03   1.067E+01 
   35   6.425E+01   3.025E+01                           7.582E+02   5.341E+00 
   36   6.348E+01   2.919E+01                           1.852E+03   1.327E+01 
   37   6.506E+01   2.918E+01   3.671E+00               1.921E+02   3.623E-01 
   38   6.578E+01   2.909E+01   3.669E+00   1.917E-01   6.004E+00   7.233E-03 
   39   6.618E+01   2.876E+01   3.669E+00               1.879E+02   3.540E-01 
   40   6.598E+01   2.841E+01   3.662E+00   1.892E-01   1.241E+01   1.494E-02 
   41   6.765E+01   2.879E+01   3.663E+00   1.893E-01   8.978E+00   1.081E-02 
   42   6.855E+01   2.897E+01   3.665E+00   1.909E-01   4.454E+00   5.384E-03 
   43   6.794E+01   2.907E+01   3.666E+00   1.891E-01   1.245E+01   1.507E-02 
   44   6.134E+01                                       7.513E+03   2.526E+02 
   45   6.460E+01                                       2.041E+03   1.081E+01 
   46   6.569E+01   3.268E+01                           7.023E+02   4.810E+00 
   47   6.683E+01   3.178E+01                           5.168E+02   3.581E+00 
   48   6.565E+01                                       1.572E+03   8.490E+00 
   49   2.826E+01                                       1.239E+03   1.828E+01 
   50   1.601E+02                                       3.123E+03   1.962E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.25000000000     
