 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.028E+00                                       3.364E+03   1.517E+01 
    2   6.235E+00                                       2.779E+03   7.253E+00 
    3   4.132E+01   1.301E+01   2.087E+00               8.738E+01   1.830E-01 
    4   6.355E+01   2.765E+01   3.650E+00   1.917E-01   2.367E+00   2.854E-03 
    5   6.348E+01   2.763E+01   3.648E+00   1.908E-01   1.030E+01   1.238E-02 
    6   6.339E+01   2.771E+01   3.654E+00               1.661E+02   3.140E-01 
    7   6.314E+01   2.766E+01   3.650E+00   1.905E-01   1.983E+01   2.380E-02 
    8   6.305E+01   2.760E+01   3.646E+00   1.900E-01   1.979E+01   2.370E-02 
    9   6.317E+01   2.756E+01   3.644E+00   1.896E-01   1.973E+01   2.359E-02 
   10   6.314E+01   2.751E+01   3.643E+00   1.894E-01   1.955E+01   2.337E-02 
   11   6.326E+01   2.750E+01   3.641E+00   1.892E-01   1.467E+01   1.754E-02 
   12   6.347E+01   2.747E+01   3.639E+00   1.888E-01   1.165E+01   1.390E-02 
   13   6.376E+01   2.741E+01   3.635E+00   1.882E-01   1.724E+01   2.051E-02 
   14   6.402E+01   2.741E+01   3.641E+00               1.348E+02   2.550E-01 
   15   6.401E+01   2.739E+01   3.634E+00   1.879E-01   1.761E+01   2.094E-02 
   16   6.413E+01   2.732E+01   3.631E+00   1.876E-01   1.948E+01   2.315E-02 
   17   6.415E+01   2.735E+01   3.632E+00   1.879E-01   1.276E+01   1.518E-02 
   18   6.418E+01   2.730E+01   3.629E+00   1.876E-01   1.948E+01   2.315E-02 
   19   6.421E+01   2.729E+01   3.628E+00   1.878E-01   1.929E+01   2.293E-02 
   20   6.421E+01   2.731E+01   3.629E+00   1.881E-01   1.320E+01   1.571E-02 
   21   6.423E+01   2.729E+01   3.628E+00   1.886E-01   8.304E+00   9.906E-03 
   22   6.423E+01   2.728E+01   3.628E+00   1.879E-01   1.017E+01   1.209E-02 
   23   6.420E+01   2.727E+01   3.628E+00   1.877E-01   1.830E+01   2.174E-02 
   24   6.419E+01   2.727E+01   3.629E+00   1.877E-01   1.950E+01   2.316E-02 
   25   6.427E+01   2.729E+01   3.631E+00   1.879E-01   1.952E+01   2.321E-02 
   26   6.411E+01   2.729E+01   3.633E+00   1.882E-01   1.956E+01   2.329E-02 
   27   6.320E+01   2.717E+01   3.635E+00   1.885E-01   1.960E+01   2.336E-02 
   28   6.188E+01   2.698E+01   3.636E+00   1.887E-01   1.961E+01   2.338E-02 
   29   6.313E+01   2.737E+01   3.638E+00   1.889E-01   1.936E+01   2.311E-02 
   30   6.286E+01   2.747E+01   3.640E+00   1.892E-01   1.694E+01   2.024E-02 
   31   6.151E+01   2.739E+01   3.641E+00   1.901E-01   9.161E+00   1.098E-02 
   32   6.247E+01   2.762E+01   3.644E+00   1.921E-01   1.251E+00   1.510E-03 
   33   6.306E+01   2.771E+01                           2.321E+03   1.700E+01 
   34   6.228E+01                                       2.184E+03   1.074E+01 
   35   6.165E+01   2.854E+01                           7.447E+02   5.336E+00 
   36   6.147E+01   2.759E+01                           1.802E+03   1.324E+01 
   37   6.111E+01   2.738E+01   3.639E+00               1.917E+02   3.624E-01 
   38   6.306E+01   2.758E+01   3.638E+00   1.901E-01   5.943E+00   7.125E-03 
   39   6.392E+01   2.742E+01   3.638E+00               1.855E+02   3.507E-01 
   40   6.552E+01   2.753E+01   3.633E+00   1.887E-01   1.128E+01   1.346E-02 
   41   6.509E+01   2.735E+01   3.631E+00   1.887E-01   8.323E+00   9.925E-03 
   42   6.507E+01   2.730E+01   3.629E+00   1.886E-01   4.285E+00   5.108E-03 
   43   6.438E+01   2.727E+01   3.628E+00   1.880E-01   1.033E+01   1.228E-02 
   44   5.880E+01                                       8.129E+03   2.551E+02 
   45   6.126E+01                                       2.183E+03   1.084E+01 
   46   6.192E+01   3.047E+01                           6.900E+02   4.779E+00 
   47   6.308E+01   2.960E+01                           5.017E+02   3.555E+00 
   48   6.185E+01                                       1.675E+03   8.504E+00 
   49   2.756E+01                                       1.278E+03   1.829E+01 
   50   1.260E+02                                       2.655E+03   1.952E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.25000000000     
