 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.023E+00                                       4.749E+03   1.518E+01 
    2   8.507E+00                                       3.148E+03   7.190E+00 
    3   7.126E+01   1.316E+01   1.909E+00               1.172E+02   1.818E-01 
    4   9.992E+01   2.839E+01   3.542E+00   1.913E-01   2.928E+00   2.963E-03 
    5   9.898E+01   2.813E+01   3.538E+00   1.873E-01   1.400E+01   1.385E-02 
    6   9.004E+01   2.773E+01   3.544E+00               2.116E+02   3.126E-01 
    7   8.992E+01   2.759E+01   3.534E+00   1.864E-01   2.866E+01   2.808E-02 
    8   8.763E+01   2.713E+01   3.531E+00   1.851E-01   2.488E+01   2.458E-02 
    9   9.087E+01   2.724E+01   3.530E+00   1.844E-01   2.358E+01   2.334E-02 
   10   9.664E+01   2.765E+01   3.529E+00   1.836E-01   2.328E+01   2.298E-02 
   11   1.015E+02   2.796E+01   3.527E+00   1.829E-01   1.741E+01   1.716E-02 
   12   1.004E+02   2.764E+01   3.524E+00   1.821E-01   1.378E+01   1.355E-02 
   13   9.742E+01   2.711E+01   3.522E+00   1.806E-01   2.266E+01   2.200E-02 
   14   1.063E+02   2.802E+01   3.536E+00               1.766E+02   2.600E-01 
   15   9.749E+01   2.694E+01   3.521E+00   1.796E-01   2.389E+01   2.306E-02 
   16   9.982E+01   2.702E+01   3.516E+00   1.789E-01   2.624E+01   2.533E-02 
   17   1.047E+02   2.765E+01   3.522E+00   1.800E-01   1.805E+01   1.745E-02 
   18   9.891E+01   2.681E+01   3.515E+00   1.789E-01   2.539E+01   2.460E-02 
   19   9.524E+01   2.628E+01   3.511E+00   1.796E-01   2.523E+01   2.453E-02 
   20   1.034E+02   2.736E+01   3.514E+00   1.806E-01   1.847E+01   1.793E-02 
   21   1.008E+02   2.699E+01   3.510E+00   1.814E-01   1.105E+01   1.080E-02 
   22   9.584E+01   2.632E+01   3.508E+00   1.801E-01   1.352E+01   1.316E-02 
   23   9.669E+01   2.646E+01   3.508E+00   1.792E-01   2.335E+01   2.270E-02 
   24   9.600E+01   2.642E+01   3.507E+00   1.791E-01   2.491E+01   2.420E-02 
   25   8.916E+01   2.558E+01   3.507E+00   1.795E-01   2.570E+01   2.490E-02 
   26   9.042E+01   2.583E+01   3.508E+00   1.803E-01   2.408E+01   2.349E-02 
   27   9.014E+01   2.593E+01   3.511E+00   1.811E-01   2.356E+01   2.308E-02 
   28   8.893E+01   2.610E+01   3.515E+00   1.818E-01   2.404E+01   2.355E-02 
   29   9.179E+01   2.684E+01   3.519E+00   1.829E-01   2.300E+01   2.266E-02 
   30   8.788E+01   2.688E+01   3.521E+00   1.839E-01   2.139E+01   2.104E-02 
   31   8.578E+01   2.730E+01   3.523E+00   1.858E-01   1.113E+01   1.106E-02 
   32   8.849E+01   2.792E+01   3.526E+00   1.899E-01   1.528E+00   1.540E-03 
   33   9.342E+01   2.840E+01                           2.792E+03   1.703E+01 
   34   8.276E+01                                       2.799E+03   1.066E+01 
   35   8.600E+01   3.113E+01                           8.998E+02   5.346E+00 
   36   8.771E+01   2.917E+01                           2.180E+03   1.328E+01 
   37   8.888E+01   2.836E+01   3.522E+00               2.432E+02   3.593E-01 
   38   8.695E+01   2.712E+01   3.519E+00   1.852E-01   7.123E+00   7.076E-03 
   39   8.793E+01   2.610E+01   3.517E+00               2.382E+02   3.511E-01 
   40   9.360E+01   2.616E+01   3.504E+00   1.826E-01   1.492E+01   1.461E-02 
   41   9.465E+01   2.618E+01   3.503E+00   1.827E-01   1.076E+01   1.057E-02 
   42   9.423E+01   2.607E+01   3.503E+00   1.843E-01   5.304E+00   5.268E-03 
   43   9.467E+01   2.616E+01   3.504E+00   1.825E-01   1.515E+01   1.474E-02 
   44   6.000E+01                                       9.988E+03   2.527E+02 
   45   5.724E+01                                       2.756E+03   1.083E+01 
   46   7.958E+01   3.693E+01                           8.456E+02   4.815E+00 
   47   8.811E+01   3.306E+01                           6.164E+02   3.585E+00 
   48   8.062E+01                                       2.134E+03   8.505E+00 
   49   2.711E+01                                       1.767E+03   1.827E+01 
   50   8.456E+01                                       2.350E+03   1.946E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1987.50000000000     
