 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.029E+00                                       3.364E+03   1.517E+01 
    2   6.344E+00                                       2.797E+03   7.255E+00 
    3   4.637E+01   1.431E+01   2.134E+00               8.760E+01   1.830E-01 
    4   7.089E+01   3.111E+01   3.718E+00   1.920E-01   2.367E+00   2.854E-03 
    5   7.065E+01   3.105E+01   3.715E+00   1.910E-01   1.031E+01   1.238E-02 
    6   7.069E+01   3.118E+01   3.722E+00               1.669E+02   3.140E-01 
    7   7.038E+01   3.111E+01   3.717E+00   1.907E-01   1.983E+01   2.380E-02 
    8   7.014E+01   3.100E+01   3.712E+00   1.902E-01   1.979E+01   2.370E-02 
    9   6.984E+01   3.088E+01   3.710E+00   1.898E-01   1.974E+01   2.359E-02 
   10   6.947E+01   3.076E+01   3.709E+00   1.896E-01   1.956E+01   2.337E-02 
   11   6.973E+01   3.075E+01   3.706E+00   1.894E-01   1.468E+01   1.754E-02 
   12   6.993E+01   3.071E+01   3.703E+00   1.890E-01   1.165E+01   1.390E-02 
   13   7.022E+01   3.063E+01   3.698E+00   1.884E-01   1.724E+01   2.051E-02 
   14   7.118E+01   3.077E+01   3.706E+00               1.353E+02   2.550E-01 
   15   7.090E+01   3.069E+01   3.698E+00   1.881E-01   1.762E+01   2.094E-02 
   16   7.139E+01   3.067E+01   3.694E+00   1.878E-01   1.949E+01   2.315E-02 
   17   7.161E+01   3.076E+01   3.695E+00   1.881E-01   1.276E+01   1.518E-02 
   18   7.165E+01   3.068E+01   3.692E+00   1.878E-01   1.949E+01   2.315E-02 
   19   7.180E+01   3.069E+01   3.691E+00   1.880E-01   1.929E+01   2.293E-02 
   20   7.182E+01   3.073E+01   3.691E+00   1.883E-01   1.320E+01   1.571E-02 
   21   7.188E+01   3.070E+01   3.690E+00   1.888E-01   8.307E+00   9.907E-03 
   22   7.182E+01   3.068E+01   3.690E+00   1.881E-01   1.017E+01   1.209E-02 
   23   7.165E+01   3.064E+01   3.691E+00   1.879E-01   1.830E+01   2.174E-02 
   24   7.134E+01   3.057E+01   3.692E+00   1.879E-01   1.950E+01   2.316E-02 
   25   7.073E+01   3.047E+01   3.693E+00   1.881E-01   1.952E+01   2.321E-02 
   26   6.948E+01   3.022E+01   3.696E+00   1.884E-01   1.956E+01   2.329E-02 
   27   6.703E+01   2.975E+01   3.698E+00   1.887E-01   1.960E+01   2.336E-02 
   28   6.724E+01   2.995E+01   3.701E+00   1.889E-01   1.961E+01   2.338E-02 
   29   6.753E+01   3.018E+01   3.702E+00   1.891E-01   1.936E+01   2.311E-02 
   30   6.852E+01   3.057E+01   3.704E+00   1.894E-01   1.695E+01   2.024E-02 
   31   6.865E+01   3.080E+01   3.708E+00   1.903E-01   9.163E+00   1.098E-02 
   32   6.945E+01   3.102E+01   3.711E+00   1.924E-01   1.251E+00   1.510E-03 
   33   7.016E+01   3.115E+01                           2.464E+03   1.702E+01 
   34   6.872E+01                                       2.405E+03   1.080E+01 
   35   6.768E+01   3.194E+01                           7.918E+02   5.344E+00 
   36   6.609E+01   3.065E+01                           1.914E+03   1.325E+01 
   37   6.670E+01   3.050E+01   3.703E+00               1.925E+02   3.624E-01 
   38   6.662E+01   3.022E+01   3.701E+00   1.903E-01   5.944E+00   7.125E-03 
   39   6.789E+01   3.008E+01   3.700E+00               1.863E+02   3.507E-01 
   40   6.824E+01   2.983E+01   3.695E+00   1.889E-01   1.129E+01   1.346E-02 
   41   7.013E+01   3.024E+01   3.693E+00   1.889E-01   8.324E+00   9.925E-03 
   42   7.105E+01   3.044E+01   3.691E+00   1.888E-01   4.286E+00   5.108E-03 
   43   7.150E+01   3.057E+01   3.691E+00   1.882E-01   1.034E+01   1.228E-02 
   44   6.416E+01                                       8.698E+03   2.556E+02 
   45   6.676E+01                                       2.350E+03   1.087E+01 
   46   6.763E+01   3.396E+01                           7.372E+02   4.787E+00 
   47   6.885E+01   3.295E+01                           5.355E+02   3.562E+00 
   48   6.799E+01                                       1.821E+03   8.541E+00 
   49   2.886E+01                                       1.324E+03   1.832E+01 
   50   7.605E+01                                       1.873E+03   1.936E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.25000000000     
