 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.709E-01                                       1.281E+03   1.459E+01 
    2   2.715E+00                                       1.439E+03   7.126E+00 
    3   2.467E+01   9.624E+00   2.608E+00               5.184E+01   1.786E-01 
    4   3.895E+01   3.035E+01   4.311E+00   2.209E-01   2.156E+00   2.993E-03 
    5   3.910E+01   3.039E+01   4.310E+00   2.189E-01   9.467E+00   1.331E-02 
    6   3.877E+01   3.037E+01   4.315E+00               1.293E+02   3.103E-01 
    7   3.935E+01   3.060E+01   4.309E+00   2.177E-01   1.849E+01   2.667E-02 
    8   3.942E+01   3.058E+01   4.307E+00   2.168E-01   1.787E+01   2.445E-02 
    9   3.946E+01   3.055E+01   4.307E+00   2.159E-01   1.780E+01   2.428E-02 
   10   3.946E+01   3.054E+01   4.306E+00   2.153E-01   1.761E+01   2.397E-02 
   11   3.939E+01   3.047E+01   4.306E+00   2.147E-01   1.320E+01   1.794E-02 
   12   3.943E+01   3.046E+01   4.305E+00   2.143E-01   1.049E+01   1.423E-02 
   13   3.960E+01   3.051E+01   4.306E+00   2.130E-01   1.581E+01   2.209E-02 
   14   3.964E+01   3.051E+01   4.320E+00               1.052E+02   2.526E-01 
   15   3.990E+01   3.065E+01   4.309E+00   2.118E-01   1.599E+01   2.202E-02 
   16   4.058E+01   3.097E+01   4.306E+00   2.113E-01   1.742E+01   2.341E-02 
   17   3.966E+01   3.049E+01   4.307E+00   2.120E-01   1.142E+01   1.539E-02 
   18   4.020E+01   3.075E+01   4.305E+00   2.114E-01   1.742E+01   2.343E-02 
   19   4.038E+01   3.082E+01   4.303E+00   2.117E-01   1.726E+01   2.322E-02 
   20   3.930E+01   3.026E+01   4.301E+00   2.123E-01   1.185E+01   1.608E-02 
   21   3.953E+01   3.037E+01   4.300E+00   2.128E-01   7.433E+00   1.005E-02 
   22   4.020E+01   3.072E+01   4.302E+00   2.120E-01   9.098E+00   1.227E-02 
   23   4.037E+01   3.082E+01   4.303E+00   2.115E-01   1.636E+01   2.200E-02 
   24   4.015E+01   3.072E+01   4.303E+00   2.115E-01   1.743E+01   2.344E-02 
   25   3.987E+01   3.055E+01   4.304E+00   2.118E-01   1.746E+01   2.349E-02 
   26   3.987E+01   3.052E+01   4.303E+00   2.127E-01   1.753E+01   2.364E-02 
   27   3.988E+01   3.053E+01   4.303E+00   2.135E-01   1.760E+01   2.380E-02 
   28   4.014E+01   3.070E+01   4.304E+00   2.136E-01   1.759E+01   2.380E-02 
   29   4.021E+01   3.082E+01   4.306E+00   2.142E-01   1.741E+01   2.360E-02 
   30   3.999E+01   3.079E+01   4.306E+00   2.150E-01   1.572E+01   2.245E-02 
   31   3.952E+01   3.067E+01   4.306E+00   2.177E-01   8.480E+00   1.204E-02 
   32   3.946E+01   3.071E+01   4.306E+00   2.217E-01   1.141E+00   1.589E-03 
   33   3.895E+01   3.053E+01                           2.303E+03   1.667E+01 
   34   3.864E+01                                       1.288E+03   1.052E+01 
   35   3.829E+01   3.081E+01                           7.200E+02   5.242E+00 
   36   3.893E+01   3.067E+01                           1.792E+03   1.300E+01 
   37   3.942E+01   3.067E+01   4.308E+00               1.512E+02   3.716E-01 
   38   3.989E+01   3.079E+01   4.306E+00   2.202E-01   5.674E+00   8.398E-03 
   39   3.998E+01   3.061E+01   4.305E+00               1.454E+02   3.532E-01 
   40   3.989E+01   3.040E+01   4.301E+00   2.145E-01   1.017E+01   1.382E-02 
   41   3.990E+01   3.039E+01   4.300E+00   2.148E-01   7.518E+00   1.024E-02 
   42   3.982E+01   3.033E+01   4.300E+00   2.153E-01   3.879E+00   5.289E-03 
   43   3.949E+01   3.033E+01   4.300E+00   2.132E-01   9.647E+00   1.387E-02 
   44   3.632E+01                                       4.805E+03   2.481E+02 
   45   3.900E+01                                       1.283E+03   1.061E+01 
   46   3.839E+01   3.118E+01                           6.359E+02   4.670E+00 
   47   3.898E+01   3.108E+01                           4.776E+02   3.502E+00 
   48   3.922E+01                                       9.967E+02   8.315E+00 
   49   1.260E+01                                       6.275E+02   1.775E+01 
   50   6.627E+01                                       1.663E+03   1.911E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
