 # Concentrations in food-stuffs being consumed by people [Bq/kg]
#  Cs-137
      time(yr)         box1            box2            box3            box4            box5            box6            box7            box8            box9            box10           box11           box12           box13           box14           box15           box16           box17           box18           box19           box20           box21           box22           box23           box24           box25           box26           box27           box28           box29           box30           box31           box32           box33           box34           box35           box36           box37           box38           box39           box40           box41           box42           box43           box44           box45           box46           box47           box48           box49           box50           box51           box52           box53           
    0.1944000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1945000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1946000E+04   0.4745316E-04   0.1161114E-03   0.2395079E-02   0.2694695E-02   0.2747683E-02   0.2743158E-02   0.2763342E-02   0.2789083E-02   0.2800165E-02   0.2814407E-02   0.2840424E-02   0.2873989E-02   0.2901966E-02   0.2923661E-02   0.2930044E-02   0.2941138E-02   0.2938503E-02   0.2944677E-02   0.2946116E-02   0.2944082E-02   0.2945800E-02   0.2949794E-02   0.2955165E-02   0.2961735E-02   0.2984842E-02   0.2974736E-02   0.2953185E-02   0.2927543E-02   0.2902596E-02   0.2865679E-02   0.2811641E-02   0.2761359E-02   0.2684585E-02   0.1643391E-02   0.2508872E-02   0.2710209E-02   0.2826369E-02   0.2901653E-02   0.2969216E-02   0.3015928E-02   0.3050053E-02   0.3088823E-02   0.2982291E-02   0.1584691E-02   0.1726494E-02   0.2510204E-02   0.2771946E-02   0.2179147E-02   0.2102136E-02   0.9817164E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1947000E+04   0.8017987E-04   0.1629654E-03   0.2907932E-02   0.3545221E-02   0.3609495E-02   0.3603471E-02   0.3629811E-02   0.3665149E-02   0.3682399E-02   0.3705570E-02   0.3745567E-02   0.3799850E-02   0.3847694E-02   0.3888784E-02   0.3899301E-02   0.3926380E-02   0.3924498E-02   0.3938695E-02   0.3946267E-02   0.3941859E-02   0.3946926E-02   0.3953202E-02   0.3958646E-02   0.3964449E-02   0.3992284E-02   0.3971931E-02   0.3934889E-02   0.3890312E-02   0.3846481E-02   0.3785763E-02   0.3703227E-02   0.3630493E-02   0.3530408E-02   0.2282274E-02   0.3291408E-02   0.3564993E-02   0.3723557E-02   0.3840724E-02   0.3957266E-02   0.4037371E-02   0.4089346E-02   0.4142644E-02   0.3997285E-02   0.2079375E-02   0.2252243E-02   0.3215997E-02   0.3602308E-02   0.2588079E-02   0.1712491E-02   0.1318365E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1948000E+04   0.7765240E-04   0.1192880E-03   0.1639893E-02   0.2301286E-02   0.2333420E-02   0.2329940E-02   0.2344574E-02   0.2365622E-02   0.2377435E-02   0.2393951E-02   0.2420924E-02   0.2459310E-02   0.2494579E-02   0.2526680E-02   0.2534621E-02   0.2558608E-02   0.2558278E-02   0.2570827E-02   0.2579022E-02   0.2575190E-02   0.2580093E-02   0.2584640E-02   0.2586987E-02   0.2588822E-02   0.2604406E-02   0.2587836E-02   0.2560039E-02   0.2526319E-02   0.2492896E-02   0.2449065E-02   0.2393492E-02   0.2347338E-02   0.2286963E-02   0.1676568E-02   0.2144195E-02   0.2306856E-02   0.2406020E-02   0.2486529E-02   0.2574414E-02   0.2634959E-02   0.2670962E-02   0.2704565E-02   0.2612569E-02   0.1433241E-02   0.1545637E-02   0.2046005E-02   0.2295416E-02   0.1548548E-02   0.3131057E-03   0.8323307E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1949000E+04   0.1274426E-03   0.2266954E-03   0.3822229E-02   0.4718721E-02   0.4794502E-02   0.4787155E-02   0.4817376E-02   0.4857528E-02   0.4876607E-02   0.4901786E-02   0.4945714E-02   0.5004533E-02   0.5055321E-02   0.5096976E-02   0.5108881E-02   0.5134117E-02   0.5130611E-02   0.5144507E-02   0.5150416E-02   0.5145963E-02   0.5150574E-02   0.5157776E-02   0.5165478E-02   0.5174384E-02   0.5210239E-02   0.5189931E-02   0.5150099E-02   0.5102240E-02   0.5055191E-02   0.4989168E-02   0.4897639E-02   0.4816364E-02   0.4691406E-02   0.3220360E-02   0.4414229E-02   0.4729243E-02   0.4920778E-02   0.5050186E-02   0.5176212E-02   0.5263552E-02   0.5322670E-02   0.5385781E-02   0.5211229E-02   0.2954263E-02   0.3210927E-02   0.4357701E-02   0.4788104E-02   0.3698447E-02   0.2595103E-02   0.1628245E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1950000E+04   0.1332561E-03   0.1999897E-03   0.2769179E-02   0.3795070E-02   0.3845679E-02   0.3839517E-02   0.3861631E-02   0.3892962E-02   0.3909976E-02   0.3933096E-02   0.3971387E-02   0.4025027E-02   0.4073635E-02   0.4117029E-02   0.4127879E-02   0.4159019E-02   0.4158049E-02   0.4174342E-02   0.4184360E-02   0.4179357E-02   0.4185546E-02   0.4191865E-02   0.4195916E-02   0.4199628E-02   0.4223419E-02   0.4201362E-02   0.4163251E-02   0.4116933E-02   0.4070887E-02   0.4009726E-02   0.3930028E-02   0.3863483E-02   0.3767679E-02   0.2808043E-02   0.3550912E-02   0.3794690E-02   0.3947467E-02   0.4061834E-02   0.4183243E-02   0.4266771E-02   0.4317403E-02   0.4366131E-02   0.4232528E-02   0.2441564E-02   0.2641548E-02   0.3428444E-02   0.3792424E-02   0.2730485E-02   0.9121962E-03   0.1256577E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1951000E+04   0.1278040E-03   0.1646676E-03   0.1912164E-02   0.2852079E-02   0.2877183E-02   0.2875900E-02   0.2887461E-02   0.2903853E-02   0.2912946E-02   0.2926286E-02   0.2948052E-02   0.2979254E-02   0.3007794E-02   0.3033187E-02   0.3040217E-02   0.3058913E-02   0.3058038E-02   0.3068267E-02   0.3074518E-02   0.3071325E-02   0.3075252E-02   0.3079285E-02   0.3081829E-02   0.3084199E-02   0.3099095E-02   0.3085966E-02   0.3063020E-02   0.3035344E-02   0.3008191E-02   0.2972620E-02   0.2928606E-02   0.2891221E-02   0.2826324E-02   0.2341659E-02   0.2719184E-02   0.2845554E-02   0.2940124E-02   0.3004707E-02   0.3076514E-02   0.3126614E-02   0.3157365E-02   0.3186499E-02   0.3104592E-02   0.2203485E-02   0.2262087E-02   0.2644414E-02   0.2836201E-02   0.2271879E-02   0.1544114E-02   0.8161142E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1952000E+04   0.4275451E-03   0.8926314E-03   0.1697238E-01   0.1978784E-01   0.2013527E-01   0.2012031E-01   0.2025347E-01   0.2041946E-01   0.2048798E-01   0.2058147E-01   0.2075357E-01   0.2097684E-01   0.2116265E-01   0.2130467E-01   0.2134959E-01   0.2142091E-01   0.2140103E-01   0.2144258E-01   0.2145081E-01   0.2143686E-01   0.2144820E-01   0.2147622E-01   0.2151443E-01   0.2156148E-01   0.2172372E-01   0.2165775E-01   0.2151327E-01   0.2134312E-01   0.2118063E-01   0.2093810E-01   0.2059124E-01   0.2025602E-01   0.1970804E-01   0.1276434E-01   0.1863465E-01   0.1991507E-01   0.2070140E-01   0.2119052E-01   0.2163312E-01   0.2194202E-01   0.2217430E-01   0.2243819E-01   0.2170271E-01   0.1329307E-01   0.1370047E-01   0.1868955E-01   0.2033938E-01   0.1680545E-01   0.2056897E-01   0.6867258E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1953000E+04   0.7227570E-03   0.1403132E-02   0.2467827E-01   0.3023009E-01   0.3073867E-01   0.3071987E-01   0.3092563E-01   0.3119036E-01   0.3130955E-01   0.3147836E-01   0.3177667E-01   0.3217823E-01   0.3252666E-01   0.3281538E-01   0.3289662E-01   0.3307508E-01   0.3305270E-01   0.3315009E-01   0.3319339E-01   0.3316234E-01   0.3319509E-01   0.3324424E-01   0.3329499E-01   0.3335287E-01   0.3359092E-01   0.3345058E-01   0.3317969E-01   0.3285815E-01   0.3254891E-01   0.3210803E-01   0.3151163E-01   0.3095308E-01   0.3011161E-01   0.1997402E-01   0.2843004E-01   0.3045409E-01   0.3169440E-01   0.3254735E-01   0.3337782E-01   0.3395348E-01   0.3435151E-01   0.3477199E-01   0.3360339E-01   0.2042313E-01   0.2082793E-01   0.2814809E-01   0.3089825E-01   0.2455672E-01   0.3202245E-01   0.1073992E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
