 # Concentration in FILTERED water [Bq/m3]
#  Cs-137
      time(yr)         box1            box2            box3            box4            box5            box6            box7            box8            box9            box10           box11           box12           box13           box14           box15           box16           box17           box18           box19           box20           box21           box22           box23           box24           box25           box26           box27           box28           box29           box30           box31           box32           box33           box34           box35           box36           box37           box38           box39           box40           box41           box42           box43           box44           box45           box46           box47           box48           box49           box50           box51           box52           box53           
    0.1944000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1945000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.0000000E+00   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.0000000E+00  -0.9990000E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1946000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.7744446E-07   0.6377058E-07  -0.9990000E+03   0.6134592E-07   0.5541103E-07   0.5093240E-07   0.4848261E-07   0.4533712E-07   0.4163742E-07   0.3753975E-07  -0.9990000E+03   0.3384263E-07   0.3225155E-07   0.3439196E-07   0.3198055E-07   0.3341510E-07   0.3536698E-07   0.3867106E-07   0.3440265E-07   0.3203719E-07   0.3236524E-07   0.3392268E-07   0.3614745E-07   0.3825424E-07   0.4071206E-07   0.4468058E-07   0.4763473E-07   0.5818844E-07   0.8059673E-07  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.6513815E-07  -0.9990000E+03   0.4170723E-07   0.4231529E-07   0.4280572E-07   0.3663013E-07  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1947000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.7950449E-06   0.7182545E-06  -0.9990000E+03   0.7008740E-06   0.6642666E-06   0.6338577E-06   0.6148189E-06   0.5902285E-06   0.5589786E-06   0.5266963E-06  -0.9990000E+03   0.4944151E-06   0.4798474E-06   0.4934289E-06   0.4765371E-06   0.4876393E-06   0.5021346E-06   0.5266642E-06   0.4940576E-06   0.4770676E-06   0.4811971E-06   0.4951671E-06   0.5158411E-06   0.5342331E-06   0.5551238E-06   0.5827210E-06   0.6040462E-06   0.6703596E-06   0.8008382E-06  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.7098522E-06  -0.9990000E+03   0.5574271E-06   0.5595465E-06   0.5576563E-06   0.5120490E-06  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1948000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.2860572E-05   0.2677887E-05  -0.9990000E+03   0.2635454E-05   0.2545262E-05   0.2468130E-05   0.2418528E-05   0.2354257E-05   0.2272185E-05   0.2187345E-05  -0.9990000E+03   0.2101969E-05   0.2064845E-05   0.2103613E-05   0.2058380E-05   0.2092389E-05   0.2132740E-05   0.2200689E-05   0.2108333E-05   0.2059995E-05   0.2069393E-05   0.2105845E-05   0.2161095E-05   0.2210031E-05   0.2264167E-05   0.2335860E-05   0.2390180E-05   0.2554595E-05   0.2869760E-05  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.2660517E-05  -0.9990000E+03   0.2274201E-05   0.2279955E-05   0.2274285E-05   0.2153739E-05  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1949000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.6673006E-05   0.6356925E-05  -0.9990000E+03   0.6284743E-05   0.6127352E-05   0.5992145E-05   0.5905507E-05   0.5793310E-05   0.5651824E-05   0.5503802E-05  -0.9990000E+03   0.5357343E-05   0.5296978E-05   0.5373655E-05   0.5291013E-05   0.5358788E-05   0.5434003E-05   0.5559283E-05   0.5385900E-05   0.5293741E-05   0.5305769E-05   0.5366890E-05   0.5461407E-05   0.5545825E-05   0.5637334E-05   0.5763619E-05   0.5857543E-05   0.6144577E-05   0.6692085E-05  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.6343314E-05  -0.9990000E+03   0.5666876E-05   0.5679770E-05   0.5674302E-05   0.5460614E-05  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1950000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.1281132E-04   0.1231674E-04  -0.9990000E+03   0.1220285E-04   0.1195495E-04   0.1174106E-04   0.1160369E-04   0.1142598E-04   0.1120267E-04   0.1096893E-04  -0.9990000E+03   0.1073917E-04   0.1064664E-04   0.1077284E-04   0.1064048E-04   0.1075218E-04   0.1087350E-04   0.1107409E-04   0.1079396E-04   0.1064440E-04   0.1066065E-04   0.1075546E-04   0.1090353E-04   0.1103633E-04   0.1117954E-04   0.1137880E-04   0.1152681E-04   0.1197900E-04   0.1283790E-04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.1229534E-04  -0.9990000E+03   0.1123131E-04   0.1125281E-04   0.1124606E-04   0.1090829E-04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1951000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.2162998E-04   0.2094014E-04  -0.9990000E+03   0.2078147E-04   0.2043313E-04   0.2013082E-04   0.1993561E-04   0.1968288E-04   0.1936507E-04   0.1903314E-04  -0.9990000E+03   0.1870746E-04   0.1857818E-04   0.1876095E-04   0.1857229E-04   0.1873551E-04   0.1890975E-04   0.1919697E-04   0.1879354E-04   0.1857772E-04   0.1859854E-04   0.1873191E-04   0.1894196E-04   0.1913081E-04   0.1933408E-04   0.1961728E-04   0.1982686E-04   0.2046295E-04   0.2166468E-04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.2091396E-04  -0.9990000E+03   0.1940946E-04   0.1944018E-04   0.1943082E-04   0.1895219E-04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1952000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.3359469E-04   0.3262420E-04  -0.9990000E+03   0.3240646E-04   0.3192019E-04   0.3150070E-04   0.3123134E-04   0.3088247E-04   0.3044467E-04   0.2998780E-04  -0.9990000E+03   0.2954230E-04   0.2936651E-04   0.2961976E-04   0.2935978E-04   0.2958434E-04   0.2982397E-04   0.3021845E-04   0.2966424E-04   0.2936685E-04   0.2939373E-04   0.2957518E-04   0.2986153E-04   0.3012050E-04   0.3040110E-04   0.3079459E-04   0.3108550E-04   0.3197230E-04   0.3365712E-04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.3260042E-04  -0.9990000E+03   0.3050299E-04   0.3054617E-04   0.3053676E-04   0.2987957E-04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
    0.1953000E+04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.5228528E-04   0.5069819E-04  -0.9990000E+03   0.5033820E-04   0.4954697E-04   0.4886577E-04   0.4842628E-04   0.4785664E-04   0.4713437E-04   0.4638927E-04  -0.9990000E+03   0.4565403E-04   0.4535219E-04   0.4573211E-04   0.4532276E-04   0.4565873E-04   0.4603151E-04   0.4664873E-04   0.4579034E-04   0.4533419E-04   0.4539300E-04   0.4569697E-04   0.4617046E-04   0.4659671E-04   0.4706691E-04   0.4770479E-04   0.4818309E-04   0.4962584E-04   0.5237392E-04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03   0.5059410E-04  -0.9990000E+03   0.4718359E-04   0.4724253E-04   0.4721014E-04   0.4615464E-04  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03  -0.9990000E+03
