 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.027E+00                                       3.363E+03   1.517E+01 
    2   6.153E+00                                       2.765E+03   7.253E+00 
    3   3.863E+01   1.206E+01   2.046E+00               8.712E+01   1.829E-01 
    4   6.000E+01   2.616E+01   3.621E+00   1.946E-01   2.412E+00   2.936E-03 
    5   5.989E+01   2.612E+01   3.619E+00   1.929E-01   1.078E+01   1.306E-02 
    6   5.988E+01   2.622E+01   3.624E+00               1.658E+02   3.141E-01 
    7   5.969E+01   2.615E+01   3.617E+00   1.919E-01   2.165E+01   2.622E-02 
    8   5.952E+01   2.608E+01   3.614E+00   1.911E-01   1.994E+01   2.396E-02 
    9   5.949E+01   2.602E+01   3.614E+00   1.904E-01   1.984E+01   2.379E-02 
   10   5.959E+01   2.601E+01   3.614E+00   1.898E-01   1.962E+01   2.348E-02 
   11   5.987E+01   2.601E+01   3.612E+00   1.893E-01   1.470E+01   1.756E-02 
   12   6.004E+01   2.599E+01   3.612E+00   1.890E-01   1.167E+01   1.393E-02 
   13   6.022E+01   2.593E+01   3.611E+00   1.878E-01   1.815E+01   2.167E-02 
   14   6.058E+01   2.597E+01   3.622E+00               1.347E+02   2.556E-01 
   15   6.048E+01   2.594E+01   3.611E+00   1.868E-01   1.816E+01   2.158E-02 
   16   6.071E+01   2.585E+01   3.605E+00   1.864E-01   1.933E+01   2.290E-02 
   17   6.079E+01   2.589E+01   3.607E+00   1.869E-01   1.268E+01   1.505E-02 
   18   6.085E+01   2.582E+01   3.604E+00   1.864E-01   1.934E+01   2.292E-02 
   19   6.095E+01   2.578E+01   3.601E+00   1.867E-01   1.916E+01   2.272E-02 
   20   6.096E+01   2.581E+01   3.601E+00   1.872E-01   1.323E+01   1.574E-02 
   21   6.100E+01   2.578E+01   3.599E+00   1.876E-01   8.259E+00   9.834E-03 
   22   6.096E+01   2.577E+01   3.600E+00   1.869E-01   1.010E+01   1.201E-02 
   23   6.085E+01   2.578E+01   3.601E+00   1.865E-01   1.816E+01   2.152E-02 
   24   6.069E+01   2.578E+01   3.602E+00   1.865E-01   1.935E+01   2.293E-02 
   25   6.054E+01   2.579E+01   3.605E+00   1.868E-01   1.939E+01   2.298E-02 
   26   6.021E+01   2.567E+01   3.604E+00   1.876E-01   1.948E+01   2.315E-02 
   27   5.942E+01   2.551E+01   3.605E+00   1.882E-01   1.957E+01   2.331E-02 
   28   5.937E+01   2.560E+01   3.606E+00   1.883E-01   1.957E+01   2.331E-02 
   29   5.950E+01   2.579E+01   3.607E+00   1.889E-01   1.937E+01   2.311E-02 
   30   5.858E+01   2.574E+01   3.608E+00   1.896E-01   1.834E+01   2.205E-02 
   31   5.850E+01   2.593E+01   3.610E+00   1.919E-01   9.764E+00   1.182E-02 
   32   5.923E+01   2.613E+01   3.612E+00   1.953E-01   1.277E+00   1.558E-03 
   33   5.962E+01   2.622E+01                           2.249E+03   1.699E+01 
   34   5.895E+01                                       2.000E+03   1.067E+01 
   35   5.832E+01   2.706E+01                           7.209E+02   5.341E+00 
   36   5.843E+01   2.618E+01                           1.754E+03   1.324E+01 
   37   5.872E+01   2.603E+01   3.610E+00               1.992E+02   3.763E-01 
   38   5.824E+01   2.577E+01   3.606E+00   1.939E-01   6.761E+00   8.270E-03 
   39   5.877E+01   2.542E+01   3.605E+00               1.890E+02   3.577E-01 
   40   5.982E+01   2.539E+01   3.601E+00   1.891E-01   1.132E+01   1.353E-02 
   41   6.088E+01   2.560E+01   3.600E+00   1.893E-01   8.382E+00   1.003E-02 
   42   6.143E+01   2.572E+01   3.600E+00   1.897E-01   4.319E+00   5.180E-03 
   43   6.092E+01   2.576E+01   3.600E+00   1.879E-01   1.137E+01   1.363E-02 
   44   5.551E+01                                       7.277E+03   2.519E+02 
   45   5.830E+01                                       1.978E+03   1.078E+01 
   46   5.857E+01   2.859E+01                           6.575E+02   4.757E+00 
   47   5.922E+01   2.803E+01                           4.876E+02   3.568E+00 
   48   5.854E+01                                       1.521E+03   8.459E+00 
   49   2.691E+01                                       1.228E+03   1.825E+01 
   50   1.225E+02                                       2.626E+03   1.953E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.25000000000     
