 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.025E+00                                       1.540E+03   1.512E+01 
    2   5.401E+00                                       1.401E+03   7.258E+00 
    3   3.824E+01   1.285E+01   2.177E+00               4.176E+01   1.827E-01 
    4   6.203E+01   3.034E+01   3.786E+00   2.016E-01   1.274E+00   3.021E-03 
    5   6.249E+01   3.042E+01   3.783E+00   1.986E-01   6.062E+00   1.451E-02 
    6   6.252E+01   3.052E+01   3.791E+00               8.365E+01   3.144E-01 
    7   6.331E+01   3.062E+01   3.785E+00   1.976E-01   1.195E+01   2.865E-02 
    8   6.332E+01   3.060E+01   3.780E+00   1.960E-01   1.099E+01   2.584E-02 
    9   6.161E+01   3.030E+01   3.779E+00   1.950E-01   1.051E+01   2.443E-02 
   10   6.077E+01   3.017E+01   3.777E+00   1.939E-01   1.022E+01   2.360E-02 
   11   6.039E+01   3.008E+01   3.775E+00   1.933E-01   7.651E+00   1.763E-02 
   12   6.030E+01   3.001E+01   3.772E+00   1.923E-01   6.055E+00   1.390E-02 
   13   6.042E+01   2.997E+01   3.770E+00   1.908E-01   8.984E+00   2.058E-02 
   14   6.026E+01   2.988E+01   3.782E+00               6.790E+01   2.553E-01 
   15   6.046E+01   2.993E+01   3.770E+00   1.903E-01   9.202E+00   2.107E-02 
   16   6.040E+01   2.986E+01   3.768E+00   1.899E-01   1.020E+01   2.332E-02 
   17   6.018E+01   2.981E+01   3.773E+00   1.906E-01   7.181E+00   1.673E-02 
   18   6.029E+01   2.981E+01   3.769E+00   1.899E-01   1.005E+01   2.292E-02 
   19   6.019E+01   2.976E+01   3.768E+00   1.903E-01   9.956E+00   2.275E-02 
   20   6.011E+01   2.974E+01   3.768E+00   1.911E-01   7.428E+00   1.735E-02 
   21   6.012E+01   2.973E+01   3.767E+00   1.917E-01   4.558E+00   1.062E-02 
   22   6.026E+01   2.978E+01   3.767E+00   1.906E-01   5.254E+00   1.203E-02 
   23   6.048E+01   2.986E+01   3.766E+00   1.901E-01   9.445E+00   2.157E-02 
   24   6.077E+01   2.995E+01   3.766E+00   1.901E-01   1.006E+01   2.297E-02 
   25   6.124E+01   3.003E+01   3.767E+00   1.903E-01   1.007E+01   2.301E-02 
   26   6.150E+01   3.008E+01   3.767E+00   1.908E-01   1.010E+01   2.310E-02 
   27   6.142E+01   3.009E+01   3.769E+00   1.918E-01   1.017E+01   2.331E-02 
   28   6.129E+01   3.016E+01   3.771E+00   1.923E-01   1.020E+01   2.340E-02 
   29   6.137E+01   3.025E+01   3.771E+00   1.932E-01   1.020E+01   2.353E-02 
   30   6.130E+01   3.026E+01   3.773E+00   1.944E-01   9.513E+00   2.233E-02 
   31   6.306E+01   3.061E+01   3.776E+00   1.969E-01   4.986E+00   1.170E-02 
   32   6.347E+01   3.069E+01   3.778E+00   2.005E-01   6.682E-01   1.577E-03 
   33   6.196E+01   3.046E+01                           1.266E+03   1.697E+01 
   34   6.215E+01                                       1.089E+03   1.068E+01 
   35   6.109E+01   3.121E+01                           4.042E+02   5.328E+00 
   36   6.132E+01   3.055E+01                           9.866E+02   1.321E+01 
   37   6.158E+01   3.060E+01   3.774E+00               9.652E+01   3.625E-01 
   38   6.256E+01   3.079E+01   3.773E+00   1.976E-01   3.380E+00   8.032E-03 
   39   6.209E+01   3.041E+01   3.772E+00               9.377E+01   3.524E-01 
   40   6.229E+01   3.015E+01   3.766E+00   1.928E-01   6.136E+00   1.427E-02 
   41   6.370E+01   3.055E+01   3.765E+00   1.929E-01   4.482E+00   1.042E-02 
   42   6.266E+01   3.018E+01   3.764E+00   1.940E-01   2.252E+00   5.219E-03 
   43   6.146E+01   3.010E+01   3.765E+00   1.924E-01   6.021E+00   1.419E-02 
   44   5.966E+01                                       3.946E+03   2.526E+02 
   45   5.889E+01                                       1.067E+03   1.079E+01 
   46   5.978E+01   3.280E+01                           3.686E+02   4.755E+00 
   47   6.240E+01   3.267E+01                           2.756E+02   3.580E+00 
   48   5.834E+01                                       8.217E+02   8.464E+00 
   49   2.847E+01                                       6.346E+02   1.823E+01 
   50   1.409E+02                                       1.578E+03   1.960E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.62500000000     
