 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.337E-01                                       1.232E+03   1.436E+01 
    2   2.113E+00                                       1.244E+03   7.076E+00 
    3   2.126E+01   8.030E+00   2.712E+00               5.530E+01   1.776E-01 
    4   3.419E+01   2.899E+01   4.513E+00   2.349E-01   2.355E+00   3.125E-03 
    5   3.415E+01   2.896E+01   4.510E+00   2.314E-01   1.062E+01   1.493E-02 
    6   3.412E+01   2.908E+01   4.519E+00               1.386E+02   3.113E-01 
    7   3.409E+01   2.901E+01   4.511E+00   2.302E-01   2.062E+01   2.941E-02 
    8   3.404E+01   2.893E+01   4.507E+00   2.283E-01   1.981E+01   2.668E-02 
    9   3.395E+01   2.885E+01   4.506E+00   2.271E-01   1.936E+01   2.531E-02 
   10   3.393E+01   2.882E+01   4.505E+00   2.259E-01   1.898E+01   2.448E-02 
   11   3.408E+01   2.889E+01   4.504E+00   2.251E-01   1.421E+01   1.831E-02 
   12   3.416E+01   2.890E+01   4.503E+00   2.239E-01   1.126E+01   1.444E-02 
   13   3.419E+01   2.888E+01   4.502E+00   2.222E-01   1.665E+01   2.137E-02 
   14   3.441E+01   2.898E+01   4.514E+00               1.125E+02   2.528E-01 
   15   3.424E+01   2.888E+01   4.503E+00   2.216E-01   1.703E+01   2.187E-02 
   16   3.424E+01   2.885E+01   4.501E+00   2.211E-01   1.886E+01   2.421E-02 
   17   3.449E+01   2.900E+01   4.507E+00   2.220E-01   1.278E+01   1.728E-02 
   18   3.424E+01   2.884E+01   4.502E+00   2.212E-01   1.873E+01   2.382E-02 
   19   3.427E+01   2.885E+01   4.501E+00   2.216E-01   1.855E+01   2.364E-02 
   20   3.455E+01   2.902E+01   4.502E+00   2.226E-01   1.323E+01   1.792E-02 
   21   3.438E+01   2.891E+01   4.500E+00   2.234E-01   8.230E+00   1.097E-02 
   22   3.411E+01   2.876E+01   4.499E+00   2.220E-01   9.787E+00   1.250E-02 
   23   3.384E+01   2.860E+01   4.498E+00   2.215E-01   1.760E+01   2.241E-02 
   24   3.379E+01   2.856E+01   4.497E+00   2.214E-01   1.874E+01   2.387E-02 
   25   3.411E+01   2.873E+01   4.497E+00   2.216E-01   1.877E+01   2.391E-02 
   26   3.409E+01   2.872E+01   4.498E+00   2.222E-01   1.881E+01   2.400E-02 
   27   3.377E+01   2.856E+01   4.498E+00   2.233E-01   1.891E+01   2.420E-02 
   28   3.386E+01   2.868E+01   4.501E+00   2.239E-01   1.895E+01   2.429E-02 
   29   3.346E+01   2.852E+01   4.499E+00   2.250E-01   1.885E+01   2.440E-02 
   30   3.340E+01   2.853E+01   4.501E+00   2.264E-01   1.703E+01   2.304E-02 
   31   3.379E+01   2.882E+01   4.503E+00   2.294E-01   9.107E+00   1.210E-02 
   32   3.391E+01   2.897E+01   4.506E+00   2.337E-01   1.234E+00   1.632E-03 
   33   3.394E+01   2.907E+01                           2.358E+03   1.664E+01 
   34   3.344E+01                                       1.169E+03   1.044E+01 
   35   3.309E+01   2.908E+01                           7.335E+02   5.226E+00 
   36   3.325E+01   2.880E+01                           1.834E+03   1.296E+01 
   37   3.311E+01   2.857E+01   4.502E+00               1.599E+02   3.588E-01 
   38   3.319E+01   2.851E+01   4.500E+00   2.303E-01   6.039E+00   8.279E-03 
   39   3.334E+01   2.842E+01   4.500E+00               1.549E+02   3.488E-01 
   40   3.374E+01   2.846E+01   4.495E+00   2.246E-01   1.116E+01   1.477E-02 
   41   3.433E+01   2.878E+01   4.496E+00   2.247E-01   8.194E+00   1.079E-02 
   42   3.422E+01   2.870E+01   4.496E+00   2.261E-01   4.183E+00   5.414E-03 
   43   3.411E+01   2.873E+01   4.496E+00   2.241E-01   1.055E+01   1.461E-02 
   44   3.102E+01                                       4.377E+03   2.472E+02 
   45   3.219E+01                                       1.168E+03   1.055E+01 
   46   3.267E+01   2.912E+01                           6.440E+02   4.662E+00 
   47   3.328E+01   2.913E+01                           4.861E+02   3.510E+00 
   48   3.229E+01                                       9.051E+02   8.265E+00 
   49   1.057E+01                                       5.369E+02   1.754E+01 
   50   4.011E+01                                       1.393E+03   1.889E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1991.75000000000     
