 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.972E-01                                       6.935E+03   1.508E+01 
    2   1.141E+01                                       3.256E+03   7.106E+00 
    3   6.653E+01   5.976E+00   1.750E+00               1.657E+02   1.790E-01 
    4   1.606E+02   1.780E+01   3.381E+00   1.848E-01   3.730E+00   2.872E-03 
    5   1.519E+02   1.746E+01   3.379E+00   1.810E-01   1.800E+01   1.341E-02 
    6   1.677E+02   1.819E+01   3.384E+00               2.866E+02   3.075E-01 
    7   1.700E+02   1.821E+01   3.380E+00   1.801E-01   3.706E+01   2.717E-02 
    8   1.631E+02   1.786E+01   3.378E+00   1.788E-01   3.177E+01   2.380E-02 
    9   1.559E+02   1.752E+01   3.378E+00   1.781E-01   2.995E+01   2.260E-02 
   10   1.491E+02   1.728E+01   3.377E+00   1.774E-01   2.956E+01   2.225E-02 
   11   1.455E+02   1.712E+01   3.377E+00   1.767E-01   2.209E+01   1.661E-02 
   12   1.420E+02   1.696E+01   3.377E+00   1.759E-01   1.748E+01   1.312E-02 
   13   1.282E+02   1.650E+01   3.378E+00   1.744E-01   2.905E+01   2.128E-02 
   14   1.480E+02   1.733E+01   3.388E+00               2.400E+02   2.557E-01 
   15   1.394E+02   1.707E+01   3.380E+00   1.734E-01   3.072E+01   2.230E-02 
   16   1.432E+02   1.788E+01   3.381E+00   1.727E-01   3.373E+01   2.449E-02 
   17   1.359E+02   1.749E+01   3.384E+00   1.738E-01   2.330E+01   1.687E-02 
   18   1.314E+02   1.774E+01   3.381E+00   1.727E-01   3.254E+01   2.379E-02 
   19   1.497E+02   1.854E+01   3.381E+00   1.734E-01   3.235E+01   2.373E-02 
   20   1.275E+02   1.762E+01   3.381E+00   1.744E-01   2.383E+01   1.734E-02 
   21   1.424E+02   1.828E+01   3.380E+00   1.752E-01   1.419E+01   1.045E-02 
   22   1.721E+02   1.931E+01   3.380E+00   1.739E-01   1.736E+01   1.273E-02 
   23   1.593E+02   1.883E+01   3.379E+00   1.731E-01   2.986E+01   2.196E-02 
   24   1.532E+02   1.849E+01   3.379E+00   1.729E-01   3.187E+01   2.341E-02 
   25   1.472E+02   1.792E+01   3.378E+00   1.733E-01   3.297E+01   2.408E-02 
   26   1.280E+02   1.689E+01   3.376E+00   1.741E-01   3.068E+01   2.273E-02 
   27   1.515E+02   1.745E+01   3.375E+00   1.749E-01   2.995E+01   2.234E-02 
   28   1.518E+02   1.729E+01   3.376E+00   1.756E-01   3.061E+01   2.279E-02 
   29   1.630E+02   1.764E+01   3.377E+00   1.767E-01   2.919E+01   2.194E-02 
   30   1.615E+02   1.765E+01   3.377E+00   1.776E-01   2.732E+01   2.037E-02 
   31   1.757E+02   1.844E+01   3.377E+00   1.795E-01   1.416E+01   1.071E-02 
   32   2.028E+02   1.959E+01   3.377E+00   1.834E-01   1.946E+00   1.493E-03 
   33   1.828E+02   1.893E+01                           3.464E+03   1.697E+01 
   34   1.612E+02                                       2.122E+03   1.051E+01 
   35   1.557E+02   2.147E+01                           1.085E+03   5.326E+00 
   36   1.540E+02   1.862E+01                           2.697E+03   1.324E+01 
   37   1.572E+02   1.820E+01   3.379E+00               3.297E+02   3.534E-01 
   38   1.579E+02   1.808E+01   3.378E+00   1.788E-01   9.050E+00   6.853E-03 
   39   1.639E+02   1.791E+01   3.377E+00               3.233E+02   3.453E-01 
   40   1.660E+02   1.807E+01   3.374E+00   1.764E-01   1.914E+01   1.414E-02 
   41   1.632E+02   1.820E+01   3.374E+00   1.765E-01   1.377E+01   1.023E-02 
   42   1.511E+02   1.806E+01   3.375E+00   1.779E-01   6.759E+00   5.102E-03 
   43   1.435E+02   1.808E+01   3.376E+00   1.763E-01   1.961E+01   1.425E-02 
   44   1.340E+02                                       6.983E+03   2.491E+02 
   45   1.493E+02                                       2.058E+03   1.068E+01 
   46   1.317E+02   2.601E+01                           9.595E+02   4.793E+00 
   47   1.272E+02   2.411E+01                           7.196E+02   3.570E+00 
   48   1.226E+02                                       1.607E+03   8.394E+00 
   49   6.475E+01                                       2.122E+03   1.805E+01 
   50   2.790E+02                                       3.610E+03   1.951E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1986.75000000000     
