 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.737E-01                                       1.284E+03   1.459E+01 
    2   2.751E+00                                       1.460E+03   7.132E+00 
    3   2.482E+01   9.970E+00   2.713E+00               5.353E+01   1.787E-01 
    4   3.889E+01   3.086E+01   4.355E+00   2.243E-01   2.188E+00   3.064E-03 
    5   3.897E+01   3.089E+01   4.353E+00   2.209E-01   9.857E+00   1.467E-02 
    6   3.879E+01   3.095E+01   4.361E+00               1.305E+02   3.107E-01 
    7   3.935E+01   3.116E+01   4.355E+00   2.197E-01   1.914E+01   2.893E-02 
    8   3.932E+01   3.109E+01   4.350E+00   2.179E-01   1.839E+01   2.617E-02 
    9   3.926E+01   3.102E+01   4.349E+00   2.168E-01   1.798E+01   2.479E-02 
   10   3.925E+01   3.101E+01   4.348E+00   2.156E-01   1.763E+01   2.397E-02 
   11   3.923E+01   3.098E+01   4.346E+00   2.148E-01   1.320E+01   1.792E-02 
   12   3.927E+01   3.096E+01   4.343E+00   2.137E-01   1.045E+01   1.413E-02 
   13   3.936E+01   3.097E+01   4.341E+00   2.120E-01   1.545E+01   2.092E-02 
   14   3.929E+01   3.090E+01   4.351E+00               1.057E+02   2.523E-01 
   15   3.942E+01   3.095E+01   4.340E+00   2.114E-01   1.580E+01   2.141E-02 
   16   3.955E+01   3.097E+01   4.338E+00   2.110E-01   1.749E+01   2.370E-02 
   17   3.940E+01   3.092E+01   4.342E+00   2.118E-01   1.184E+01   1.695E-02 
   18   3.954E+01   3.096E+01   4.338E+00   2.110E-01   1.738E+01   2.331E-02 
   19   4.007E+01   3.122E+01   4.337E+00   2.114E-01   1.721E+01   2.313E-02 
   20   4.000E+01   3.120E+01   4.338E+00   2.123E-01   1.226E+01   1.758E-02 
   21   3.978E+01   3.106E+01   4.335E+00   2.131E-01   7.630E+00   1.077E-02 
   22   3.959E+01   3.096E+01   4.335E+00   2.118E-01   9.082E+00   1.223E-02 
   23   3.929E+01   3.080E+01   4.334E+00   2.113E-01   1.633E+01   2.193E-02 
   24   3.956E+01   3.095E+01   4.334E+00   2.112E-01   1.739E+01   2.336E-02 
   25   3.960E+01   3.097E+01   4.334E+00   2.114E-01   1.741E+01   2.340E-02 
   26   3.983E+01   3.111E+01   4.335E+00   2.120E-01   1.746E+01   2.349E-02 
   27   3.989E+01   3.117E+01   4.340E+00   2.131E-01   1.756E+01   2.369E-02 
   28   4.022E+01   3.141E+01   4.344E+00   2.137E-01   1.759E+01   2.377E-02 
   29   3.972E+01   3.121E+01   4.343E+00   2.147E-01   1.750E+01   2.389E-02 
   30   3.964E+01   3.123E+01   4.345E+00   2.161E-01   1.580E+01   2.261E-02 
   31   3.941E+01   3.117E+01   4.347E+00   2.190E-01   8.457E+00   1.187E-02 
   32   3.895E+01   3.104E+01   4.348E+00   2.231E-01   1.147E+00   1.600E-03 
   33   3.868E+01   3.098E+01                           2.354E+03   1.670E+01 
   34   3.821E+01                                       1.302E+03   1.061E+01 
   35   3.796E+01   3.124E+01                           7.351E+02   5.249E+00 
   36   3.873E+01   3.115E+01                           1.831E+03   1.301E+01 
   37   3.927E+01   3.124E+01   4.347E+00               1.503E+02   3.582E-01 
   38   4.020E+01   3.164E+01   4.346E+00   2.199E-01   5.605E+00   8.128E-03 
   39   4.030E+01   3.151E+01   4.345E+00               1.456E+02   3.482E-01 
   40   4.002E+01   3.116E+01   4.336E+00   2.143E-01   1.035E+01   1.448E-02 
   41   3.981E+01   3.103E+01   4.333E+00   2.145E-01   7.602E+00   1.057E-02 
   42   3.952E+01   3.087E+01   4.331E+00   2.157E-01   3.883E+00   5.301E-03 
   43   3.928E+01   3.078E+01   4.331E+00   2.138E-01   9.775E+00   1.435E-02 
   44   3.587E+01                                       4.882E+03   2.517E+02 
   45   3.821E+01                                       1.302E+03   1.073E+01 
   46   3.840E+01   3.177E+01                           6.503E+02   4.690E+00 
   47   3.928E+01   3.185E+01                           4.896E+02   3.530E+00 
   48   3.809E+01                                       1.010E+03   8.419E+00 
   49   1.259E+01                                       6.323E+02   1.782E+01 
   50   4.540E+01                                       9.762E+02   1.860E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1990.75000000000     
