 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.027E+00                                       2.287E+03   1.514E+01 
    2   5.665E+00                                       2.010E+03   7.261E+00 
    3   3.769E+01   1.293E+01   2.156E+00               6.094E+01   1.829E-01 
    4   5.769E+01   2.795E+01   3.717E+00   1.999E-01   1.795E+00   3.019E-03 
    5   5.890E+01   2.816E+01   3.715E+00   1.970E-01   8.591E+00   1.450E-02 
    6   5.759E+01   2.801E+01   3.722E+00               1.191E+02   3.146E-01 
    7   5.796E+01   2.803E+01   3.714E+00   1.960E-01   1.696E+01   2.863E-02 
    8   5.852E+01   2.810E+01   3.710E+00   1.944E-01   1.553E+01   2.582E-02 
    9   5.937E+01   2.822E+01   3.709E+00   1.935E-01   1.481E+01   2.441E-02 
   10   5.844E+01   2.806E+01   3.707E+00   1.924E-01   1.439E+01   2.358E-02 
   11   5.807E+01   2.798E+01   3.704E+00   1.917E-01   1.077E+01   1.762E-02 
   12   5.803E+01   2.789E+01   3.699E+00   1.908E-01   8.521E+00   1.389E-02 
   13   5.814E+01   2.781E+01   3.693E+00   1.892E-01   1.264E+01   2.056E-02 
   14   5.823E+01   2.777E+01   3.702E+00               9.655E+01   2.554E-01 
   15   5.828E+01   2.776E+01   3.691E+00   1.887E-01   1.296E+01   2.105E-02 
   16   5.843E+01   2.773E+01   3.687E+00   1.883E-01   1.436E+01   2.330E-02 
   17   5.836E+01   2.774E+01   3.691E+00   1.890E-01   1.016E+01   1.672E-02 
   18   5.847E+01   2.773E+01   3.687E+00   1.883E-01   1.414E+01   2.290E-02 
   19   5.857E+01   2.774E+01   3.685E+00   1.886E-01   1.401E+01   2.273E-02 
   20   5.878E+01   2.781E+01   3.685E+00   1.894E-01   1.051E+01   1.734E-02 
   21   5.860E+01   2.774E+01   3.684E+00   1.901E-01   6.436E+00   1.061E-02 
   22   5.859E+01   2.773E+01   3.683E+00   1.890E-01   7.394E+00   1.202E-02 
   23   5.857E+01   2.772E+01   3.683E+00   1.885E-01   1.329E+01   2.155E-02 
   24   5.859E+01   2.772E+01   3.682E+00   1.885E-01   1.415E+01   2.295E-02 
   25   5.874E+01   2.771E+01   3.683E+00   1.887E-01   1.417E+01   2.299E-02 
   26   5.877E+01   2.771E+01   3.685E+00   1.892E-01   1.422E+01   2.308E-02 
   27   5.875E+01   2.777E+01   3.692E+00   1.902E-01   1.431E+01   2.329E-02 
   28   5.862E+01   2.788E+01   3.696E+00   1.907E-01   1.434E+01   2.338E-02 
   29   5.866E+01   2.798E+01   3.697E+00   1.917E-01   1.436E+01   2.351E-02 
   30   5.866E+01   2.804E+01   3.700E+00   1.928E-01   1.345E+01   2.231E-02 
   31   5.837E+01   2.805E+01   3.703E+00   1.954E-01   7.032E+00   1.169E-02 
   32   5.785E+01   2.804E+01   3.706E+00   1.989E-01   9.405E-01   1.576E-03 
   33   5.751E+01   2.802E+01                           1.721E+03   1.699E+01 
   34   5.715E+01                                       1.564E+03   1.074E+01 
   35   5.677E+01   2.878E+01                           5.517E+02   5.334E+00 
   36   5.764E+01   2.815E+01                           1.340E+03   1.323E+01 
   37   5.807E+01   2.813E+01   3.701E+00               1.374E+02   3.627E-01 
   38   5.833E+01   2.812E+01   3.698E+00   1.960E-01   4.780E+00   8.027E-03 
   39   5.875E+01   2.793E+01   3.696E+00               1.335E+02   3.526E-01 
   40   5.930E+01   2.772E+01   3.685E+00   1.912E-01   8.653E+00   1.426E-02 
   41   5.934E+01   2.769E+01   3.681E+00   1.913E-01   6.320E+00   1.041E-02 
   42   5.945E+01   2.769E+01   3.680E+00   1.923E-01   3.169E+00   5.215E-03 
   43   5.875E+01   2.770E+01   3.680E+00   1.907E-01   8.526E+00   1.418E-02 
   44   5.433E+01                                       5.803E+03   2.551E+02 
   45   5.710E+01                                       1.563E+03   1.087E+01 
   46   5.743E+01   3.030E+01                           5.064E+02   4.764E+00 
   47   5.795E+01   2.997E+01                           3.765E+02   3.585E+00 
   48   5.703E+01                                       1.202E+03   8.519E+00 
   49   2.792E+01                                       9.181E+02   1.829E+01 
   50   1.157E+02                                       1.903E+03   1.951E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.50000000000     
