 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   9.337E-01                                       1.232E+03   1.436E+01 
    2   2.114E+00                                       1.243E+03   7.076E+00 
    3   2.133E+01   8.037E+00   2.702E+00               5.511E+01   1.776E-01 
    4   3.434E+01   2.909E+01   4.519E+00   2.357E-01   2.362E+00   3.144E-03 
    5   3.431E+01   2.907E+01   4.517E+00   2.307E-01   1.053E+01   1.464E-02 
    6   3.427E+01   2.920E+01   4.526E+00               1.388E+02   3.121E-01 
    7   3.426E+01   2.914E+01   4.516E+00   2.295E-01   2.066E+01   2.960E-02 
    8   3.424E+01   2.906E+01   4.513E+00   2.279E-01   1.963E+01   2.611E-02 
    9   3.421E+01   2.899E+01   4.512E+00   2.269E-01   1.922E+01   2.487E-02 
   10   3.420E+01   2.898E+01   4.512E+00   2.260E-01   1.900E+01   2.450E-02 
   11   3.427E+01   2.900E+01   4.510E+00   2.251E-01   1.421E+01   1.831E-02 
   12   3.428E+01   2.899E+01   4.509E+00   2.242E-01   1.127E+01   1.447E-02 
   13   3.422E+01   2.893E+01   4.510E+00   2.224E-01   1.726E+01   2.334E-02 
   14   3.444E+01   2.905E+01   4.525E+00               1.137E+02   2.594E-01 
   15   3.422E+01   2.891E+01   4.510E+00   2.212E-01   1.780E+01   2.443E-02 
   16   3.419E+01   2.888E+01   4.510E+00   2.205E-01   1.963E+01   2.684E-02 
   17   3.450E+01   2.907E+01   4.516E+00   2.220E-01   1.310E+01   1.844E-02 
   18   3.413E+01   2.883E+01   4.510E+00   2.205E-01   1.941E+01   2.611E-02 
   19   3.395E+01   2.872E+01   4.508E+00   2.215E-01   1.927E+01   2.603E-02 
   20   3.455E+01   2.908E+01   4.511E+00   2.229E-01   1.352E+01   1.895E-02 
   21   3.435E+01   2.896E+01   4.509E+00   2.239E-01   8.369E+00   1.144E-02 
   22   3.436E+01   2.896E+01   4.508E+00   2.221E-01   1.022E+01   1.396E-02 
   23   3.369E+01   2.857E+01   4.505E+00   2.210E-01   1.811E+01   2.412E-02 
   24   3.365E+01   2.854E+01   4.504E+00   2.208E-01   1.930E+01   2.571E-02 
   25   3.392E+01   2.869E+01   4.505E+00   2.211E-01   1.952E+01   2.642E-02 
   26   3.398E+01   2.871E+01   4.504E+00   2.220E-01   1.912E+01   2.502E-02 
   27   3.380E+01   2.859E+01   4.504E+00   2.231E-01   1.903E+01   2.459E-02 
   28   3.406E+01   2.878E+01   4.507E+00   2.238E-01   1.919E+01   2.508E-02 
   29   3.414E+01   2.886E+01   4.508E+00   2.251E-01   1.879E+01   2.417E-02 
   30   3.376E+01   2.870E+01   4.508E+00   2.263E-01   1.683E+01   2.235E-02 
   31   3.401E+01   2.896E+01   4.509E+00   2.288E-01   8.998E+00   1.177E-02 
   32   3.406E+01   2.910E+01   4.510E+00   2.339E-01   1.236E+00   1.636E-03 
   33   3.405E+01   2.918E+01                           2.370E+03   1.664E+01 
   34   3.355E+01                                       1.174E+03   1.044E+01 
   35   3.321E+01   2.921E+01                           7.370E+02   5.227E+00 
   36   3.341E+01   2.896E+01                           1.844E+03   1.298E+01 
   37   3.358E+01   2.878E+01   4.509E+00               1.600E+02   3.587E-01 
   38   3.399E+01   2.888E+01   4.509E+00   2.280E-01   5.798E+00   7.537E-03 
   39   3.409E+01   2.879E+01   4.508E+00               1.554E+02   3.504E-01 
   40   3.395E+01   2.862E+01   4.502E+00   2.251E-01   1.137E+01   1.549E-02 
   41   3.383E+01   2.854E+01   4.501E+00   2.253E-01   8.329E+00   1.122E-02 
   42   3.388E+01   2.856E+01   4.502E+00   2.273E-01   4.247E+00   5.601E-03 
   43   3.345E+01   2.840E+01   4.502E+00   2.252E-01   1.081E+01   1.552E-02 
   44   3.117E+01                                       4.405E+03   2.472E+02 
   45   3.244E+01                                       1.178E+03   1.055E+01 
   46   3.305E+01   2.932E+01                           6.507E+02   4.706E+00 
   47   3.393E+01   2.938E+01                           4.878E+02   3.503E+00 
   48   3.285E+01                                       9.159E+02   8.286E+00 
   49   1.062E+01                                       5.401E+02   1.755E+01 
   50   4.049E+01                                       1.402E+03   1.889E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1991.75000000000     
