 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.022E+00                                       1.055E+03   1.509E+01 
    2   5.062E+00                                       9.974E+02   7.248E+00 
    3   3.315E+01   1.159E+01   2.165E+00               2.928E+01   1.824E-01 
    4   5.405E+01   2.712E+01   3.729E+00   2.026E-01   9.398E-01   3.020E-03 
    5   5.441E+01   2.712E+01   3.725E+00   1.997E-01   4.431E+00   1.451E-02 
    6   5.304E+01   2.705E+01   3.734E+00               6.011E+01   3.140E-01 
    7   5.338E+01   2.709E+01   3.726E+00   1.987E-01   8.717E+00   2.864E-02 
    8   5.367E+01   2.705E+01   3.722E+00   1.971E-01   8.066E+00   2.583E-02 
    9   5.387E+01   2.701E+01   3.721E+00   1.962E-01   7.748E+00   2.442E-02 
   10   5.400E+01   2.700E+01   3.719E+00   1.951E-01   7.546E+00   2.359E-02 
   11   5.379E+01   2.691E+01   3.717E+00   1.944E-01   5.644E+00   1.763E-02 
   12   5.340E+01   2.677E+01   3.714E+00   1.934E-01   4.467E+00   1.390E-02 
   13   5.278E+01   2.659E+01   3.712E+00   1.919E-01   6.624E+00   2.058E-02 
   14   5.235E+01   2.651E+01   3.721E+00               4.877E+01   2.549E-01 
   15   5.230E+01   2.651E+01   3.711E+00   1.914E-01   6.788E+00   2.107E-02 
   16   5.173E+01   2.641E+01   3.709E+00   1.910E-01   7.517E+00   2.332E-02 
   17   5.172E+01   2.638E+01   3.712E+00   1.917E-01   5.257E+00   1.673E-02 
   18   5.099E+01   2.620E+01   3.708E+00   1.910E-01   7.423E+00   2.292E-02 
   19   5.071E+01   2.615E+01   3.707E+00   1.913E-01   7.353E+00   2.275E-02 
   20   5.104E+01   2.623E+01   3.708E+00   1.921E-01   5.439E+00   1.735E-02 
   21   5.090E+01   2.621E+01   3.707E+00   1.928E-01   3.347E+00   1.062E-02 
   22   4.979E+01   2.586E+01   3.706E+00   1.916E-01   3.880E+00   1.203E-02 
   23   5.050E+01   2.611E+01   3.705E+00   1.912E-01   6.971E+00   2.157E-02 
   24   5.123E+01   2.634E+01   3.706E+00   1.912E-01   7.424E+00   2.297E-02 
   25   5.147E+01   2.637E+01   3.706E+00   1.914E-01   7.438E+00   2.301E-02 
   26   5.170E+01   2.642E+01   3.707E+00   1.919E-01   7.460E+00   2.310E-02 
   27   5.216E+01   2.654E+01   3.710E+00   1.929E-01   7.503E+00   2.330E-02 
   28   5.241E+01   2.665E+01   3.713E+00   1.934E-01   7.525E+00   2.339E-02 
   29   5.310E+01   2.689E+01   3.714E+00   1.943E-01   7.518E+00   2.352E-02 
   30   5.299E+01   2.691E+01   3.716E+00   1.955E-01   6.975E+00   2.232E-02 
   31   5.295E+01   2.696E+01   3.718E+00   1.981E-01   3.669E+00   1.170E-02 
   32   5.303E+01   2.707E+01   3.722E+00   2.016E-01   4.925E-01   1.577E-03 
   33   5.339E+01   2.713E+01                           8.682E+02   1.691E+01 
   34   5.316E+01                                       7.089E+02   1.061E+01 
   35   5.291E+01   2.785E+01                           2.764E+02   5.310E+00 
   36   5.302E+01   2.714E+01                           6.764E+02   1.317E+01 
   37   5.284E+01   2.706E+01   3.717E+00               6.937E+01   3.620E-01 
   38   5.306E+01   2.706E+01   3.716E+00   1.988E-01   2.478E+00   8.029E-03 
   39   5.199E+01   2.661E+01   3.714E+00               6.740E+01   3.518E-01 
   40   5.185E+01   2.645E+01   3.708E+00   1.939E-01   4.509E+00   1.427E-02 
   41   5.191E+01   2.643E+01   3.706E+00   1.940E-01   3.298E+00   1.042E-02 
   42   5.187E+01   2.634E+01   3.705E+00   1.951E-01   1.661E+00   5.218E-03 
   43   4.945E+01   2.575E+01   3.703E+00   1.934E-01   4.397E+00   1.419E-02 
   44   5.012E+01                                       2.629E+03   2.518E+02 
   45   5.203E+01                                       7.087E+02   1.074E+01 
   46   5.275E+01   2.930E+01                           2.523E+02   4.740E+00 
   47   5.419E+01   2.896E+01                           1.888E+02   3.567E+00 
   48   5.105E+01                                       5.520E+02   8.436E+00 
   49   2.744E+01                                       4.483E+02   1.819E+01 
   50   1.050E+02                                       9.346E+02   1.943E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.75000000000     
