 Concentration in water(filtered)-[Bq/m3], in sediment (dry)-[Bq/t]                            
Cs-137
  Initial concentrations for REGIONAL and LOCAL boxes
  Planar 
 number  1Layer      2Layer      3Layer      4Layer
                                                        sed-top    sed-mid                                                                          
    1   1.027E+00                                       1.540E+03   1.512E+01 
    2   5.500E+00                                       1.415E+03   7.260E+00 
    3   4.024E+01   1.394E+01   2.246E+00               4.207E+01   1.828E-01 
    4   6.386E+01   3.177E+01   3.824E+00   2.025E-01   1.280E+00   3.040E-03 
    5   6.399E+01   3.181E+01   3.822E+00   1.981E-01   5.966E+00   1.422E-02 
    6   6.286E+01   3.174E+01   3.828E+00               8.423E+01   3.152E-01 
    7   6.402E+01   3.191E+01   3.819E+00   1.972E-01   1.204E+01   2.884E-02 
    8   6.367E+01   3.182E+01   3.816E+00   1.958E-01   1.079E+01   2.526E-02 
    9   6.376E+01   3.181E+01   3.815E+00   1.950E-01   1.036E+01   2.398E-02 
   10   6.284E+01   3.164E+01   3.813E+00   1.942E-01   1.023E+01   2.362E-02 
   11   6.249E+01   3.158E+01   3.810E+00   1.934E-01   7.652E+00   1.764E-02 
   12   6.235E+01   3.154E+01   3.808E+00   1.926E-01   6.061E+00   1.393E-02 
   13   6.236E+01   3.151E+01   3.808E+00   1.911E-01   9.711E+00   2.262E-02 
   14   6.238E+01   3.147E+01   3.825E+00               6.983E+01   2.622E-01 
   15   6.243E+01   3.149E+01   3.809E+00   1.900E-01   1.016E+01   2.371E-02 
   16   6.254E+01   3.151E+01   3.809E+00   1.892E-01   1.117E+01   2.604E-02 
   17   6.242E+01   3.147E+01   3.814E+00   1.905E-01   7.600E+00   1.794E-02 
   18   6.262E+01   3.155E+01   3.809E+00   1.893E-01   1.089E+01   2.529E-02 
   19   6.270E+01   3.159E+01   3.808E+00   1.900E-01   1.081E+01   2.522E-02 
   20   6.257E+01   3.154E+01   3.809E+00   1.912E-01   7.801E+00   1.843E-02 
   21   6.269E+01   3.159E+01   3.807E+00   1.921E-01   4.722E+00   1.110E-02 
   22   6.281E+01   3.161E+01   3.806E+00   1.906E-01   5.774E+00   1.353E-02 
   23   6.290E+01   3.163E+01   3.805E+00   1.897E-01   1.007E+01   2.334E-02 
   24   6.291E+01   3.162E+01   3.804E+00   1.895E-01   1.074E+01   2.488E-02 
   25   6.278E+01   3.157E+01   3.804E+00   1.899E-01   1.100E+01   2.560E-02 
   26   6.266E+01   3.152E+01   3.802E+00   1.907E-01   1.048E+01   2.416E-02 
   27   6.265E+01   3.151E+01   3.802E+00   1.916E-01   1.031E+01   2.372E-02 
   28   6.274E+01   3.156E+01   3.805E+00   1.923E-01   1.048E+01   2.421E-02 
   29   6.280E+01   3.161E+01   3.806E+00   1.934E-01   1.011E+01   2.329E-02 
   30   6.259E+01   3.159E+01   3.808E+00   1.945E-01   9.274E+00   2.162E-02 
   31   6.330E+01   3.181E+01   3.810E+00   1.965E-01   4.873E+00   1.136E-02 
   32   6.437E+01   3.200E+01   3.812E+00   2.009E-01   6.689E-01   1.581E-03 
   33   6.337E+01   3.185E+01                           1.313E+03   1.699E+01 
   34   6.471E+01                                       1.189E+03   1.078E+01 
   35   6.369E+01   3.265E+01                           4.210E+02   5.338E+00 
   36   6.281E+01   3.192E+01                           1.025E+03   1.325E+01 
   37   6.219E+01   3.178E+01   3.808E+00               9.679E+01   3.623E-01 
   38   6.316E+01   3.191E+01   3.808E+00   1.959E-01   3.127E+00   7.269E-03 
   39   6.301E+01   3.168E+01   3.806E+00               9.449E+01   3.541E-01 
   40   6.273E+01   3.148E+01   3.798E+00   1.932E-01   6.390E+00   1.501E-02 
   41   6.293E+01   3.155E+01   3.798E+00   1.934E-01   4.635E+00   1.087E-02 
   42   6.310E+01   3.161E+01   3.800E+00   1.951E-01   2.313E+00   5.411E-03 
   43   6.343E+01   3.177E+01   3.802E+00   1.932E-01   6.344E+00   1.514E-02 
   44   6.503E+01                                       4.336E+03   2.555E+02 
   45   6.113E+01                                       1.176E+03   1.093E+01 
   46   6.154E+01   3.454E+01                           3.941E+02   4.812E+00 
   47   6.363E+01   3.394E+01                           2.878E+02   3.581E+00 
   48   6.357E+01                                       9.157E+02   8.584E+00 
   49   2.890E+01                                       6.670E+02   1.831E+01 
   50   7.348E+01                                       9.262E+02   1.927E+01 
   51   0.000E+00                                       0.000E+00   0.000E+00
   52   0.000E+00                                       0.000E+00   0.000E+00
   53   0.000E+00                                       0.000E+00   0.000E+00
   1988.62500000000     
