 # Concentrations in food-stuffs being consumed by people [Bq/kg]
#  Cs-137
      time(yr)         box1            box2            box3            box4            box5            box6            box7            box8            box9            box10           box11           box12           box13           box14           box15           box16           box17           box18           box19           box20           box21           box22           box23           box24           box25           box26           box27           box28           box29           box30           box31           box32           box33           box34           box35           box36           box37           box38           box39           box40           box41           box42           box43           box44           box45           box46           box47           box48           box49           box50           box51           box52           box53           
    0.1944000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1945000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1946000E+04   0.4711979E-04   0.1315785E-03   0.2204635E-02   0.2966909E-02   0.2967369E-02   0.2966997E-02   0.2968355E-02   0.2971979E-02   0.2972617E-02   0.2971519E-02   0.2971860E-02   0.2973252E-02   0.2975294E-02   0.2973700E-02   0.2974356E-02   0.2969408E-02   0.2969985E-02   0.2966726E-02   0.2965576E-02   0.2966570E-02   0.2965221E-02   0.2964822E-02   0.2962930E-02   0.2964541E-02   0.2980507E-02   0.2985840E-02   0.2988249E-02   0.2985654E-02   0.2983483E-02   0.2981878E-02   0.2976892E-02   0.2967133E-02   0.2919907E-02   0.2921432E-02   0.2898401E-02   0.2934452E-02   0.2993074E-02   0.2996161E-02   0.3003981E-02   0.3018374E-02   0.3027253E-02   0.3045001E-02   0.2977316E-02   0.2772288E-02   0.2947685E-02   0.2977383E-02   0.2969644E-02   0.3081535E-02   0.2241362E-02   0.9824505E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1947000E+04   0.7935460E-04   0.2008673E-03   0.2769008E-02   0.4029051E-02   0.4030669E-02   0.4028372E-02   0.4031010E-02   0.4037356E-02   0.4039419E-02   0.4038471E-02   0.4039735E-02   0.4043147E-02   0.4048456E-02   0.4047550E-02   0.4048704E-02   0.4043643E-02   0.4043944E-02   0.4040630E-02   0.4039350E-02   0.4040363E-02   0.4038956E-02   0.4038602E-02   0.4036532E-02   0.4039168E-02   0.4060991E-02   0.4068594E-02   0.4070799E-02   0.4065207E-02   0.4060092E-02   0.4053303E-02   0.4043236E-02   0.4027892E-02   0.3962028E-02   0.3954261E-02   0.3919224E-02   0.3970003E-02   0.4057175E-02   0.4069210E-02   0.4087591E-02   0.4113916E-02   0.4125938E-02   0.4148837E-02   0.4056726E-02   0.3725051E-02   0.3953394E-02   0.3987811E-02   0.4004934E-02   0.4042045E-02   0.1967386E-02   0.1321562E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1948000E+04   0.7668250E-04   0.1637447E-03   0.1705092E-02   0.2704106E-02   0.2706104E-02   0.2702873E-02   0.2705369E-02   0.2710812E-02   0.2713247E-02   0.2713117E-02   0.2714659E-02   0.2718235E-02   0.2723995E-02   0.2724622E-02   0.2725626E-02   0.2724107E-02   0.2723779E-02   0.2722849E-02   0.2722330E-02   0.2722614E-02   0.2722175E-02   0.2722153E-02   0.2721382E-02   0.2723499E-02   0.2737286E-02   0.2742285E-02   0.2742548E-02   0.2737087E-02   0.2731896E-02   0.2723387E-02   0.2713853E-02   0.2701952E-02   0.2655999E-02   0.2640892E-02   0.2614657E-02   0.2650047E-02   0.2715412E-02   0.2730251E-02   0.2748886E-02   0.2771656E-02   0.2779289E-02   0.2792801E-02   0.2734696E-02   0.2463985E-02   0.2606460E-02   0.2626533E-02   0.2662215E-02   0.2593527E-02   0.5144744E-03   0.8389112E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1949000E+04   0.1262334E-03   0.2823035E-03   0.3719863E-02   0.5283482E-02   0.5285730E-02   0.5282391E-02   0.5285853E-02   0.5294007E-02   0.5296732E-02   0.5295589E-02   0.5297224E-02   0.5301554E-02   0.5308382E-02   0.5307538E-02   0.5309017E-02   0.5303437E-02   0.5303614E-02   0.5300050E-02   0.5298640E-02   0.5299716E-02   0.5298209E-02   0.5297859E-02   0.5295500E-02   0.5298741E-02   0.5324806E-02   0.5333686E-02   0.5335921E-02   0.5328901E-02   0.5322567E-02   0.5313946E-02   0.5301077E-02   0.5281571E-02   0.5194803E-02   0.5181868E-02   0.5137142E-02   0.5202984E-02   0.5317641E-02   0.5333040E-02   0.5355753E-02   0.5388022E-02   0.5402732E-02   0.5430680E-02   0.5319864E-02   0.4881859E-02   0.5176623E-02   0.5226363E-02   0.5248716E-02   0.5312062E-02   0.2867986E-02   0.1637679E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1950000E+04   0.1318650E-03   0.2632142E-03   0.2810177E-02   0.4335927E-02   0.4339044E-02   0.4333961E-02   0.4337655E-02   0.4345925E-02   0.4349602E-02   0.4349389E-02   0.4351667E-02   0.4356905E-02   0.4365347E-02   0.4366364E-02   0.4367835E-02   0.4365856E-02   0.4365357E-02   0.4364203E-02   0.4363588E-02   0.4363920E-02   0.4363398E-02   0.4363388E-02   0.4362135E-02   0.4365067E-02   0.4384970E-02   0.4391977E-02   0.4392214E-02   0.4384252E-02   0.4376745E-02   0.4364466E-02   0.4350276E-02   0.4332209E-02   0.4258935E-02   0.4235588E-02   0.4194897E-02   0.4250600E-02   0.4353555E-02   0.4375101E-02   0.4401928E-02   0.4434886E-02   0.4446226E-02   0.4466398E-02   0.4381540E-02   0.3957988E-02   0.4186315E-02   0.4221919E-02   0.4272800E-02   0.4194338E-02   0.1186570E-02   0.1268265E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1951000E+04   0.1265392E-03   0.2211925E-03   0.2044242E-02   0.3240975E-02   0.3242039E-02   0.3240461E-02   0.3242452E-02   0.3246277E-02   0.3247750E-02   0.3247397E-02   0.3248413E-02   0.3251015E-02   0.3255221E-02   0.3255168E-02   0.3255992E-02   0.3253743E-02   0.3253596E-02   0.3252135E-02   0.3251360E-02   0.3251833E-02   0.3251140E-02   0.3251041E-02   0.3250423E-02   0.3252443E-02   0.3265030E-02   0.3269754E-02   0.3270517E-02   0.3266360E-02   0.3262450E-02   0.3256452E-02   0.3249605E-02   0.3240759E-02   0.3187125E-02   0.3179400E-02   0.3161455E-02   0.3186184E-02   0.3252684E-02   0.3262958E-02   0.3277187E-02   0.3295440E-02   0.3302039E-02   0.3314006E-02   0.3262159E-02   0.3064157E-02   0.3162825E-02   0.3173980E-02   0.3195258E-02   0.3155448E-02   0.1715559E-02   0.8292441E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1952000E+04   0.4243551E-03   0.1037298E-02   0.1588684E-01   0.2186183E-01   0.2185601E-01   0.2186985E-01   0.2187442E-01   0.2188588E-01   0.2188151E-01   0.2187134E-01   0.2186894E-01   0.2187021E-01   0.2187044E-01   0.2185115E-01   0.2185420E-01   0.2180740E-01   0.2181425E-01   0.2178253E-01   0.2177075E-01   0.2178076E-01   0.2176723E-01   0.2176313E-01   0.2174953E-01   0.2176093E-01   0.2187409E-01   0.2191401E-01   0.2193876E-01   0.2193141E-01   0.2192652E-01   0.2193753E-01   0.2192577E-01   0.2188222E-01   0.2154410E-01   0.2163390E-01   0.2154025E-01   0.2170307E-01   0.2206261E-01   0.2204358E-01   0.2206329E-01   0.2213227E-01   0.2219028E-01   0.2231115E-01   0.2184592E-01   0.2112467E-01   0.2200092E-01   0.2211513E-01   0.2192909E-01   0.2293060E-01   0.2152949E-01   0.6885523E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1953000E+04   0.7159532E-03   0.1711423E-02   0.2356016E-01   0.3419991E-01   0.3419270E-01   0.3421105E-01   0.3422112E-01   0.3424250E-01   0.3423835E-01   0.3422346E-01   0.3422179E-01   0.3422806E-01   0.3423538E-01   0.3420779E-01   0.3421324E-01   0.3414218E-01   0.3415198E-01   0.3410339E-01   0.3408462E-01   0.3410012E-01   0.3407905E-01   0.3407290E-01   0.3405337E-01   0.3407351E-01   0.3425450E-01   0.3432089E-01   0.3435837E-01   0.3434146E-01   0.3432787E-01   0.3433211E-01   0.3430494E-01   0.3423164E-01   0.3369663E-01   0.3381360E-01   0.3366573E-01   0.3391557E-01   0.3449586E-01   0.3448830E-01   0.3454215E-01   0.3467006E-01   0.3476004E-01   0.3494426E-01   0.3420794E-01   0.3301514E-01   0.3429250E-01   0.3443669E-01   0.3422401E-01   0.3542098E-01   0.3389418E-01   0.1077656E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
