 # Concentrations in TOP SEDIMENT LAYER [Bq/kg].
#  Cs-137
      time(yr)         box1            box2            box3            box4            box5            box6            box7            box8            box9            box10           box11           box12           box13           box14           box15           box16           box17           box18           box19           box20           box21           box22           box23           box24           box25           box26           box27           box28           box29           box30           box31           box32           box33           box34           box35           box36           box37           box38           box39           box40           box41           box42           box43           box44           box45           box46           box47           box48           box49           box50           box51           box52           box53           
    0.1944000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1945000E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1946000E+04   0.3252541E-03   0.3099206E-03   0.1177603E-06   0.4542597E-10   0.1580401E-09   0.1151660E-06   0.2839930E-09   0.2554649E-09   0.2349327E-09   0.2286031E-09   0.1670888E-09   0.1310283E-09   0.1786730E-09   0.8971299E-07   0.1755959E-09   0.1899083E-09   0.1383690E-09   0.1929247E-09   0.1996963E-09   0.1511821E-09   0.1071689E-09   0.1114199E-09   0.1844709E-09   0.1941776E-09   0.2001396E-09   0.2062308E-09   0.2130488E-09   0.2098194E-09   0.2167565E-09   0.1938351E-09   0.1306583E-09   0.2749903E-10   0.7951742E-04   0.5769406E-03   0.3562012E-04   0.6657843E-04   0.1285640E-06   0.9187333E-10   0.1189549E-06   0.1365091E-09   0.1038209E-09   0.5588788E-10   0.1161368E-09   0.2276578E-02   0.5932468E-03   0.4903002E-04   0.3213836E-04   0.4985743E-03   0.8168721E-03   0.1100106E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1947000E+04   0.1181872E-02   0.1055562E-02   0.1383581E-05   0.1041954E-08   0.4013812E-08   0.1501184E-05   0.7418820E-08   0.6972799E-08   0.6622923E-08   0.6458025E-08   0.4751864E-08   0.3695702E-08   0.5176778E-08   0.1176067E-05   0.5144497E-08   0.5600612E-08   0.3869498E-08   0.5643421E-08   0.5736503E-08   0.4153858E-08   0.2794545E-08   0.3105411E-08   0.5347575E-08   0.5668204E-08   0.5778986E-08   0.5926378E-08   0.6085886E-08   0.6080509E-08   0.6159252E-08   0.5483555E-08   0.3345486E-08   0.5879351E-09   0.4997606E-03   0.1775532E-02   0.1878428E-03   0.4016625E-03   0.1667307E-05   0.2240708E-08   0.1584270E-05   0.3682219E-08   0.2745109E-08   0.1433754E-08   0.3190916E-08   0.6885830E-02   0.1808239E-02   0.2207195E-03   0.1490950E-03   0.1473054E-02   0.1625373E-02   0.3450508E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1948000E+04   0.2212728E-02   0.1830280E-02   0.5161922E-05   0.6100906E-08   0.2447754E-07   0.6048836E-05   0.4583852E-07   0.4391003E-07   0.4233525E-07   0.4142420E-07   0.3063431E-07   0.2388279E-07   0.3395689E-07   0.4798928E-05   0.3399033E-07   0.3714849E-07   0.2515156E-07   0.3730767E-07   0.3759144E-07   0.2670715E-07   0.1757575E-07   0.2014489E-07   0.3523716E-07   0.3744479E-07   0.3798190E-07   0.3874795E-07   0.3957075E-07   0.3965477E-07   0.3985771E-07   0.3534973E-07   0.2071276E-07   0.3360534E-08   0.1261248E-02   0.2777115E-02   0.4387758E-03   0.9983238E-03   0.6784709E-05   0.1367406E-07   0.6506347E-05   0.2347197E-07   0.1740069E-07   0.9013749E-08   0.2061595E-07   0.1060188E-01   0.2810525E-02   0.4674339E-03   0.3251640E-03   0.2251393E-02   0.1832565E-02   0.5466490E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1949000E+04   0.3537316E-02   0.2768779E-02   0.1197184E-04   0.2016883E-07   0.8274586E-07   0.1496831E-04   0.1561164E-06   0.1511778E-06   0.1470361E-06   0.1442542E-06   0.1070402E-06   0.8370071E-07   0.1201339E-06   0.1198281E-04   0.1208268E-06   0.1323982E-06   0.8870947E-07   0.1327419E-06   0.1330770E-06   0.9355204E-07   0.6081147E-07   0.7095452E-07   0.1251601E-06   0.1331623E-06   0.1346562E-06   0.1368487E-06   0.1391970E-06   0.1395928E-06   0.1396879E-06   0.1235455E-06   0.7080722E-07   0.1097521E-07   0.2228915E-02   0.3984024E-02   0.7547520E-03   0.1756513E-02   0.1693330E-04   0.4644313E-07   0.1630190E-04   0.8176185E-07   0.6047217E-07   0.3122299E-07   0.7247691E-07   0.1510312E-01   0.4029460E-02   0.7706858E-03   0.5453097E-03   0.3234705E-02   0.2780052E-02   0.7826984E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1950000E+04   0.5196756E-02   0.3879441E-02   0.2248765E-04   0.4942980E-07   0.2054254E-06   0.2952823E-04   0.3892617E-06   0.3793730E-06   0.3709257E-06   0.3645740E-06   0.2711115E-06   0.2125062E-06   0.3068290E-06   0.2374531E-04   0.3095483E-06   0.3397777E-06   0.2263531E-06   0.3403584E-06   0.3402014E-06   0.2376974E-06   0.1533990E-06   0.1808877E-06   0.3206050E-06   0.3413102E-06   0.3444781E-06   0.3491838E-06   0.3542189E-06   0.3552374E-06   0.3545267E-06   0.3129643E-06   0.1770910E-06   0.2671808E-07   0.3508078E-02   0.5306037E-02   0.1167962E-02   0.2756655E-02   0.3356513E-04   0.1157803E-06   0.3236624E-04   0.2069753E-06   0.1529191E-06   0.7884421E-07   0.1845821E-06   0.1992771E-01   0.5352742E-02   0.1162087E-02   0.8295624E-03   0.4268832E-02   0.3194007E-02   0.1041193E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1951000E+04   0.6808833E-02   0.4799709E-02   0.3709941E-04   0.1014741E-06   0.4253588E-06   0.5076889E-04   0.8083319E-06   0.7911781E-06   0.7762938E-06   0.7639862E-06   0.5689785E-06   0.4467766E-06   0.6477095E-06   0.4094583E-04   0.6548266E-06   0.7196369E-06   0.4776611E-06   0.7204799E-06   0.7187467E-06   0.5001797E-06   0.3212620E-06   0.3814869E-06   0.6782371E-06   0.7222970E-06   0.7280540E-06   0.7366687E-06   0.7458805E-06   0.7479485E-06   0.7451022E-06   0.6568723E-06   0.3685735E-06   0.5460672E-07   0.4920756E-02   0.6156592E-02   0.1610919E-02   0.3855780E-02   0.5790079E-04   0.2404909E-06   0.5589517E-04   0.4343970E-06   0.3207494E-06   0.1652487E-06   0.3890233E-06   0.2299679E-01   0.6206683E-02   0.1558617E-02   0.1124138E-02   0.4926262E-02   0.3699499E-02   0.1203462E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1952000E+04   0.1039341E-01   0.7510622E-02   0.5605761E-04   0.1843397E-06   0.7775066E-06   0.7935841E-04   0.1480609E-05   0.1453724E-05   0.1430079E-05   0.1408814E-05   0.1050399E-05   0.8259836E-06   0.1201118E-05   0.6412342E-04   0.1216247E-05   0.1337850E-05   0.8857399E-06   0.1338938E-05   0.1333845E-05   0.9255677E-06   0.5924534E-06   0.7070851E-06   0.1259869E-05   0.1342021E-05   0.1351405E-05   0.1365499E-05   0.1380566E-05   0.1384166E-05   0.1377059E-05   0.1212743E-05   0.6763554E-06   0.9889449E-07   0.6797369E-02   0.1041895E-01   0.2262641E-02   0.5344090E-02   0.9073097E-04   0.4407476E-06   0.8762173E-04   0.8022209E-06   0.5921262E-06   0.3049286E-06   0.7207191E-06   0.4029336E-01   0.1064220E-01   0.2241791E-02   0.1606669E-02   0.8620775E-02   0.1159454E-01   0.1994872E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
    0.1953000E+04   0.1789811E-01   0.1346558E-01   0.8540544E-04   0.3107370E-06   0.1314986E-05   0.1222315E-03   0.2506976E-05   0.2465821E-05   0.2429379E-05   0.2394809E-05   0.1786798E-05   0.1406467E-05   0.2049115E-05   0.9868509E-04   0.2077010E-05   0.2286046E-05   0.1511431E-05   0.2287516E-05   0.2276974E-05   0.1577440E-05   0.1007753E-05   0.1206241E-05   0.2151885E-05   0.2292423E-05   0.2307059E-05   0.2329011E-05   0.2352482E-05   0.2358123E-05   0.2344126E-05   0.2063023E-05   0.1146658E-05   0.1664497E-06   0.1089774E-01   0.1966941E-01   0.3694663E-02   0.8592939E-02   0.1397206E-03   0.7468091E-06   0.1348633E-03   0.1365416E-05   0.1007704E-05   0.5188895E-06   0.1229180E-05   0.7715886E-01   0.2017355E-01   0.3774220E-02   0.2670111E-02   0.1635913E-01   0.2500356E-01   0.3753231E-01   0.0000000E+00   0.0000000E+00   0.0000000E+00
