**********************************************************************												
*	Non-zero	exchange	coefficients	between	PLANAR	boxes	of	the	regional			
*	model	for	every	PLANAR	layer.							
**********************************************************************												
1	k,	Number	of	the	LAYER							
177	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
           1           2   35000.00    
           2           1   35269.00    
           3           2   759.0000    
           4           3   430.0000    
           4           5   10909.63    
           4           6   1504.239    
           4           7   876.7249    
           5           4   979.6577    
           5           8   1803.330    
           5           9   3308.244    
           5          10   7372.277    
           5          11   1182.749    
           6           4   7554.766    
           6           7   2715.563    
           6          33   2437.183    
           7           4   5186.164    
           7           6   6742.157    
           7           8   2637.239    
           7          32   929.3710    
           8           5   2135.087    
           8           7   5434.416    
           8           9   3819.812    
           8          31   1165.765    
           9           5   1157.574    
           9           8   3243.304    
           9          10   6487.485    
           9          30   1190.660    
          10           5   306.0909    
          10           9   1654.310    
          10          11   14092.69    
          10          29   1183.545    
          11           5   137.8784    
          11          10   708.1617    
          11          12   13553.26    
          11          28   3062.339    
          12          11   889.1051    
          12          13   11586.52    
          12          27   3685.835    
          13          12   736.3953    
          13          14   5473.395    
          13          15   9922.729    
          13          26   1496.677    
          14          13   1757.779    
          14          15   1195.564    
          14          17   8985.497    
          15          13   667.7263    
          15          14   5925.494    
          15          16   5500.133    
          15          25   2764.234    
          16          15   1836.069    
          16          17   3326.688    
          16          18   3707.168    
          16          24   2288.041    
          17          14   539.9496    
          17          16   1113.565    
          17          18   3133.534    
          17          20   10494.82    
          18          16   2613.915    
          18          17   1993.206    
          18          19   3410.972    
          18          23   3240.283    
          19          18   2825.714    
          19          20   1073.578    
          19          21   5294.000    
          19          22   8337.620    
          20          17   976.4783    
          20          19   7866.362    
          20          21   9229.352    
          21          19   5779.959    
          21          20   6503.793    
          21          22   3540.047    
          22          19   473.6181    
          22          21   1300.449    
          22          23   10832.71    
          22          43   472.8586    
          23          18   1591.960    
          23          22   1023.877    
          23          24   7707.926    
          23          43   6413.453    
          24          16   1930.352    
          24          23   1313.813    
          24          25   7133.858    
          24          43   3622.020    
          25          15   1903.226    
          25          24   1521.709    
          25          26   7271.615    
          25          42   3331.793    
          26          13   3617.169    
          26          25   1267.111    
          26          27   6902.839    
          26          41   2743.613    
          27          12   1871.809    
          27          26   3135.930    
          27          28   9609.830    
          27          40   1974.383    
          28          11   1297.098    
          28          27   1441.416    
          28          29   12099.86    
          28          39   2394.308    
          29          10   2668.709    
          29          28   304.1986    
          29          30   10730.14    
          29          38   3652.456    
          30           9   3296.657    
          30          29   437.8691    
          30          31   11424.58    
          30          37   2745.891    
          31           8   4871.208    
          31          30   1070.513    
          31          32   8470.948    
          31          36   2307.735    
          32           7   6468.227    
          32          31   1198.311    
          32          33   4683.028    
          32          35   1265.093    
          33           6   4461.115    
          33          32   2739.902    
          33          34   1545.432    
          34          33   1626.238    
          34          35   2009.187    
          35          32   1458.338    
          35          34   2089.993    
          35          36   1560.745    
          35          44   1856.446    
          36          31   2915.644    
          36          35   2389.393    
          36          37   2845.922    
          36          45   2229.543    
          37          30   4897.590    
          37          36   4430.328    
          37          38   4951.811    
          37          46   709.7092    
          38          29   3618.128    
          38          37   7817.534    
          38          39   3176.487    
          38          47   1121.886    
          39          28   4240.214    
          39          38   5643.951    
          39          40   521.8539    
          39          47   904.0622    
          40          27   4545.763    
          40          39   5112.091    
          40          41   2276.600    
          41          26   2610.410    
          41          40   9438.217    
          41          42   2092.203    
          42          25   2847.040    
          42          41   9120.617    
          42          43   2339.542    
          42          50   114.0000    
          43          22   178.0960    
          43          23   1334.306    
          43          24   2466.268    
          43          42   8869.202    
          44          35   1301.849    
          44          45   2215.285    
          45          36   2081.694    
          45          44   1458.288    
          45          46   3305.638    
          45          48   409.7704    
          46          37   1580.091    
          46          45   2254.063    
          46          47   1651.799    
          46          48   1416.416    
          47          38   1485.818    
          47          39   627.1953    
          47          46   1658.534    
          47          48   156.5406    
          48          45   556.4990    
          48          46   1228.487    
          48          47   250.3406    
          48          49   12.00000    
          49          48   64.60000    
          50          42   128.0000    
          51          49   52.60000    
          52          44   202.4000    
          53          50   14.00000    
_____________________________________________________________________												
2	k,	Number	of	the	LAYER							
149	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
           3           4   161.0000    
           4           5   25500.21    
           4           6   5556.682    
           4           7   4925.371    
           5           4   2078.876    
           5           8   5270.224    
           5           9   8999.748    
           5          10   21862.13    
           5          11   1886.279    
           6           4   17065.85    
           6           7   8510.432    
           6          33   16294.71    
           7           4   16676.54    
           7           6   15126.83    
           7           8   7091.243    
           7          32   7409.739    
           8           5   8571.766    
           8           7   13456.72    
           8           9   9481.510    
           8          31   3666.673    
           9           5   4486.702    
           9           8   7699.957    
           9          10   13539.68    
           9          30   6869.819    
          10           5   1320.254    
          10           9   5428.236    
          10          11   34509.03    
          10          29   5840.223    
          11           5   218.3274    
          11          10   2176.404    
          11          12   30646.36    
          11          28   11417.82    
          12          11   2168.429    
          12          13   23123.71    
          12          27   14148.74    
          13          12   3273.730    
          13          14   12991.69    
          13          15   24047.13    
          13          26   4884.650    
          14          13   6965.017    
          14          15   3416.034    
          14          17   19891.35    
          15          13   2707.920    
          15          14   16236.15    
          15          16   10651.95    
          15          25   9006.769    
          16          15   4519.283    
          16          17   10364.72    
          16          18   7509.367    
          16          24   6256.741    
          17          14   1044.563    
          17          16   2622.203    
          17          18   7983.453    
